number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
4-комнатная квартира,129000000.0,21.0,170.0,21.0,AFD Plaza,монолитный,2014.0,,2 с/у и более,полностью меблирована
1-комнатная квартира,16500000.0,1.0,30.2,4.0,,,1963.0,,совмещенный,частично меблирована
2-комнатная квартира,24500000.0,5.0,44.5,8.0,,,1977.0,,совмещенный,частично меблирована
3-комнатная квартира,68000000.0,11.0,120.0,11.0,Izumrud Residence,монолитный,2016.0,3,совмещенный,полностью меблирована
2-комнатная квартира,50000000.0,12.0,72.0,25.0,,,2015.0,,2 с/у и более,
3-комнатная квартира,45000000.0,3.0,72.8,3.0,,,1950.0,3.2,совмещенный,полностью меблирована
2-комнатная квартира,23000000.0,5.0,42.1,5.0,,,1973.0,,совмещенный,частично меблирована
1-комнатная квартира,20000000.0,12.0,43.49,13.0,Heaven,монолитный,2021.0,3,,
3-комнатная квартира,32500000.0,4.0,72.0,9.0,,,1986.0,,совмещенный,частично меблирована
2-комнатная квартира,45000000.0,8.0,51.0,12.0,Jazz-квартал,монолитный,2020.0,3,совмещенный,полностью меблирована
3-комнатная квартира,60000000.0,2.0,102.2,7.0,Импорио,монолитный,2009.0,3,2 с/у и более,частично меблирована
2-комнатная квартира,18500000.0,3.0,39.0,4.0,,,1962.0,,совмещенный,частично меблирована
3-комнатная квартира,25000000.0,3.0,55.0,5.0,,,1979.0,,совмещенный,частично меблирована
2-комнатная квартира,49000000.0,19.0,73.0,25.0,Mega Tower Almaty,монолитный,2009.0,3,совмещенный,
2-комнатная квартира,34000000.0,5.0,60.0,12.0,Акварель,монолитный,2017.0,,раздельный,полностью меблирована
1-комнатная квартира,10000000.0,4.0,24.0,4.0,,,1970.0,3,совмещенный,полностью меблирована
3-комнатная квартира,28000000.0,5.0,59.5,5.0,,,1983.0,,раздельный,
2-комнатная квартира,35000000.0,5.0,55.0,13.0,Rams luxury,монолитный,2015.0,3,,полностью меблирована
2-комнатная квартира,37700000.0,14.0,54.68,16.0,Terra,монолитный,2021.0,2.85,,
4-комнатная квартира,170000000.0,14.0,170.0,22.0,Бухар Жырау Тауэрс,монолитный,2010.0,3,2 с/у и более,частично меблирована
4-комнатная квартира,87000000.0,15.0,165.0,22.0,Бухар Жырау Тауэрс,монолитный,2010.0,3,2 с/у и более,
2-комнатная квартира,31700000.0,3.0,55.0,16.0,Шахристан,монолитный,2015.0,3,совмещенный,полностью меблирована
3-комнатная квартира,53000000.0,14.0,104.0,16.0,Гаухартас,монолитный,2005.0,3,2 с/у и более,частично меблирована
3-комнатная квартира,77000000.0,9.0,134.6,9.0,Сакура,монолитный,2020.0,,2 с/у и более,
2-комнатная квартира,15500000.0,2.0,40.0,5.0,,,1982.0,2.75,совмещенный,
2-комнатная квартира,29000000.0,2.0,50.0,5.0,,кирпичный,1987.0,2.75,раздельный,частично меблирована
3-комнатная квартира,31500000.0,5.0,61.0,5.0,,,1975.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,34000000.0,4.0,72.0,9.0,,,1986.0,,совмещенный,частично меблирована
2-комнатная квартира,37000000.0,5.0,55.0,16.0,Вавилон,монолитный,2017.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,16300000.0,1.0,31.0,5.0,,,1976.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,18900000.0,1.0,40.0,9.0,,,1982.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,21800000.0,5.0,40.2,5.0,,,1984.0,,,
3-комнатная квартира,61000000.0,14.0,132.8,20.0,Айгерим,монолитный,2012.0,,2 с/у и более,частично меблирована
2-комнатная квартира,28000000.0,5.0,51.0,5.0,,,1987.0,,раздельный,
3-комнатная квартира,31500000.0,4.0,64.0,5.0,,,1981.0,,раздельный,частично меблирована
3-комнатная квартира,55000000.0,12.0,99.0,12.0,Асыл Тобе,монолитный,2017.0,,2 с/у и более,полностью меблирована
1-комнатная квартира,16000000.0,1.0,31.0,5.0,,,1976.0,,совмещенный,полностью меблирована
3-комнатная квартира,58000000.0,16.0,100.0,25.0,Mega Tower Almaty,монолитный,2015.0,2.8,2 с/у и более,
3-комнатная квартира,72700000.0,14.0,130.0,15.0,,,2013.0,,раздельный,частично меблирована
3-комнатная квартира,94990000.0,1.0,195.0,6.0,Наурыз,монолитный,2015.0,3,2 с/у и более,
3-комнатная квартира,55000000.0,6.0,100.0,15.0,Гаухартас,монолитный,2010.0,3,,
3-комнатная квартира,54500000.0,7.0,87.0,17.0,4YOU,монолитный,2021.0,2.7,раздельный,
3-комнатная квартира,29999999.0,1.0,64.7,4.0,,,1972.0,,совмещенный,
2-комнатная квартира,19900000.0,2.0,46.0,4.0,,,1985.0,,раздельный,частично меблирована
3-комнатная квартира,48500000.0,5.0,85.0,12.0,Акварель,монолитный,2017.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,93000000.0,7.0,125.0,21.0,AFD Plaza,монолитный,2014.0,3,2 с/у и более,
3-комнатная квартира,62000000.0,5.0,83.0,9.0,Асыл Тобе,монолитный,2021.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,28500000.0,4.0,57.3,5.0,,,1977.0,,раздельный,частично меблирована
1-комнатная квартира,20500000.0,1.0,40.0,5.0,,,1981.0,,совмещенный,частично меблирована
2-комнатная квартира,25000000.0,1.0,41.7,2.0,,,1970.0,3,совмещенный,частично меблирована
3-комнатная квартира,21000000.0,4.0,56.3,4.0,,,1978.0,,совмещенный,частично меблирована
2-комнатная квартира,16300000.0,4.0,41.0,4.0,,,1962.0,,совмещенный,частично меблирована
3-комнатная квартира,27200000.0,2.0,60.0,5.0,,,1978.0,2.7,раздельный,частично меблирована
2-комнатная квартира,35000000.0,2.0,53.0,6.0,,,1995.0,2.8,раздельный,частично меблирована
2-комнатная квартира,18500000.0,3.0,39.0,4.0,,,1962.0,,совмещенный,
1-комнатная квартира,21000000.0,2.0,34.0,5.0,,,1982.0,,,
1-комнатная квартира,32500000.0,12.0,53.0,16.0,Шахристан,монолитный,2016.0,2.95,совмещенный,
2-комнатная квартира,43000000.0,4.0,55.0,12.0,,,2021.0,3,совмещенный,полностью меблирована
3-комнатная квартира,52000000.0,10.0,100.0,16.0,Шахристан,монолитный,2016.0,2.95,совмещенный,полностью меблирована
1-комнатная квартира,32000000.0,4.0,40.0,17.0,R-House,монолитный,2020.0,2.85,совмещенный,полностью меблирована
3-комнатная квартира,51000000.0,1.0,92.0,2.0,Mountain Drive,монолитный,2021.0,3.4,,
1-комнатная квартира,24000000.0,6.0,40.0,12.0,Симфония,монолитный,2018.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,69000000.0,8.0,120.0,15.0,Талисман,монолитный,2008.0,3,раздельный,частично меблирована
5-комнатная квартира,149700000.0,1.0,235.0,7.0,Солнечная Долина,монолитный,2014.0,3.4,2 с/у и более,
4-комнатная квартира,95000000.0,1.0,200.0,4.0,Наурыз,монолитный,2010.0,3,,
2-комнатная квартира,32000000.0,4.0,48.0,16.0,Riviera,монолитный,2020.0,2.85,совмещенный,полностью меблирована
2-комнатная квартира,36500000.0,20.0,77.0,21.0,КУАТ на Сатпаева - Гагарина,монолитный,2007.0,3,совмещенный,
2-комнатная квартира,43000000.0,9.0,70.0,18.0,Өркендеу,монолитный,2015.0,3,совмещенный,полностью меблирована
3-комнатная квартира,58000000.0,2.0,80.0,5.0,,,1989.0,,раздельный,частично меблирована
3-комнатная квартира,37500000.0,5.0,76.0,9.0,,,1986.0,2.9,раздельный,частично меблирована
2-комнатная квартира,22500000.0,3.0,42.0,5.0,,,1975.0,,совмещенный,частично меблирована
3-комнатная квартира,38500000.0,4.0,80.0,5.0,,,1986.0,2.8,раздельный,частично меблирована
2-комнатная квартира,41000000.0,11.0,75.0,16.0,Дом на Абая,монолитный,2018.0,3,совмещенный,полностью меблирована
2-комнатная квартира,31000000.0,10.0,60.0,12.0,Бай–тал,монолитный,2017.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,18000000.0,1.0,40.0,9.0,,,1993.0,,совмещенный,полностью меблирована
3-комнатная квартира,19000000.0,4.0,60.0,4.0,,,1963.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,23500000.0,2.0,43.0,5.0,,,1996.0,,,
4-комнатная квартира,140999000.0,4.0,180.0,5.0,Edel,монолитный,2009.0,3.2,,
3-комнатная квартира,77000000.0,6.0,101.0,6.0,,,2015.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,40500000.0,10.0,70.0,16.0,,,2015.0,,совмещенный,
2-комнатная квартира,21000000.0,3.0,43.0,5.0,,,1978.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,17500000.0,4.0,42.0,4.0,,,1965.0,,,
2-комнатная квартира,18800000.0,4.0,39.0,4.0,,,1960.0,2.7,совмещенный,
3-комнатная квартира,42000000.0,5.0,68.0,5.0,,,1984.0,,раздельный,пустая
2-комнатная квартира,44000000.0,7.0,53.0,10.0,,,2015.0,,совмещенный,полностью меблирована
6-комнатная квартира,198666666.0,6.0,300.0,7.0,Баганашил Севен Старс,монолитный,2010.0,,2 с/у и более,
3-комнатная квартира,33000000.0,3.0,72.0,4.0,,,1962.0,,,
3-комнатная квартира,87720000.0,2.0,136.0,8.0,Солнечная Долина,монолитный,2018.0,,2 с/у и более,
2-комнатная квартира,117300000.0,12.0,82.1,22.0,Esentai Apartments,монолитный,2008.0,,2 с/у и более,
3-комнатная квартира,68000000.0,7.0,120.0,25.0,Mega Tower Almaty,монолитный,2009.0,,2 с/у и более,
1-комнатная квартира,20600000.0,3.0,33.8,5.0,,,1984.0,,,
3-комнатная квартира,33000000.0,1.0,60.0,4.0,,,1960.0,2.6,совмещенный,полностью меблирована
3-комнатная квартира,68000000.0,3.0,101.0,17.0,Өркендеу,монолитный,2015.0,3,2 с/у и более,полностью меблирована
4-комнатная квартира,103680000.0,7.0,160.0,8.0,Солнечная Долина,монолитный,2008.0,,2 с/у и более,
2-комнатная квартира,34500000.0,5.0,60.0,12.0,Акварель,монолитный,2018.0,2.74,раздельный,
2-комнатная квартира,42000000.0,5.0,105.0,16.0,Гаухартас,монолитный,2009.0,,совмещенный,
2-комнатная квартира,42000000.0,6.0,70.0,12.0,Асыл Тау,монолитный,2016.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,22200000.0,3.0,58.5,4.0,,,1963.0,,,
2-комнатная квартира,34000000.0,4.0,54.0,12.0,Izumrud Residence,монолитный,2016.0,3,,полностью меблирована
1-комнатная квартира,16000000.0,1.0,30.0,5.0,,,1985.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,21000000.0,4.0,45.0,5.0,,,1975.0,2.6,раздельный,полностью меблирована
5-комнатная квартира,115847600.0,1.0,226.0,3.0,Artville Алма-Арасан (КГ),монолитный,2017.0,4,2 с/у и более,
2-комнатная квартира,39500000.0,13.0,70.0,16.0,Өркендеу,монолитный,2015.0,3,,
1-комнатная квартира,7000000.0,,18.0,,Аскар Тау,монолитный,2013.0,,совмещенный,частично меблирована
4-комнатная квартира,86998000.0,20.0,131.0,21.0,AFD Plaza,монолитный,2015.0,3,2 с/у и более,частично меблирована
2-комнатная квартира,18500000.0,2.0,40.0,4.0,,,1962.0,,совмещенный,
3-комнатная квартира,50000000.0,3.0,82.0,5.0,,,1969.0,,совмещенный,
3-комнатная квартира,51000000.0,8.0,104.0,21.0,Өркендеу,монолитный,2016.0,3,2 с/у и более,частично меблирована
2-комнатная квартира,25700000.0,5.0,55.0,5.0,,,1984.0,,совмещенный,полностью меблирована
2-комнатная квартира,29500000.0,2.0,52.0,5.0,,,1979.0,,раздельный,частично меблирована
2-комнатная квартира,35400000.0,7.0,78.0,14.0,,,2009.0,,раздельный,полностью меблирована
2-комнатная квартира,21000000.0,2.0,45.0,5.0,,,1972.0,2.6,раздельный,полностью меблирована
1-комнатная квартира,27398989.0,11.0,43.2,12.0,Асыл Тау,монолитный,2017.0,2.7,,пустая
2-комнатная квартира,23000000.0,1.0,48.0,2.0,,,1959.0,3,совмещенный,
3-комнатная квартира,23000000.0,4.0,60.0,4.0,,,1961.0,,совмещенный,
2-комнатная квартира,32900000.0,12.0,54.0,16.0,Шахристан,монолитный,2016.0,2.95,совмещенный,полностью меблирована
2-комнатная квартира,28500000.0,2.0,56.0,4.0,,,1971.0,,,
3-комнатная квартира,64000000.0,13.0,100.0,16.0,Riviera,монолитный,2020.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,35400000.0,7.0,78.0,13.0,Дуэт,монолитный,2009.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,24000000.0,2.0,56.0,4.0,,,1960.0,,совмещенный,частично меблирована
2-комнатная квартира,39000000.0,15.0,64.0,16.0,Jazz-квартал,монолитный,2021.0,2.9,2 с/у и более,
1-комнатная квартира,25000000.0,10.0,50.0,16.0,Толе би Тау,монолитный,2011.0,2.8,совмещенный,
2-комнатная квартира,18000000.0,12.0,53.0,14.0,Шахристан,монолитный,2016.0,2.95,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,3.0,58.0,4.0,,,1970.0,2.5,раздельный,частично меблирована
2-комнатная квартира,32000000.0,4.0,52.0,5.0,,,1987.0,,,
1-комнатная квартира,19700000.0,9.0,40.0,9.0,,,1993.0,,,
1-комнатная квартира,22400000.0,9.0,41.6,9.0,,,1995.0,,совмещенный,частично меблирована
1-комнатная квартира,30000000.0,7.0,46.0,25.0,Mega Tower Almaty,монолитный,2007.0,2.8,совмещенный,
3-комнатная квартира,30500000.0,4.0,64.0,5.0,,,1981.0,,раздельный,частично меблирована
1-комнатная квартира,20700000.0,3.0,40.0,8.0,,,1979.0,,,
2-комнатная квартира,24500000.0,1.0,50.6,5.0,,,1977.0,,раздельный,частично меблирована
1-комнатная квартира,24000000.0,3.0,45.0,5.0,,,1978.0,,,
2-комнатная квартира,22000000.0,2.0,45.0,4.0,,,1962.0,,совмещенный,
2-комнатная квартира,28500000.0,16.0,75.0,18.0,Алтын Булак 2,монолитный,2016.0,2.8,2 с/у и более,полностью меблирована
2-комнатная квартира,39000000.0,6.0,46.9,10.0,,,2021.0,3,совмещенный,
3-комнатная квартира,60500000.0,2.0,96.0,13.0,Сезам,монолитный,2016.0,2.85,совмещенный,
3-комнатная квартира,47000000.0,17.0,90.0,21.0,Өркендеу,монолитный,2016.0,3,,
2-комнатная квартира,23000000.0,5.0,45.0,5.0,,,1978.0,,совмещенный,частично меблирована
2-комнатная квартира,35000000.0,11.0,62.0,12.0,Асыл Тау,монолитный,2015.0,,,
2-комнатная квартира,35000000.0,8.0,62.0,16.0,Дом на Абая,монолитный,2016.0,3,,
3-комнатная квартира,24000000.0,4.0,56.0,5.0,,,1975.0,2.7,раздельный,пустая
3-комнатная квартира,45000000.0,3.0,80.0,5.0,,,1991.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,22500000.0,5.0,36.0,5.0,,,1989.0,,,
1-комнатная квартира,14800000.0,1.0,40.0,4.0,,,1963.0,2.8,совмещенный,
2-комнатная квартира,35000000.0,4.0,50.0,10.0,Forum Plus,монолитный,2016.0,,,
2-комнатная квартира,23500000.0,4.0,43.0,5.0,,,1978.0,,совмещенный,частично меблирована
2-комнатная квартира,49300000.0,9.0,54.0,11.0,Element,монолитный,2017.0,3,совмещенный,полностью меблирована
2-комнатная квартира,29700000.0,9.0,57.0,9.0,,,1982.0,,,
3-комнатная квартира,59500000.0,5.0,103.0,13.0,NS – Tau,монолитный,2016.0,3,2 с/у и более,частично меблирована
3-комнатная квартира,31500000.0,4.0,66.0,9.0,,,,2.9,,
5-комнатная квартира,228000000.0,3.0,420.0,4.0,,,2012.0,,,
3-комнатная квартира,31500000.0,3.0,66.0,9.0,,,,2.9,,
3-комнатная квартира,31500000.0,1.0,68.0,8.0,,,,2.9,,
1-комнатная квартира,27500000.0,2.0,45.0,9.0,,,2007.0,,,
3-комнатная квартира,68000000.0,15.0,100.0,15.0,Шахристан,монолитный,2010.0,2.95,2 с/у и более,полностью меблирована
3-комнатная квартира,23500000.0,1.0,56.0,5.0,,,1973.0,,раздельный,полностью меблирована
1-комнатная квартира,22600000.0,2.0,34.0,5.0,,,1985.0,,совмещенный,
2-комнатная квартира,24500000.0,3.0,45.0,5.0,,,1980.0,,совмещенный,
5-комнатная квартира,168000000.0,3.0,315.0,4.0,,,2014.0,,2 с/у и более,
1-комнатная квартира,19400000.0,1.0,33.0,5.0,,,1990.0,2.75,совмещенный,частично меблирована
3-комнатная квартира,50000000.0,5.0,84.0,5.0,,,1986.0,,раздельный,частично меблирована
1-комнатная квартира,14000000.0,2.0,30.0,4.0,,,1962.0,,совмещенный,пустая
3-комнатная квартира,50000000.0,5.0,85.0,12.0,Акварель,монолитный,2018.0,2.74,2 с/у и более,
3-комнатная квартира,46000000.0,5.0,83.0,5.0,,,1996.0,,раздельный,полностью меблирована
3-комнатная квартира,30500000.0,1.0,72.0,5.0,,,1985.0,2.8,раздельный,
2-комнатная квартира,48000000.0,5.0,90.0,6.0,Изумрудный город,монолитный,2008.0,3,2 с/у и более,полностью меблирована
1-комнатная квартира,47000000.0,1.0,50.0,3.0,Esentai City,монолитный,2016.0,3.25,,
2-комнатная квартира,22000000.0,4.0,43.0,5.0,,,1978.0,,совмещенный,частично меблирована
2-комнатная квартира,50000000.0,11.0,80.0,14.0,Алма-Ата,монолитный,2015.0,3,2 с/у и более,частично меблирована
2-комнатная квартира,44500000.0,12.0,90.0,16.0,Толе би Тау,монолитный,2012.0,2.8,2 с/у и более,полностью меблирована
4-комнатная квартира,158000000.0,3.0,170.0,5.0,Солнечная Долина,монолитный,2018.0,,,
2-комнатная квартира,50000000.0,10.0,80.0,16.0,Central Esentai Residence,монолитный,2017.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,22500000.0,4.0,37.0,9.0,,,1986.0,2.7,,
1-комнатная квартира,31000000.0,5.0,40.0,14.0,LEGENDA,монолитный,2018.0,,,
4-комнатная квартира,55000000.0,15.0,156.1,15.0,КУАТ на Масанчи - Абая,монолитный,2003.0,3,2 с/у и более,частично меблирована
3-комнатная квартира,29000000.0,1.0,61.4,4.0,,,1986.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,53000000.0,3.0,85.0,5.0,,,1992.0,,раздельный,пустая
3-комнатная квартира,80000000.0,4.0,110.0,22.0,Бухар Жырау Тауэрс,,2008.0,,2 с/у и более,полностью меблирована
6-комнатная квартира,336000000.0,5.0,260.0,6.0,Ботанический Cад,монолитный,2003.0,,2 с/у и более,полностью меблирована
1-комнатная квартира,30000000.0,5.0,36.0,9.0,Sandel,,2019.0,3,совмещенный,
3-комнатная квартира,50000000.0,5.0,84.0,5.0,,,1986.0,2.85,раздельный,частично меблирована
3-комнатная квартира,58000000.0,14.0,105.0,18.0,Шахристан,монолитный,2015.0,,,
2-комнатная квартира,42500000.0,11.0,82.0,12.0,Бай–тал,монолитный,2016.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,59000000.0,16.0,73.0,19.0,Central Avenue,монолитный,2022.0,3,,
3-комнатная квартира,68989898.0,5.0,138.8,15.0,Талисман,монолитный,2007.0,3,2 с/у и более,частично меблирована
1-комнатная квартира,25000000.0,9.0,36.0,9.0,,,,,совмещенный,
2-комнатная квартира,22000000.0,2.0,34.0,4.0,,,,2.7,совмещенный,полностью меблирована
2-комнатная квартира,20500000.0,2.0,42.0,4.0,,,1961.0,,совмещенный,
2-комнатная квартира,22000000.0,4.0,44.0,4.0,,,,2.5,совмещенный,частично меблирована
2-комнатная квартира,32000000.0,9.0,66.0,10.0,,,1988.0,,раздельный,полностью меблирована
2-комнатная квартира,60000000.0,7.0,70.0,20.0,AFD Plaza,монолитный,2015.0,,,
2-комнатная квартира,43000000.0,5.0,70.0,14.0,Мирный,монолитный,2016.0,,,
3-комнатная квартира,59999999.0,13.0,101.6,25.0,Mega Tower Almaty,,2008.0,,2 с/у и более,
4-комнатная квартира,74500000.0,16.0,135.0,21.0,Тенгиз Тауэрс,монолитный,2016.0,3,2 с/у и более,
2-комнатная квартира,55000000.0,1.0,76.0,19.0,Apple Town,монолитный,2012.0,2.9,совмещенный,частично меблирована
3-комнатная квартира,55000000.0,14.0,105.0,21.0,КУАТ на Сатпаева - Гагарина,монолитный,2010.0,3,2 с/у и более,полностью меблирована
2-комнатная квартира,44000000.0,12.0,90.0,18.0,Айгерим,монолитный,2017.0,3,совмещенный,частично меблирована
2-комнатная квартира,19800000.0,2.0,41.0,4.0,,,1961.0,,совмещенный,полностью меблирована
5-комнатная квартира,270000000.0,6.0,240.0,6.0,Наурыз,монолитный,2013.0,3.5,,
4-комнатная квартира,175000000.0,1.0,198.0,3.0,Hyde Park,монолитный,2018.0,,2 с/у и более,
1-комнатная квартира,24500000.0,11.0,39.0,15.0,Науаи,монолитный,2017.0,3,совмещенный,полностью меблирована
2-комнатная квартира,50000000.0,11.0,80.0,22.0,Бухар Жырау Тауэрс,монолитный,2008.0,3,2 с/у и более,
4-комнатная квартира,40000000.0,2.0,77.0,5.0,,панельный,1984.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,76000000.0,15.0,114.0,19.0,Apple Town,монолитный,2012.0,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,33000000.0,12.0,63.0,12.0,Бай–тал,монолитный,2016.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,40000000.0,12.0,65.0,16.0,Дом на Абая,монолитный,2017.0,3,совмещенный,полностью меблирована
3-комнатная квартира,81000000.0,7.0,99.0,11.0,Gagarin Park,,2019.0,,2 с/у и более,частично меблирована
4-комнатная квартира,71000000.0,3.0,96.0,12.0,Element,монолитный,2018.0,3,,
4-комнатная квартира,75000000.0,16.0,155.0,17.0,Гаухартас,монолитный,2009.0,,2 с/у и более,полностью меблирована
4-комнатная квартира,72000000.0,16.0,149.0,17.0,Гаухартас,монолитный,2009.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,39500000.0,4.0,60.0,14.0,Central Park Residence,монолитный,2015.0,3,,
1-комнатная квартира,27000000.0,3.0,41.0,5.0,,,1962.0,,раздельный,частично меблирована
9-комнатная квартира,278670000.0,4.0,347.7,4.0,Долина роз,монолитный,2006.0,,2 с/у и более,
4-комнатная квартира,158888888.0,3.0,170.0,5.0,Солнечная Долина,монолитный,2018.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,24000000.0,4.0,43.0,5.0,,,1982.0,2.7,раздельный,частично меблирована
2-комнатная квартира,68700000.0,1.0,106.5,7.0,Солнечная Долина,монолитный,2009.0,2.9,2 с/у и более,
5-комнатная квартира,77777777.0,,300.0,,,,2018.0,,2 с/у и более,
6-комнатная квартира,430000000.0,2.0,360.0,6.0,Баганашил Севен Старс,монолитный,2010.0,,2 с/у и более,
3-комнатная квартира,53500000.0,2.0,82.5,6.0,,,1996.0,,2 с/у и более,частично меблирована
3-комнатная квартира,58000000.0,8.0,77.0,12.0,Element,монолитный,2016.0,3,,
2-комнатная квартира,50000000.0,12.0,95.0,22.0,Бухар Жырау Тауэрс,монолитный,2008.0,3,2 с/у и более,частично меблирована
2-комнатная квартира,25100000.0,1.0,50.6,5.0,,,1977.0,,,
2-комнатная квартира,46000000.0,4.0,95.0,6.0,Изумрудный город,монолитный,2007.0,3,2 с/у и более,полностью меблирована
2-комнатная квартира,22500000.0,3.0,45.0,5.0,,,1975.0,,совмещенный,частично меблирована
2-комнатная квартира,44000000.0,8.0,92.0,16.0,Дом на Абая,монолитный,2017.0,3,,
3-комнатная квартира,55000000.0,11.0,110.0,25.0,Mega Tower Almaty,монолитный,2010.0,,,
3-комнатная квартира,22900000.0,1.0,62.0,2.0,,,,,раздельный,частично меблирована
1-комнатная квартира,28000000.0,9.0,50.0,21.0,КУАТ на Сатпаева - Гагарина,монолитный,2006.0,3,,
2-комнатная квартира,23500000.0,4.0,42.0,5.0,,,1975.0,,совмещенный,
3-комнатная квартира,44000000.0,11.0,93.8,16.0,Jazz-квартал,монолитный,2021.0,3,,
2-комнатная квартира,24500000.0,3.0,45.0,5.0,,,1980.0,,совмещенный,частично меблирована
2-комнатная квартира,32100000.0,9.0,65.0,10.0,,,1988.0,,,
3-комнатная квартира,197600000.0,2.0,152.0,3.0,Hyde Park,монолитный,2020.0,3.2,2 с/у и более,
3-комнатная квартира,60500000.0,12.0,110.0,13.0,Rams luxury,монолитный,2019.0,3,раздельный,пустая
3-комнатная квартира,50000000.0,5.0,81.0,5.0,,,1969.0,,раздельный,полностью меблирована
1-комнатная квартира,20500000.0,5.0,38.0,12.0,Акварель,монолитный,2017.0,2.74,,
2-комнатная квартира,22500000.0,3.0,44.0,4.0,,,1971.0,,,
2-комнатная квартира,20400000.0,2.0,40.0,4.0,,,1960.0,,совмещенный,частично меблирована
4-комнатная квартира,75000000.0,,120.0,,Арай,монолитный,2014.0,,,
3-комнатная квартира,116000000.0,5.0,135.0,8.0,Солнечная Долина,монолитный,2014.0,3,2 с/у и более,частично меблирована
2-комнатная квартира,45000000.0,15.0,52.2,16.0,Шахристан,монолитный,2016.0,3,совмещенный,полностью меблирована
3-комнатная квартира,66000000.0,8.0,112.0,10.0,Комфорт,монолитный,2016.0,3,,
3-комнатная квартира,68000000.0,3.0,120.0,9.0,Комфорт,монолитный,2018.0,3,совмещенный,полностью меблирована
2-комнатная квартира,45000000.0,12.0,94.0,14.0,Тау Самал на Навои,монолитный,2017.0,3,совмещенный,частично меблирована
3-комнатная квартира,30500000.0,4.0,64.0,5.0,,,1981.0,,раздельный,
2-комнатная квартира,30000000.0,15.0,60.0,17.0,Шахристан,монолитный,2013.0,2.95,совмещенный,полностью меблирована
1-комнатная квартира,27900000.0,15.0,40.0,16.0,Шахристан,монолитный,2016.0,,,
3-комнатная квартира,54500000.0,2.0,104.0,8.0,Импорио,монолитный,2009.0,,2 с/у и более,частично меблирована
4-комнатная квартира,90000000.0,,135.0,,Арай,монолитный,2016.0,,,
2-комнатная квартира,26200000.0,4.0,52.0,5.0,,,1987.0,,раздельный,частично меблирована
3-комнатная квартира,49000000.0,,100.0,,КУАТ на Ескараева,монолитный,2005.0,3,,
3-комнатная квартира,58900000.0,13.0,101.6,25.0,Mega Tower Almaty,монолитный,2008.0,2.8,2 с/у и более,полностью меблирована
1-комнатная квартира,35000000.0,5.0,52.0,14.0,Шахристан,монолитный,2016.0,,раздельный,
3-комнатная квартира,88000000.0,1.0,120.0,3.0,Хуторок,кирпичный,2014.0,3.15,2 с/у и более,полностью меблирована
6-комнатная квартира,140000000.0,5.0,380.0,6.0,,,2006.0,,раздельный,
4-комнатная квартира,124900000.0,3.0,164.0,7.0,Солнечная Долина,монолитный,2010.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,24000000.0,4.0,58.2,4.0,,,1961.0,,,частично меблирована
2-комнатная квартира,26600000.0,4.0,52.0,5.0,,,1987.0,,,
4-комнатная квартира,52000000.0,11.0,112.0,11.0,Восточный Парк,монолитный,2018.0,3.65,,
1-комнатная квартира,25900000.0,6.0,45.0,12.0,Асыл Тау,монолитный,2014.0,,,
3-комнатная квартира,49000000.0,8.0,101.3,10.0,Forum Plus,панельный,2018.0,2.9,2 с/у и более,
3-комнатная квартира,26200000.0,1.0,70.0,5.0,,,1989.0,,,
2-комнатная квартира,45000000.0,18.0,75.0,25.0,Mega Tower Almaty,монолитный,2015.0,2.8,,
4-комнатная квартира,95000000.0,13.0,110.0,16.0,Central Esentai Residence,,2019.0,,2 с/у и более,
3-комнатная квартира,26500000.0,2.0,65.0,5.0,,,1982.0,,раздельный,частично меблирована
1-комнатная квартира,26500000.0,2.0,40.0,13.0,Мечта на Минина,монолитный,2015.0,2.8,раздельный,
3-комнатная квартира,24000000.0,3.0,55.0,5.0,,,1978.0,2.5,раздельный,частично меблирована
