number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2-комнатная квартира,22500000.0,3.0,52.8,5.0,,,2013,,раздельный,
2-комнатная квартира,15500000.0,6.0,52.0,10.0,Теремки,монолитный,2022,2.8,совмещенный,пустая
2-комнатная квартира,15500000.0,2.0,40.0,2.0,,,1964,2.5,совмещенный,частично меблирована
3-комнатная квартира,21500000.0,,80.3,,,,2018,2.9,2 с/у и более,
2-комнатная квартира,23500000.0,4.0,60.0,6.0,,,2008,2.8,раздельный,
2-комнатная квартира,21500000.0,4.0,50.0,5.0,,,2017,,совмещенный,
3-комнатная квартира,16000000.0,,55.0,,,,1961,,раздельный,
2-комнатная квартира,24000000.0,5.0,46.0,5.0,,,,,,
2-комнатная квартира,15000000.0,8.0,52.0,10.0,Теремки,монолитный,2022,2.8,совмещенный,пустая
2-комнатная квартира,14500000.0,2.0,41.0,4.0,,,1961,,,
3-комнатная квартира,15900000.0,1.0,53.0,3.0,,,1961,,,
2-комнатная квартира,20000000.0,3.0,52.4,3.0,,кирпичный,1978,2.7,раздельный,полностью меблирована
1-комнатная квартира,14000000.0,1.0,35.0,5.0,,,1988,,совмещенный,частично меблирована
2-комнатная квартира,19500000.0,1.0,63.0,7.0,,,2007,,раздельный,частично меблирована
3-комнатная квартира,24500000.0,5.0,64.0,5.0,,,1986,,раздельный,частично меблирована
4-комнатная квартира,25000000.0,5.0,86.0,5.0,,,1993,2.5,раздельный,пустая
3-комнатная квартира,20500000.0,5.0,65.0,5.0,,,1992,2.8,раздельный,
2-комнатная квартира,18700000.0,3.0,48.0,4.0,,,1968,,раздельный,
3-комнатная квартира,30000000.0,9.0,96.0,9.0,,,2008,2.7,раздельный,
3-комнатная квартира,26000000.0,3.0,70.0,5.0,,,1994,2.7,раздельный,частично меблирована
2-комнатная квартира,22500000.0,3.0,58.0,5.0,,,1989,2.7,раздельный,
1-комнатная квартира,17000000.0,4.0,41.5,6.0,,,2007,2.7,совмещенный,частично меблирована
3-комнатная квартира,11500000.0,1.0,56.0,3.0,,,1966,2.8,совмещенный,частично меблирована
1-комнатная квартира,19500000.0,5.0,40.0,9.0,,,2016,,совмещенный,
2-комнатная квартира,11600000.0,1.0,40.0,3.0,,,1979,3.0,раздельный,пустая
1-комнатная квартира,19900000.0,4.0,42.0,11.0,,,2015,2.8,совмещенный,полностью меблирована
3-комнатная квартира,26500000.0,1.0,66.0,5.0,,,1992,2.65,раздельный,частично меблирована
2-комнатная квартира,30000000.0,4.0,67.0,13.0,Радужный берег,монолитный,2019,2.8,совмещенный,полностью меблирована
2-комнатная квартира,27000000.0,4.0,89.0,5.0,,,1993,2.8,раздельный,
3-комнатная квартира,25000000.0,2.0,70.0,5.0,,,,2.6,раздельный,
1-комнатная квартира,14000000.0,5.0,33.6,5.0,,,1988,2.5,совмещенный,полностью меблирована
1-комнатная квартира,12700000.0,1.0,33.0,3.0,,,1974,3.0,совмещенный,
2-комнатная квартира,21000000.0,2.0,48.0,4.0,,,1981,3.0,раздельный,частично меблирована
1-комнатная квартира,14000000.0,3.0,36.0,5.0,,,,,,
1-комнатная квартира,18000000.0,6.0,42.0,6.0,,,2008,2.7,совмещенный,полностью меблирована
3-комнатная квартира,35000000.0,5.0,76.0,5.0,,,2018,2.8,раздельный,
2-комнатная квартира,20000000.0,1.0,50.0,4.0,,,1994,,,частично меблирована
1-комнатная квартира,18500000.0,5.0,45.0,5.0,,монолитный,2017,3.0,совмещенный,частично меблирована
1-комнатная квартира,15000000.0,3.0,34.2,5.0,,,1991,2.8,совмещенный,
3-комнатная квартира,23000000.0,1.0,63.0,2.0,,,1962,3.0,совмещенный,частично меблирована
2-комнатная квартира,19000000.0,4.0,44.0,5.0,,,1984,2.7,раздельный,полностью меблирована
2-комнатная квартира,23500000.0,5.0,65.0,6.0,,,2008,,раздельный,
2-комнатная квартира,19500000.0,4.0,60.0,5.0,,,1993,,раздельный,пустая
2-комнатная квартира,23900000.0,1.0,55.0,5.0,,,2013,,раздельный,полностью меблирована
2-комнатная квартира,17500000.0,3.0,49.4,5.0,,,1989,,,частично меблирована
3-комнатная квартира,23500000.0,1.0,67.1,5.0,,,1993,2.6,раздельный,
2-комнатная квартира,21900000.0,4.0,69.1,5.0,,,2015,,раздельный,
2-комнатная квартира,20500000.0,1.0,49.1,5.0,,,1987,,раздельный,частично меблирована
3-комнатная квартира,20000000.0,2.0,67.0,2.0,,,1958,3.0,раздельный,
2-комнатная квартира,16500000.0,1.0,48.7,2.0,,,1954,3.2,совмещенный,частично меблирована
2-комнатная квартира,16000000.0,1.0,44.0,5.0,,,1989,,раздельный,
3-комнатная квартира,35000000.0,5.0,71.5,9.0,,,,2.8,,
2-комнатная квартира,22350000.0,4.0,54.0,5.0,,,1987,3.0,раздельный,полностью меблирована
3-комнатная квартира,26000000.0,2.0,76.2,5.0,,,2016,3.0,раздельный,частично меблирована
3-комнатная квартира,23500000.0,5.0,68.6,5.0,,панельный,1990,2.5,раздельный,пустая
1-комнатная квартира,11500000.0,1.0,37.0,3.0,,,1961,3.0,раздельный,частично меблирована
4-комнатная квартира,42000000.0,3.0,90.0,5.0,,,2015,,раздельный,полностью меблирована
2-комнатная квартира,22500000.0,3.0,52.8,5.0,,,2013,,раздельный,частично меблирована
2-комнатная квартира,23500000.0,1.0,65.0,5.0,,,,2.7,,
3-комнатная квартира,21500000.0,1.0,65.5,2.0,,,1960,3.2,раздельный,частично меблирована
2-комнатная квартира,21400000.0,2.0,55.0,5.0,,,1989,,раздельный,
2-комнатная квартира,20999998.0,4.0,50.0,4.0,,,1981,3.0,раздельный,полностью меблирована
2-комнатная квартира,23000000.0,5.0,60.8,6.0,,,2009,,раздельный,частично меблирована
3-комнатная квартира,22500500.0,3.0,63.0,4.0,,,1970,2.7,раздельный,частично меблирована
3-комнатная квартира,32000000.0,3.0,75.6,3.0,,,1981,2.8,раздельный,
3-комнатная квартира,28500000.0,1.0,74.0,2.0,,,1978,2.7,раздельный,
2-комнатная квартира,21000000.0,4.0,45.0,5.0,,,1990,2.8,раздельный,частично меблирована
3-комнатная квартира,21000000.0,5.0,64.7,5.0,,,1990,2.9,раздельный,частично меблирована
2-комнатная квартира,21500000.0,2.0,64.0,5.0,,,2018,,,
1-комнатная квартира,16200000.0,2.0,34.0,9.0,,,1988,2.8,совмещенный,частично меблирована
1-комнатная квартира,14000000.0,2.0,30.4,3.0,,,1967,,совмещенный,частично меблирована
1-комнатная квартира,12500000.0,3.0,33.0,3.0,,,1965,2.5,совмещенный,частично меблирована
1-комнатная квартира,17100000.0,2.0,41.0,5.0,,,2006,2.7,совмещенный,пустая
1-комнатная квартира,14500000.0,1.0,37.0,5.0,,,1991,2.7,раздельный,полностью меблирована
4-комнатная квартира,26000000.0,5.0,94.0,6.0,,,1979,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,23600000.0,5.0,63.0,8.0,,,2008,,раздельный,
1-комнатная квартира,6500000.0,3.0,22.0,3.0,,,1968,2.8,совмещенный,частично меблирована
3-комнатная квартира,21500000.0,3.0,63.0,4.0,,,1969,,,
2-комнатная квартира,15000000.0,1.0,52.5,3.0,,,1987,2.7,совмещенный,частично меблирована
2-комнатная квартира,15000000.0,8.0,44.3,10.0,Алтын Сити,монолитный,2022,2.85,совмещенный,
3-комнатная квартира,20000000.0,2.0,66.0,2.0,,,1975,2.7,совмещенный,частично меблирована
1-комнатная квартира,8000000.0,3.0,18.0,3.0,,,1975,2.5,совмещенный,полностью меблирована
1-комнатная квартира,6800000.0,3.0,20.5,3.0,,,,3.0,раздельный,частично меблирована
1-комнатная квартира,14000000.0,3.0,32.0,5.0,,,1994,,,
3-комнатная квартира,26000000.0,2.0,70.0,5.0,,панельный,1995,,раздельный,пустая
1-комнатная квартира,13900000.0,3.0,33.5,3.0,,,1982,,совмещенный,пустая
2-комнатная квартира,23000000.0,3.0,60.0,6.0,,,2011,2.2,раздельный,частично меблирована
3-комнатная квартира,32500000.0,5.0,75.8,9.0,,,2016,2.75,раздельный,
3-комнатная квартира,22000000.0,1.0,74.6,4.0,,,1973,2.7,раздельный,частично меблирована
1-комнатная квартира,13900000.0,1.0,36.0,1.0,,,,,совмещенный,
2-комнатная квартира,18500000.0,2.0,45.0,3.0,,,1969,,совмещенный,частично меблирована
3-комнатная квартира,15500000.0,1.0,52.0,2.0,,,,2.8,раздельный,
3-комнатная квартира,28000000.0,2.0,61.7,4.0,,,1972,,раздельный,
3-комнатная квартира,32500000.0,5.0,75.8,9.0,,,2016,2.75,раздельный,полностью меблирована
1-комнатная квартира,20000000.0,1.0,43.7,9.0,,,2016,2.8,совмещенный,полностью меблирована
3-комнатная квартира,20000000.0,1.0,70.3,3.0,,,1984,2.8,раздельный,пустая
2-комнатная квартира,15500000.0,2.0,60.0,2.0,,,,,совмещенный,частично меблирована
2-комнатная квартира,17000000.0,1.0,43.0,5.0,,кирпичный,1987,,раздельный,частично меблирована
2-комнатная квартира,25500000.0,5.0,63.0,6.0,,,2007,2.8,раздельный,частично меблирована
2-комнатная квартира,16999999.0,1.0,42.0,2.0,,,1974,3.5,раздельный,частично меблирована
2-комнатная квартира,18500000.0,1.0,40.0,2.0,,,,2.5,совмещенный,полностью меблирована
3-комнатная квартира,19000000.0,2.0,54.0,2.0,,,1958,,совмещенный,
1-комнатная квартира,16500000.0,1.0,40.3,9.0,Алтын Сити,монолитный,2022,2.8,совмещенный,
2-комнатная квартира,15500000.0,1.0,48.0,2.0,,,1960,3.0,совмещенный,частично меблирована
1-комнатная квартира,14300000.0,6.0,39.2,8.0,,,2008,2.8,совмещенный,полностью меблирована
2-комнатная квартира,12000000.0,2.0,40.6,2.0,,,,,раздельный,полностью меблирована
1-комнатная квартира,18999999.0,1.0,38.0,9.0,,,2013,2.8,совмещенный,полностью меблирована
1-комнатная квартира,17000000.0,5.0,40.0,5.0,,монолитный,2017,2.7,,
2-комнатная квартира,18500000.0,2.0,48.0,4.0,,,1970,2.7,раздельный,частично меблирована
3-комнатная квартира,34000000.0,7.0,84.8,9.0,,,2016,2.7,раздельный,полностью меблирована
2-комнатная квартира,13000000.0,1.0,43.0,2.0,,,,2.44,раздельный,частично меблирована
2-комнатная квартира,16000000.0,1.0,45.0,4.0,,,1974,,раздельный,
2-комнатная квартира,15600000.0,2.0,42.0,3.0,,,1961,,совмещенный,
2-комнатная квартира,18300000.0,4.0,60.0,5.0,,,2008,,раздельный,
3-комнатная квартира,12700000.0,1.0,54.0,2.0,,,,,раздельный,
1-комнатная квартира,15000000.0,7.0,41.0,9.0,PARASAT,монолитный,2022,,,
1-комнатная квартира,15500000.0,3.0,39.0,5.0,,,2016,2.8,совмещенный,полностью меблирована
1-комнатная квартира,12300000.0,3.0,31.0,3.0,,,1964,,совмещенный,
2-комнатная квартира,23000000.0,3.0,63.9,3.0,,,1974,,раздельный,
2-комнатная квартира,21000000.0,1.0,53.0,5.0,,,1995,2.7,раздельный,частично меблирована
3-комнатная квартира,20000000.0,3.0,63.0,3.0,,,1969,2.7,совмещенный,
3-комнатная квартира,31000000.0,8.0,94.7,9.0,,,2007,2.8,раздельный,частично меблирована
1-комнатная квартира,15000000.0,5.0,33.5,5.0,,,,2.7,совмещенный,частично меблирована
1-комнатная квартира,14000000.0,2.0,32.0,3.0,,,1982,2.7,совмещенный,частично меблирована
1-комнатная квартира,6000000.0,1.0,20.0,6.0,,,,2.8,раздельный,полностью меблирована
2-комнатная квартира,16500000.0,3.0,41.0,3.0,,,1963,2.7,совмещенный,частично меблирована
2-комнатная квартира,19000000.0,4.0,48.0,4.0,,,1967,2.65,раздельный,частично меблирована
2-комнатная квартира,20000000.0,3.0,51.0,3.0,,,1984,,,
1-комнатная квартира,16500000.0,1.0,32.6,5.0,,,1991,2.8,совмещенный,полностью меблирована
2-комнатная квартира,19000000.0,3.0,49.0,5.0,,,1968,,,частично меблирована
3-комнатная квартира,10000000.0,1.0,79.0,2.0,,,1992,2.6,раздельный,
2-комнатная квартира,24990000.0,1.0,52.5,5.0,,,1985,2.5,раздельный,частично меблирована
2-комнатная квартира,26000000.0,5.0,60.0,6.0,,,2007,,раздельный,
2-комнатная квартира,24000000.0,5.0,63.0,8.0,,,,,раздельный,
2-комнатная квартира,15500000.0,1.0,40.0,2.0,,,1955,3.0,совмещенный,
1-комнатная квартира,7000000.0,2.0,22.0,2.0,,,,3.0,совмещенный,
2-комнатная квартира,21000000.0,1.0,50.0,3.0,,кирпичный,1984,2.7,раздельный,частично меблирована
1-комнатная квартира,18000000.0,1.0,38.0,9.0,,,2015,2.7,совмещенный,полностью меблирована
1-комнатная квартира,19500000.0,7.0,46.0,9.0,,,2015,,совмещенный,
2-комнатная квартира,20000000.0,1.0,48.3,4.0,,,1981,,раздельный,частично меблирована
2-комнатная квартира,20000000.0,3.0,53.0,4.0,,,,2.7,раздельный,частично меблирована
3-комнатная квартира,32000000.0,2.0,69.0,6.0,,,1999,3.0,раздельный,полностью меблирована
3-комнатная квартира,28000000.0,1.0,79.0,2.0,,,1934,3.0,совмещенный,частично меблирована
2-комнатная квартира,18000000.0,1.0,43.2,3.0,,,1964,2.5,совмещенный,частично меблирована
1-комнатная квартира,4500000.0,2.0,13.0,2.0,,,1990,2.8,раздельный,частично меблирована
1-комнатная квартира,14500000.0,,40.0,,PARASAT,монолитный,2022,,совмещенный,частично меблирована
2-комнатная квартира,28000000.0,1.0,65.0,9.0,,,2016,2.8,совмещенный,полностью меблирована
3-комнатная квартира,25500000.0,1.0,64.1,5.0,,,1992,2.8,раздельный,частично меблирована
4-комнатная квартира,45000000.0,3.0,93.0,5.0,,,,2.7,2 с/у и более,полностью меблирована
1-комнатная квартира,15500000.0,2.0,32.1,5.0,,,1990,3.0,совмещенный,
2-комнатная квартира,10000000.0,1.0,33.6,1.0,,,1992,2.7,раздельный,
3-комнатная квартира,22500000.0,2.0,52.0,3.0,Nomad City,кирпичный,2020,3.0,совмещенный,полностью меблирована
1-комнатная квартира,17500000.0,3.0,40.95,9.0,PARASAT,монолитный,2021,2.73,совмещенный,
3-комнатная квартира,16000000.0,,55.0,,,,,,раздельный,частично меблирована
3-комнатная квартира,16000000.0,1.0,55.0,2.0,,,1961,,раздельный,
2-комнатная квартира,17200000.0,5.0,45.0,5.0,,,1989,,раздельный,пустая
1-комнатная квартира,14700000.0,1.0,40.0,5.0,,,2017,2.7,совмещенный,частично меблирована
2-комнатная квартира,13000000.0,2.0,43.8,2.0,,,1961,,совмещенный,пустая
1-комнатная квартира,12950000.0,4.0,35.0,5.0,,,1993,,совмещенный,полностью меблирована
1-комнатная квартира,12500000.0,5.0,33.3,5.0,,,1984,2.8,совмещенный,пустая
3-комнатная квартира,30900000.0,5.0,66.9,5.0,,,1988,,раздельный,частично меблирована
3-комнатная квартира,25000000.0,9.0,96.0,9.0,,монолитный,2009,,раздельный,пустая
3-комнатная квартира,26500000.0,2.0,77.0,5.0,,,2006,2.7,раздельный,частично меблирована
1-комнатная квартира,10400000.0,3.0,32.3,3.0,,кирпичный,1984,2.7,раздельный,пустая
2-комнатная квартира,17800000.0,2.0,46.6,3.0,,,1980,,раздельный,частично меблирована
2-комнатная квартира,17250000.0,2.0,45.4,3.0,,,1963,,,пустая
2-комнатная квартира,28000000.0,1.0,57.0,5.0,,,1987,2.9,раздельный,полностью меблирована
3-комнатная квартира,15500000.0,1.0,53.0,3.0,,,1961,2.65,совмещенный,частично меблирована
2-комнатная квартира,23800000.0,7.0,64.0,9.0,,,2015,,раздельный,
1-комнатная квартира,17000000.0,5.0,40.0,9.0,PARASAT,монолитный,2021,2.7,совмещенный,
2-комнатная квартира,21500000.0,3.0,53.0,5.0,,,1993,,раздельный,частично меблирована
1-комнатная квартира,17800000.0,3.0,48.0,5.0,,монолитный,2015,3.0,совмещенный,полностью меблирована
1-комнатная квартира,17000000.0,2.0,45.2,9.0,,панельный,2017,2.8,совмещенный,частично меблирована
1-комнатная квартира,17000000.0,9.0,47.9,9.0,,,2007,2.7,совмещенный,частично меблирована
3-комнатная квартира,23500000.0,6.0,82.0,6.0,,,2006,2.8,раздельный,
2-комнатная квартира,25000000.0,4.0,60.4,6.0,,,2008,2.7,раздельный,
1-комнатная квартира,16000000.0,8.0,40.0,9.0,,,2014,2.7,совмещенный,
2-комнатная квартира,15700000.0,3.0,43.0,3.0,,,1969,,совмещенный,
2-комнатная квартира,19600000.0,5.0,55.0,5.0,,,1992,2.8,совмещенный,
2-комнатная квартира,22000000.0,5.0,64.0,6.0,,,2008,2.8,раздельный,полностью меблирована
1-комнатная квартира,14000000.0,2.0,30.5,3.0,,,1965,2.5,совмещенный,частично меблирована
2-комнатная квартира,19500000.0,2.0,52.7,5.0,,,1990,2.8,раздельный,частично меблирована
1-комнатная квартира,16000000.0,7.0,40.0,9.0,,монолитный,2016,3.0,совмещенный,полностью меблирована
1-комнатная квартира,12500000.0,5.0,35.0,5.0,,,1987,2.7,совмещенный,частично меблирована
2-комнатная квартира,35000000.0,7.0,63.7,9.0,,,2014,2.8,раздельный,полностью меблирована
3-комнатная квартира,21800000.0,2.0,67.0,3.0,,,1983,2.8,раздельный,
1-комнатная квартира,12500000.0,5.0,35.0,5.0,,,1993,2.8,совмещенный,
1-комнатная квартира,14500000.0,4.0,40.0,5.0,,,1988,2.8,раздельный,
3-комнатная квартира,25000000.0,2.0,66.2,5.0,,,1987,,,
2-комнатная квартира,25000000.0,3.0,52.2,5.0,,,,,,
3-комнатная квартира,17000000.0,2.0,60.6,2.0,,,1973,2.9,раздельный,частично меблирована
1-комнатная квартира,10500000.0,2.0,33.0,2.0,,,,2.65,раздельный,
2-комнатная квартира,16000000.0,2.0,35.0,2.0,,,1968,2.9,совмещенный,
3-комнатная квартира,25000000.0,5.0,67.7,5.0,,,1990,2.7,раздельный,частично меблирована
3-комнатная квартира,25000000.0,2.0,52.0,4.0,,,1971,2.5,раздельный,
4-комнатная квартира,23000000.0,1.0,72.2,1.0,,,1974,2.5,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,2.0,41.4,5.0,,,1987,2.85,раздельный,частично меблирована
2-комнатная квартира,20000000.0,2.0,43.0,3.0,,,1964,2.7,совмещенный,частично меблирована
3-комнатная квартира,27000000.0,4.0,67.0,5.0,,,1993,,раздельный,полностью меблирована
1-комнатная квартира,14000000.0,3.0,24.0,3.0,,,1982,3.0,раздельный,пустая
1-комнатная квартира,7800000.0,1.0,24.0,3.0,,,,,совмещенный,частично меблирована
1-комнатная квартира,13900000.0,2.0,50.0,2.0,,,1979,3.0,раздельный,полностью меблирована
2-комнатная квартира,17999000.0,1.0,41.0,3.0,,,1955,,совмещенный,
2-комнатная квартира,25000000.0,5.0,60.0,5.0,,,2000,3.0,раздельный,пустая
1-комнатная квартира,16000000.0,9.0,45.0,9.0,,,2016,2.8,совмещенный,
1-комнатная квартира,14500000.0,2.0,32.1,5.0,,,,2.7,совмещенный,частично меблирована
1-комнатная квартира,14500000.0,4.0,33.0,5.0,,,1988,2.8,совмещенный,
2-комнатная квартира,17500000.0,1.0,48.0,5.0,,,1989,,совмещенный,частично меблирована
2-комнатная квартира,19500000.0,5.0,52.0,5.0,,,1985,2.65,раздельный,
2-комнатная квартира,26000000.0,1.0,64.3,5.0,,,2007,2.8,раздельный,частично меблирована
2-комнатная квартира,21500000.0,2.0,64.0,5.0,,,2016,,раздельный,полностью меблирована
1-комнатная квартира,8500000.0,2.0,35.0,2.0,,,1962,2.8,раздельный,частично меблирована
2-комнатная квартира,19000000.0,4.0,42.0,5.0,,,1985,2.7,раздельный,частично меблирована
1-комнатная квартира,6500000.0,3.0,18.0,3.0,,,1979,,совмещенный,частично меблирована
1-комнатная квартира,13500000.0,2.0,45.0,2.0,,,1979,3.0,,полностью меблирована
2-комнатная квартира,18000000.0,5.0,52.0,5.0,,,,3.0,раздельный,
3-комнатная квартира,22000000.0,4.0,68.5,5.0,,,1984,2.7,раздельный,пустая
3-комнатная квартира,20000000.0,2.0,45.0,2.0,,,,2.5,совмещенный,полностью меблирована
1-комнатная квартира,15500000.0,1.0,42.0,5.0,,,2016,,совмещенный,полностью меблирована
2-комнатная квартира,31000000.0,3.0,73.5,3.0,Nomad City,кирпичный,2020,3.0,совмещенный,
1-комнатная квартира,13600000.0,2.0,30.0,5.0,,,1991,3.0,,полностью меблирована
1-комнатная квартира,17300000.0,2.0,41.9,5.0,,,2008,2.7,совмещенный,пустая
2-комнатная квартира,22000000.0,1.0,58.5,5.0,,,,2.7,раздельный,частично меблирована
1-комнатная квартира,4500000.0,1.0,20.0,6.0,,,2008,2.8,,пустая
1-комнатная квартира,15900000.0,4.0,45.0,5.0,,монолитный,2017,,совмещенный,
1-комнатная квартира,16700000.0,5.0,40.0,9.0,,,2017,,совмещенный,
1-комнатная квартира,16500000.0,7.0,44.0,9.0,,,2016,,совмещенный,частично меблирована
2-комнатная квартира,25000000.0,4.0,64.0,9.0,,,2016,,совмещенный,частично меблирована
1-комнатная квартира,7000000.0,3.0,19.0,3.0,,,1975,2.8,,
3-комнатная квартира,31000000.0,6.0,82.0,9.0,,монолитный,2017,,раздельный,частично меблирована
1-комнатная квартира,16500000.0,1.0,40.0,5.0,,,2017,,совмещенный,частично меблирована
3-комнатная квартира,22500000.0,1.0,58.0,3.0,,,1983,,раздельный,частично меблирована
1-комнатная квартира,14000000.0,2.0,45.0,2.0,,,1984,2.7,раздельный,частично меблирована
1-комнатная квартира,12500000.0,5.0,34.2,5.0,,,2006,,,частично меблирована
1-комнатная квартира,15300000.0,4.0,40.0,5.0,,монолитный,2017,,совмещенный,частично меблирована
1-комнатная квартира,18500000.0,5.0,42.0,8.0,,,2008,,совмещенный,полностью меблирована
2-комнатная квартира,22000000.0,2.0,54.0,3.0,,,1970,2.8,раздельный,частично меблирована
1-комнатная квартира,15500000.0,4.0,40.0,5.0,,монолитный,2017,,,частично меблирована
2-комнатная квартира,22500000.0,8.0,64.0,9.0,,,2016,,раздельный,частично меблирована
2-комнатная квартира,20000000.0,3.0,52.7,4.0,,,1976,2.7,раздельный,частично меблирована
1-комнатная квартира,8500000.0,1.0,25.0,1.0,,,1960,2.0,раздельный,пустая
3-комнатная квартира,23000000.0,1.0,80.0,2.0,,,1974,3.2,раздельный,частично меблирована
1-комнатная квартира,17500000.0,5.0,40.0,5.0,,,,2.8,совмещенный,частично меблирована
1-комнатная квартира,5500000.0,2.0,18.0,2.0,,,1961,2.5,раздельный,полностью меблирована
3-комнатная квартира,31000000.0,1.0,94.6,9.0,,,,2.9,раздельный,
1-комнатная квартира,12000000.0,4.0,28.8,4.0,,,1963,,совмещенный,частично меблирована
4-комнатная квартира,30000000.0,4.0,87.0,5.0,,,1986,2.8,раздельный,
1-комнатная квартира,19000000.0,1.0,41.0,5.0,,,2007,,совмещенный,частично меблирована
1-комнатная квартира,15300000.0,4.0,40.0,5.0,,,2017,,,
4-комнатная квартира,28500000.0,5.0,81.1,5.0,,,1992,2.7,раздельный,
1-комнатная квартира,16500000.0,2.0,40.0,5.0,,,2017,,,
1-комнатная квартира,12900000.0,1.0,25.1,2.0,,,1960,2.7,совмещенный,частично меблирована
1-комнатная квартира,17000000.0,3.0,40.0,9.0,,,2016,,,
2-комнатная квартира,21500000.0,3.0,67.0,5.0,,,2016,,,
2-комнатная квартира,29400000.0,3.0,72.2,3.0,Nomad City,монолитный,2017,3.0,совмещенный,полностью меблирована
2-комнатная квартира,21500000.0,2.0,64.0,5.0,,,2017,,,
4-комнатная квартира,35000000.0,5.0,92.0,5.0,,,,,раздельный,полностью меблирована
2-комнатная квартира,13000000.0,2.0,42.0,2.0,,,,2.5,совмещенный,частично меблирована
2-комнатная квартира,26000000.0,2.0,65.7,5.0,,,2008,3.0,раздельный,частично меблирована
3-комнатная квартира,33000000.0,2.0,73.1,9.0,PARASAT,монолитный,2020,2.7,раздельный,полностью меблирована
1-комнатная квартира,10000000.0,2.0,28.3,9.0,Теремки,монолитный,2021,2.8,совмещенный,пустая
3-комнатная квартира,14800000.0,1.0,54.0,2.0,,,,2.3,раздельный,пустая
1-комнатная квартира,15000000.0,1.0,37.0,5.0,,,1988,,совмещенный,частично меблирована
2-комнатная квартира,15300000.0,1.0,56.0,2.0,,,1976,,раздельный,
1-комнатная квартира,16000000.0,1.0,38.9,5.0,,,2007,2.7,совмещенный,
2-комнатная квартира,23500000.0,6.0,58.0,6.0,,,2008,2.7,раздельный,полностью меблирована
2-комнатная квартира,15000000.0,2.0,40.4,2.0,,,1965,2.6,совмещенный,частично меблирована
2-комнатная квартира,21700000.0,4.0,48.6,4.0,,,1967,2.6,раздельный,частично меблирована
1-комнатная квартира,15000000.0,5.0,38.0,5.0,,,1992,2.7,совмещенный,частично меблирована
1-комнатная квартира,14700000.0,1.0,40.0,5.0,,,2017,,совмещенный,
3-комнатная квартира,30000000.0,1.0,79.0,9.0,,,2016,3.0,раздельный,частично меблирована
1-комнатная квартира,15500000.0,2.0,40.0,5.0,,монолитный,2017,2.85,совмещенный,полностью меблирована
2-комнатная квартира,21000000.0,5.0,52.9,5.0,,,1990,2.8,раздельный,частично меблирована
1-комнатная квартира,13500000.0,1.0,46.0,5.0,,,1986,2.8,раздельный,пустая
3-комнатная квартира,27000777.0,7.0,94.7,9.0,,,2007,2.8,раздельный,частично меблирована
2-комнатная квартира,24500000.0,5.0,54.8,5.0,,,1990,2.7,раздельный,частично меблирована
2-комнатная квартира,25000000.0,2.0,61.0,5.0,,,1994,2.8,совмещенный,частично меблирована
3-комнатная квартира,28000000.0,6.0,108.0,6.0,,,2008,2.6,раздельный,полностью меблирована
1-комнатная квартира,7000000.0,2.0,18.0,3.0,,,1975,3.0,совмещенный,частично меблирована
2-комнатная квартира,11500000.0,2.0,44.0,2.0,,,,,,частично меблирована
2-комнатная квартира,22000000.0,3.0,66.0,5.0,,,2017,2.8,раздельный,
2-комнатная квартира,18000000.0,1.0,56.0,3.0,,,1984,2.6,раздельный,
2-комнатная квартира,21400000.0,8.0,71.27,10.0,Теремки,монолитный,2021,2.8,раздельный,
3-комнатная квартира,25700000.0,9.0,85.0,9.0,,,2015,,раздельный,частично меблирована
2-комнатная квартира,20000000.0,2.0,48.0,4.0,,,1968,2.5,раздельный,частично меблирована
2-комнатная квартира,25500000.0,9.0,63.4,9.0,,,2015,2.8,раздельный,частично меблирована
1-комнатная квартира,16500000.0,7.0,44.0,9.0,,,2016,,совмещенный,
1-комнатная квартира,15900000.0,4.0,45.0,5.0,,монолитный,2017,,,
2-комнатная квартира,23000000.0,5.0,50.0,5.0,,,1992,2.6,раздельный,частично меблирована
2-комнатная квартира,20000000.0,4.0,62.5,5.0,,монолитный,2015,,раздельный,частично меблирована
2-комнатная квартира,9300000.0,2.0,40.2,2.0,,,,,раздельный,частично меблирована
2-комнатная квартира,21500000.0,4.0,51.0,5.0,,,1988,,раздельный,частично меблирована
3-комнатная квартира,25900000.0,9.0,84.0,9.0,,,2016,,раздельный,
1-комнатная квартира,5500000.0,1.0,18.0,2.0,,,1962,2.5,,полностью меблирована
2-комнатная квартира,9300000.0,2.0,35.0,2.0,,,1970,2.8,,частично меблирована
3-комнатная квартира,26500000.0,1.0,66.0,5.0,,,1992,2.7,раздельный,
2-комнатная квартира,18500000.0,4.0,51.0,4.0,,,1973,,,частично меблирована
3-комнатная квартира,18000000.0,2.0,60.0,2.0,,,1959,3.0,совмещенный,частично меблирована
2-комнатная квартира,19000000.0,5.0,48.4,5.0,,,1994,2.5,совмещенный,
2-комнатная квартира,30000000.0,4.0,67.0,13.0,Радужный берег,монолитный,2016,,совмещенный,частично меблирована
1-комнатная квартира,15500000.0,5.0,38.5,5.0,,,2006,,совмещенный,частично меблирована
