number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2-комнатная квартира,25000000.0,5.0,62.0,9.0,,,2020,,раздельный,
1-комнатная квартира,14200000.0,5.0,40.47,10.0,Alma City,монолитный,2021,2.8,,
1-комнатная квартира,14200000.0,5.0,42.43,10.0,Alma City,монолитный,2021,,,
3-комнатная квартира,28000000.0,4.0,76.0,9.0,,,2017,,раздельный,
2-комнатная квартира,26000000.0,3.0,63.0,9.0,,,2017,2.7,совмещенный,частично меблирована
1-комнатная квартира,19500000.0,2.0,38.0,16.0,Gulder,панельный,2020,2.73,совмещенный,частично меблирована
2-комнатная квартира,24500000.0,6.0,71.0,9.0,,,2017,,совмещенный,
2-комнатная квартира,26000000.0,3.0,62.0,9.0,,,2017,,совмещенный,частично меблирована
3-комнатная квартира,29000000.0,7.0,76.0,9.0,,,2017,,раздельный,
1-комнатная квартира,23774800.0,2.0,48.52,4.0,Lancashire,монолитный,2022,3.2,,
1-комнатная квартира,14000000.0,7.0,44.0,10.0,,,2016,,совмещенный,
2-комнатная квартира,19000000.0,7.0,71.0,10.0,Alma City,монолитный,2021,2.8,,
1-комнатная квартира,16300000.0,6.0,46.0,10.0,,,2017,2.7,совмещенный,частично меблирована
1-комнатная квартира,14500000.0,1.0,43.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,частично меблирована
2-комнатная квартира,18200000.0,3.0,43.0,3.0,Pioneer,,2020,2.7,совмещенный,
3-комнатная квартира,34000000.0,5.0,88.0,9.0,,,2011,2.8,раздельный,частично меблирована
3-комнатная квартира,45000000.0,3.0,88.0,10.0,Хан-Тенгри,монолитный,2015,2.9,2 с/у и более,
2-комнатная квартира,20000000.0,15.0,74.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,
3-комнатная квартира,40500000.0,8.0,82.0,10.0,Хан-Тенгри,монолитный,2015,2.9,раздельный,
2-комнатная квартира,29200000.0,9.0,56.0,10.0,Хан-Тенгри,монолитный,2011,2.9,совмещенный,полностью меблирована
4-комнатная квартира,64500000.0,8.0,128.0,10.0,Хан-Тенгри,монолитный,2009,2.9,2 с/у и более,
2-комнатная квартира,24650000.0,3.0,45.0,5.0,,,1984,,раздельный,частично меблирована
1-комнатная квартира,22000000.0,8.0,44.2,10.0,Хан-Тенгри,монолитный,2011,2.9,совмещенный,пустая
2-комнатная квартира,25000000.0,13.0,74.0,16.0,Премьера,монолитный,2012,2.8,совмещенный,полностью меблирована
2-комнатная квартира,26000000.0,11.0,92.0,19.0,Премьера,монолитный,2014,,2 с/у и более,полностью меблирована
3-комнатная квартира,33800000.0,14.0,132.0,16.0,Премьера,монолитный,2012,,раздельный,
1-комнатная квартира,17500000.0,9.0,44.1,10.0,,,2019,2.75,совмещенный,пустая
1-комнатная квартира,11500000.0,9.0,31.5,10.0,Nurly Dala,,2021,2.75,,
3-комнатная квартира,25000000.0,9.0,56.0,10.0,Alma City,,2021,2.7,совмещенный,
3-комнатная квартира,30900000.0,10.0,133.0,16.0,Премьера,монолитный,2014,2.8,2 с/у и более,частично меблирована
1-комнатная квартира,14900000.0,7.0,47.0,10.0,,,2017,,,
3-комнатная квартира,34000000.0,4.0,132.0,16.0,,,2012,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,19800000.0,1.0,60.0,10.0,,,2017,,совмещенный,
4-комнатная квартира,67000000.0,8.0,128.0,10.0,Хан-Тенгри,монолитный,2012,,2 с/у и более,
3-комнатная квартира,45000000.0,3.0,90.0,10.0,Хан-Тенгри,монолитный,2011,,2 с/у и более,частично меблирована
1-комнатная квартира,11500000.0,9.0,28.0,10.0,,,2017,,совмещенный,
1-комнатная квартира,30000000.0,3.0,50.0,4.0,Alatau Golf Residences,монолитный,2016,3.2,,
3-комнатная квартира,35000000.0,2.0,78.0,10.0,Alma City,монолитный,2020,2.7,раздельный,полностью меблирована
2-комнатная квартира,26500000.0,6.0,71.6,9.0,Шугыла-Сити,монолитный,2018,,совмещенный,пустая
3-комнатная квартира,30500000.0,3.0,133.0,16.0,Премьера,монолитный,2012,2.8,2 с/у и более,частично меблирована
3-комнатная квартира,32500000.0,4.0,132.0,16.0,Премьера,монолитный,2012,2.8,2 с/у и более,частично меблирована
4-комнатная квартира,24400000.0,4.0,94.0,5.0,,,1993,,2 с/у и более,частично меблирована
1-комнатная квартира,16000000.0,7.0,40.0,9.0,Шугыла-Сити,монолитный,2017,,совмещенный,частично меблирована
3-комнатная квартира,35000000.0,3.0,74.5,9.0,Шугыла,монолитный,2018,2.7,2 с/у и более,частично меблирована
3-комнатная квартира,28000000.0,8.0,81.9,16.0,Gulder,монолитный,2022,,,
2-комнатная квартира,23500000.0,9.0,74.0,16.0,Премьера,монолитный,,,,
2-комнатная квартира,26500000.0,13.0,108.0,16.0,Премьера,монолитный,2013,,,
3-комнатная квартира,30900000.0,10.0,132.0,16.0,Премьера,монолитный,2014,2.8,2 с/у и более,
3-комнатная квартира,31000000.0,9.0,75.0,9.0,,,,,раздельный,
1-комнатная квартира,18500000.0,9.0,65.0,16.0,Премьера,монолитный,2014,2.8,совмещенный,пустая
2-комнатная квартира,28000000.0,10.0,99.2,16.0,Премьера,монолитный,2012,2.75,совмещенный,
3-комнатная квартира,22000000.0,6.0,65.0,6.0,,,,,совмещенный,полностью меблирована
1-комнатная квартира,17000000.0,3.0,45.3,10.0,,,2021,2.7,совмещенный,
3-комнатная квартира,23000000.0,1.0,64.1,5.0,,,1992,2.8,раздельный,
2-комнатная квартира,23500000.0,5.0,57.5,6.0,Alma City,монолитный,2019,2.7,,полностью меблирована
2-комнатная квартира,20500000.0,6.0,64.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,частично меблирована
1-комнатная квартира,17800000.0,4.0,43.0,10.0,Alma City,,2021,,,
1-комнатная квартира,14700000.0,7.0,47.0,10.0,Alma City,монолитный,2020,2.8,,
1-комнатная квартира,15000000.0,1.0,47.0,10.0,,,2020,2.7,,
2-комнатная квартира,32500000.0,11.0,98.3,16.0,Премьера,монолитный,2012,2.8,совмещенный,полностью меблирована
4-комнатная квартира,45000000.0,15.0,131.0,16.0,Премьера,монолитный,2012,2.8,совмещенный,частично меблирована
1-комнатная квартира,14500000.0,6.0,32.8,9.0,Шугыла-Сити,монолитный,2021,2.7,совмещенный,пустая
3-комнатная квартира,41000000.0,4.0,84.0,9.0,Хан-Тенгри,монолитный,2016,,2 с/у и более,частично меблирована
3-комнатная квартира,30900000.0,10.0,133.0,16.0,Премьера,монолитный,2013,2.8,,частично меблирована
1-комнатная квартира,13500000.0,7.0,44.0,10.0,,,2016,,,
2-комнатная квартира,25000000.0,5.0,72.0,9.0,,,2020,,совмещенный,
1-комнатная квартира,14500000.0,10.0,47.0,10.0,,,2017,2.75,совмещенный,
1-комнатная квартира,4700000.0,1.0,10.3,4.0,,,2017,,,
2-комнатная квартира,28500000.0,5.0,59.0,10.0,Alma City,монолитный,2019,,совмещенный,
2-комнатная квартира,22500000.0,1.0,56.0,4.0,,,1985,2.85,совмещенный,полностью меблирована
1-комнатная квартира,12000000.0,2.0,28.0,10.0,,,2021,,,
1-комнатная квартира,12500000.0,6.0,28.0,10.0,,,2021,,совмещенный,частично меблирована
1-комнатная квартира,16500000.0,9.0,47.4,10.0,,,2016,,совмещенный,
2-комнатная квартира,25000000.0,6.0,71.0,9.0,,,2020,,совмещенный,пустая
3-комнатная квартира,26000000.0,6.0,91.0,10.0,Alma City,монолитный,2021,2.8,,
5-комнатная квартира,80000000.0,3.0,174.0,5.0,Dolce Vita Residence,монолитный,2021,,,
4-комнатная квартира,24400000.0,4.0,94.0,5.0,,,1995,,2 с/у и более,частично меблирована
1-комнатная квартира,20000000.0,5.0,44.0,9.0,Шугыла,монолитный,2018,2.7,совмещенный,частично меблирована
1-комнатная квартира,17000000.0,7.0,46.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,частично меблирована
3-комнатная квартира,33000000.0,7.0,91.0,10.0,Alma City,монолитный,2021,2.8,раздельный,частично меблирована
1-комнатная квартира,15000000.0,1.0,47.0,9.0,Alma City,монолитный,2021,2.8,,
3-комнатная квартира,35000000.0,12.0,117.0,12.0,Премьера,монолитный,2012,,,частично меблирована
2-комнатная квартира,32000000.0,11.0,98.3,16.0,Премьера,монолитный,2012,2.8,совмещенный,частично меблирована
1-комнатная квартира,13900000.0,10.0,47.0,10.0,,,2017,,,
3-комнатная квартира,27777777.0,6.0,74.0,6.0,,,2018,2.8,совмещенный,полностью меблирована
3-комнатная квартира,25000000.0,4.0,65.0,5.0,,,1996,,раздельный,
1-комнатная квартира,16000000.0,4.0,35.4,6.0,Alma City,монолитный,2019,2.8,совмещенный,
2-комнатная квартира,26000000.0,14.0,98.6,16.0,Премьера,монолитный,2012,2.8,совмещенный,частично меблирована
1-комнатная квартира,16800000.0,10.0,45.0,10.0,Alma City,,2021,2.7,совмещенный,
3-комнатная квартира,43000000.0,12.0,130.0,16.0,Премьера,,2013,2.8,,полностью меблирована
2-комнатная квартира,26500000.0,6.0,59.0,6.0,Alma City,монолитный,2019,2.8,совмещенный,частично меблирована
3-комнатная квартира,43000000.0,2.0,118.0,14.0,Премьера,панельный,2013,2.8,совмещенный,частично меблирована
1-комнатная квартира,22000000.0,7.0,43.5,9.0,,монолитный,2019,2.7,совмещенный,полностью меблирована
2-комнатная квартира,16900000.0,5.0,40.6,9.0,Nurly Dala,,2021,2.7,,
2-комнатная квартира,33500000.0,12.0,96.0,16.0,,,2012,3.0,совмещенный,частично меблирована
2-комнатная квартира,20000000.0,3.0,51.0,9.0,,,2021,2.7,раздельный,
3-комнатная квартира,88999999.0,3.0,170.0,4.0,,,2012,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,36000000.0,3.0,68.0,9.0,Хан-Тенгри,монолитный,2008,2.8,,
2-комнатная квартира,24500000.0,1.0,86.0,16.0,Премьера,монолитный,2013,3.0,совмещенный,частично меблирована
3-комнатная квартира,28500000.0,8.0,75.0,9.0,Шугыла,монолитный,2019,2.8,раздельный,
1-комнатная квартира,19000000.0,2.0,39.0,9.0,Шугыла,монолитный,2018,2.7,совмещенный,частично меблирована
4-комнатная квартира,85000000.0,3.0,153.0,5.0,,,2004,,2 с/у и более,частично меблирована
1-комнатная квартира,12800000.0,8.0,28.0,10.0,Alma City,монолитный,2021,2.7,совмещенный,полностью меблирована
1-комнатная квартира,13200000.0,2.0,34.0,9.0,Nurly Dala,монолитный,2021,2.9,совмещенный,
3-комнатная квартира,29500000.0,1.0,83.6,9.0,,,2019,2.8,раздельный,пустая
4-комнатная квартира,36000000.0,2.0,140.0,2.0,,,2019,,2 с/у и более,
1-комнатная квартира,13900000.0,4.0,44.5,12.0,,,2020,3.0,,
2-комнатная квартира,31000000.0,13.0,98.0,16.0,,,2013,2.8,,полностью меблирована
1-комнатная квартира,18500000.0,4.0,50.0,9.0,,монолитный,2007,,совмещенный,
3-комнатная квартира,43000000.0,3.0,72.0,5.0,Eco Green,монолитный,2017,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,24300000.0,10.0,58.8,10.0,Alma City,монолитный,2019,2.8,совмещенный,
5-комнатная квартира,170800000.0,1.0,360.0,4.0,Bella Villa (КГ),кирпичный,2009,,2 с/у и более,полностью меблирована
1-комнатная квартира,20000000.0,5.0,60.0,16.0,Премьера,монолитный,2013,,,
1-комнатная квартира,8500000.0,10.0,31.0,10.0,,,,,,
1-комнатная квартира,12000000.0,1.0,28.0,10.0,,,,2.7,совмещенный,частично меблирована
1-комнатная квартира,22000000.0,4.0,67.4,16.0,,,,,,
2-комнатная квартира,26500000.0,4.0,110.0,16.0,Премьера,монолитный,2012,2.8,,частично меблирована
3-комнатная квартира,27300000.0,7.0,72.0,10.0,,,2016,,,
3-комнатная квартира,44000000.0,3.0,88.0,9.0,Хан-Тенгри,монолитный,2011,2.8,раздельный,полностью меблирована
3-комнатная квартира,34000000.0,9.0,66.9,10.0,Хан-Тенгри,монолитный,2014,2.7,2 с/у и более,полностью меблирована
3-комнатная квартира,36000000.0,6.0,82.1,10.0,Alma City,монолитный,2020,,2 с/у и более,полностью меблирована
3-комнатная квартира,34000000.0,8.0,130.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,31000000.0,11.0,108.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,полностью меблирована
2-комнатная квартира,23500000.0,6.0,93.0,16.0,Премьера,монолитный,,,,
1-комнатная квартира,16500000.0,10.0,37.85,16.0,Gulder,монолитный,2021,,,
3-комнатная квартира,30000000.0,15.0,117.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,полностью меблирована
1-комнатная квартира,14300000.0,9.0,41.0,10.0,Alma City,монолитный,2019,2.8,совмещенный,
1-комнатная квартира,18900000.0,6.0,42.5,10.0,Alma City,монолитный,2020,,совмещенный,частично меблирована
1-комнатная квартира,17400000.0,4.0,44.0,10.0,Alma City,,2019,2.7,,пустая
2-комнатная квартира,24500000.0,5.0,59.6,12.0,Gulder,монолитный,2021,,,
2-комнатная квартира,27000000.0,12.0,87.0,12.0,Премьера,монолитный,2012,2.85,совмещенный,частично меблирована
1-комнатная квартира,21500000.0,15.0,64.0,16.0,Премьера,монолитный,2011,3.0,совмещенный,частично меблирована
2-комнатная квартира,17500000.0,3.0,43.0,10.0,,,,2.8,совмещенный,частично меблирована
1-комнатная квартира,12800000.0,8.0,27.3,10.0,Alma City,монолитный,2021,2.65,,частично меблирована
2-комнатная квартира,21000000.0,10.0,64.0,16.0,Премьера,монолитный,2012,2.8,совмещенный,частично меблирована
1-комнатная квартира,18500000.0,,64.0,,Премьера,,2015,2.75,совмещенный,
2-комнатная квартира,16900000.0,1.0,57.73,10.0,Alma City,,2021,,,
3-комнатная квартира,37500000.0,1.0,78.0,16.0,Gulder,монолитный,2021,2.75,2 с/у и более,пустая
3-комнатная квартира,24000000.0,1.0,75.0,5.0,,,2001,2.65,раздельный,частично меблирована
3-комнатная квартира,32000000.0,7.0,91.0,10.0,Alma City,монолитный,2020,2.8,раздельный,полностью меблирована
1-комнатная квартира,12000000.0,3.0,36.4,6.0,Alma City,монолитный,2019,2.7,,
3-комнатная квартира,25000000.0,2.0,70.6,4.0,,,1985,2.74,раздельный,частично меблирована
1-комнатная квартира,4800000.0,3.0,11.2,4.0,,,2017,2.7,совмещенный,частично меблирована
1-комнатная квартира,12000000.0,5.0,28.3,9.0,Alma City,монолитный,2021,2.7,совмещенный,пустая
1-комнатная квартира,15000000.0,5.0,35.0,6.0,,,2019,2.8,совмещенный,
1-комнатная квартира,16800000.0,9.0,43.4,10.0,Alma City,монолитный,2021,2.7,совмещенный,
1-комнатная квартира,18000000.0,1.0,45.0,9.0,Шугыла-Сити,монолитный,2020,2.7,совмещенный,частично меблирована
1-комнатная квартира,14000000.0,9.0,44.0,10.0,Alma City,монолитный,2021,2.75,,пустая
3-комнатная квартира,33000000.0,1.0,70.0,6.0,Alma City,,2019,2.8,раздельный,полностью меблирована
1-комнатная квартира,24000000.0,9.0,45.5,10.0,Хан-Тенгри,монолитный,2013,2.8,совмещенный,пустая
2-комнатная квартира,22000000.0,5.0,75.0,9.0,Alma City,монолитный,2021,2.8,,
1-комнатная квартира,12900000.0,2.0,27.7,9.0,Alma City,монолитный,2021,2.8,совмещенный,пустая
1-комнатная квартира,13000000.0,5.0,28.0,10.0,Alma City,монолитный,2021,2.8,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,3.0,48.0,9.0,Alma City,монолитный,2019,2.8,совмещенный,частично меблирована
3-комнатная квартира,31000000.0,2.0,75.5,9.0,,,2019,2.8,раздельный,частично меблирована
1-комнатная квартира,18000000.0,2.0,40.0,9.0,,,,2.75,совмещенный,полностью меблирована
2-комнатная квартира,28200000.0,8.0,50.1,9.0,Аль-Фараби,монолитный,2015,3.0,раздельный,пустая
2-комнатная квартира,17000000.0,5.0,69.65,10.0,Alma City,монолитный,2022,2.8,,
3-комнатная квартира,36000000.0,4.0,90.0,9.0,,,2009,2.8,раздельный,полностью меблирована
1-комнатная квартира,12500000.0,9.0,28.0,10.0,,,2017,,совмещенный,частично меблирована
1-комнатная квартира,19000000.0,1.0,39.0,9.0,Шугыла,монолитный,2018,2.7,совмещенный,полностью меблирована
1-комнатная квартира,19000000.0,1.0,51.3,10.0,,,2021,3.2,раздельный,
1-комнатная квартира,15900000.0,6.0,44.0,10.0,,,,,,
3-комнатная квартира,33000000.0,5.0,76.0,9.0,,,2018,2.7,раздельный,
3-комнатная квартира,35000000.0,4.0,76.0,9.0,Шугыла,монолитный,2018,2.7,раздельный,частично меблирована
3-комнатная квартира,29900000.0,2.0,58.0,2.0,,,,,раздельный,
2-комнатная квартира,20000000.0,4.0,47.0,10.0,Alma City,монолитный,2020,2.7,совмещенный,полностью меблирована
1-комнатная квартира,16700000.0,6.0,44.5,10.0,,,,,,
3-комнатная квартира,34000000.0,9.0,133.0,16.0,,,2013,,2 с/у и более,
3-комнатная квартира,30000000.0,2.0,71.2,2.0,,,1986,2.5,раздельный,частично меблирована
2-комнатная квартира,18000000.0,1.0,38.0,6.0,,,2019,2.84,совмещенный,частично меблирована
3-комнатная квартира,37000000.0,6.0,80.0,6.0,Alma City,панельный,2020,2.7,раздельный,полностью меблирована
1-комнатная квартира,12500000.0,4.0,28.3,10.0,Alma City,монолитный,2021,2.7,раздельный,
1-комнатная квартира,15900000.0,1.0,39.0,16.0,Gulder,монолитный,2021,,,
2-комнатная квартира,24000000.0,9.0,58.9,10.0,,монолитный,2019,2.75,раздельный,
2-комнатная квартира,15900000.0,8.0,43.0,10.0,,,2020,2.9,,
2-комнатная квартира,20000000.0,3.0,43.0,5.0,,,1980,,совмещенный,
4-комнатная квартира,72000000.0,3.0,160.0,4.0,,,2021,3.2,,
2-комнатная квартира,22000000.0,2.0,56.0,5.0,,,1990,,раздельный,полностью меблирована
2-комнатная квартира,21000000.0,5.0,50.0,5.0,,,1985,,совмещенный,
2-комнатная квартира,18500000.0,3.0,50.0,5.0,,,1990,,раздельный,
3-комнатная квартира,51000000.0,1.0,97.0,9.0,Хан-Тенгри,монолитный,2010,3.0,2 с/у и более,полностью меблирована
1-комнатная квартира,18000000.0,2.0,65.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,
1-комнатная квартира,13200000.0,3.0,34.0,9.0,Nurly Dala,монолитный,2021,2.9,раздельный,
1-комнатная квартира,13500000.0,9.0,28.1,10.0,Alma City,монолитный,2021,2.7,совмещенный,полностью меблирована
2-комнатная квартира,20900000.0,2.0,57.8,10.0,Alma City,монолитный,2021,2.8,,
2-комнатная квартира,43000000.0,3.0,65.0,3.0,,,,3.0,совмещенный,
1-комнатная квартира,9000000.0,10.0,28.0,10.0,,,,,,
3-комнатная квартира,33000000.0,3.0,71.0,10.0,Alma City,монолитный,2020,2.7,раздельный,полностью меблирована
3-комнатная квартира,32800000.0,4.0,76.0,9.0,Шугыла,монолитный,2019,2.8,2 с/у и более,полностью меблирована
1-комнатная квартира,16500000.0,1.0,45.0,10.0,,,,,совмещенный,пустая
1-комнатная квартира,16000000.0,1.0,33.4,1.0,Alma City,монолитный,2019,,совмещенный,
5-комнатная квартира,46000000.0,1.0,207.0,3.0,,,2017,3.0,2 с/у и более,пустая
1-комнатная квартира,20000000.0,10.0,40.0,16.0,,,2020,3.0,совмещенный,частично меблирована
1-комнатная квартира,10500000.0,6.0,31.0,10.0,,,2021,2.7,совмещенный,пустая
1-комнатная квартира,17500000.0,15.0,43.8,16.0,,,2018,2.7,совмещенный,пустая
4-комнатная квартира,24400000.0,4.0,100.0,5.0,,кирпичный,1995,,раздельный,частично меблирована
2-комнатная квартира,28000000.0,3.0,70.0,10.0,Alma City,монолитный,2021,3.0,раздельный,полностью меблирована
1-комнатная квартира,8400000.0,1.0,19.2,5.0,Аскар Тау,монолитный,2014,2.8,совмещенный,полностью меблирована
5-комнатная квартира,62000000.0,2.0,176.0,10.0,Хан-Тенгри,монолитный,2010,3.0,,
2-комнатная квартира,30000000.0,8.0,100.0,12.0,Премьера,монолитный,2012,2.7,совмещенный,частично меблирована
2-комнатная квартира,19000000.0,3.0,47.0,10.0,Alma City,монолитный,2020,2.8,совмещенный,
2-комнатная квартира,25000000.0,7.0,41.0,10.0,Alma City,монолитный,2020,2.8,совмещенный,пустая
3-комнатная квартира,38000000.0,7.0,80.0,10.0,Alma City,монолитный,2019,2.75,раздельный,полностью меблирована
1-комнатная квартира,17800000.0,4.0,45.0,9.0,,,2018,,,
8-комнатная квартира,135000000.0,2.0,320.0,3.0,,,2018,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,16200000.0,1.0,57.73,10.0,Alma City,монолитный,2021,2.8,,
1-комнатная квартира,8500000.0,1.0,22.4,1.0,,,2016,,совмещенный,пустая
3-комнатная квартира,60000000.0,9.0,100.0,10.0,Хан-Тенгри,монолитный,2013,,,
3-комнатная квартира,35000000.0,6.0,80.0,10.0,Alma City,кирпичный,2020,2.8,раздельный,частично меблирована
1-комнатная квартира,20000000.0,11.0,40.0,12.0,,,2020,2.8,совмещенный,частично меблирована
3-комнатная квартира,34000000.0,5.0,88.0,9.0,,,2011,,2 с/у и более,частично меблирована
1-комнатная квартира,16000000.0,7.0,53.0,10.0,,,,2.7,,
1-комнатная квартира,12900000.0,7.0,44.09,10.0,Alma City,,2021,,,
4-комнатная квартира,67000000.0,3.0,165.0,6.0,,,2013,3.2,2 с/у и более,полностью меблирована
3-комнатная квартира,36000000.0,1.0,130.9,16.0,Премьера,монолитный,2013,2.7,2 с/у и более,
4-комнатная квартира,25000000.0,2.0,74.0,5.0,,,1991,2.8,раздельный,частично меблирована
1-комнатная квартира,26000000.0,13.0,68.0,16.0,,,2012,2.7,совмещенный,полностью меблирована
1-комнатная квартира,21000000.0,5.0,44.0,9.0,Шугыла,монолитный,2020,2.75,совмещенный,полностью меблирована
3-комнатная квартира,45000000.0,7.0,84.0,9.0,Хан-Тенгри,монолитный,1999,3.0,совмещенный,
1-комнатная квартира,23700000.0,7.0,40.0,10.0,Хан-Тенгри,монолитный,2011,3.0,совмещенный,частично меблирована
1-комнатная квартира,18000000.0,15.0,60.0,16.0,Премьера,монолитный,2012,,,
3-комнатная квартира,30000000.0,5.0,86.0,10.0,,,2020,2.7,раздельный,пустая
2-комнатная квартира,23500000.0,7.0,95.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,
1-комнатная квартира,6800000.0,1.0,17.0,4.0,,,2017,,совмещенный,полностью меблирована
3-комнатная квартира,31500000.0,5.0,72.0,6.0,Alma City,монолитный,2019,2.7,раздельный,полностью меблирована
1-комнатная квартира,7200000.0,5.0,20.0,6.0,,,2017,2.8,совмещенный,
1-комнатная квартира,18800000.0,2.0,57.1,16.0,,,2013,2.8,совмещенный,пустая
2-комнатная квартира,25000000.0,6.0,71.4,9.0,,,2020,,,пустая
1-комнатная квартира,20000000.0,7.0,64.2,16.0,Премьера,,2013,,совмещенный,
5-комнатная квартира,135000000.0,,292.0,,Тау Самал (КГ),монолитный,2014,,2 с/у и более,
4-комнатная квартира,67000000.0,2.0,128.0,10.0,Хан-Тенгри,монолитный,2012,3.0,совмещенный,частично меблирована
2-комнатная квартира,22000000.0,13.0,60.0,16.0,Премьера,монолитный,2013,2.75,совмещенный,
1-комнатная квартира,17700000.0,10.0,47.0,10.0,Alma City,монолитный,2021,2.7,совмещенный,
1-комнатная квартира,20000000.0,6.0,42.0,10.0,Alma City,монолитный,2020,2.7,совмещенный,частично меблирована
3-комнатная квартира,20500000.0,1.0,60.0,8.0,Nurly Dala,монолитный,2021,,2 с/у и более,
2-комнатная квартира,24000000.0,15.0,64.0,16.0,,,2014,,,
2-комнатная квартира,28000000.0,4.0,56.4,5.0,,,1992,2.8,раздельный,частично меблирована
4-комнатная квартира,30000000.0,1.0,79.0,3.0,,,1988,2.2,раздельный,полностью меблирована
2-комнатная квартира,11500000.0,2.0,40.0,2.0,,,1960,2.8,раздельный,полностью меблирована
3-комнатная квартира,24000000.0,2.0,56.2,5.0,,,1983,,раздельный,
2-комнатная квартира,28900000.0,10.0,71.0,10.0,Alma City,монолитный,2020,2.8,,полностью меблирована
1-комнатная квартира,21000000.0,9.0,44.0,9.0,Шугыла,панельный,2018,2.8,совмещенный,частично меблирована
3-комнатная квартира,35000000.0,10.0,130.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,
3-комнатная квартира,40000000.0,10.0,91.0,10.0,Alma City,монолитный,2020,2.8,,
1-комнатная квартира,18000000.0,4.0,45.0,10.0,Alma City,монолитный,2020,2.8,совмещенный,полностью меблирована
1-комнатная квартира,3900000.0,2.0,10.0,2.0,,,2016,,,
3-комнатная квартира,41000000.0,5.0,107.29,10.0,Alma City,монолитный,2019,2.8,раздельный,полностью меблирована
3-комнатная квартира,30000000.0,2.0,75.0,6.0,,,2019,2.7,раздельный,частично меблирована
3-комнатная квартира,32000000.0,1.0,124.6,16.0,Премьера,монолитный,2015,2.85,2 с/у и более,
3-комнатная квартира,23000000.0,5.0,58.0,5.0,,,1986,2.7,совмещенный,
2-комнатная квартира,19500000.0,2.0,64.1,10.0,,,2021,2.7,совмещенный,
2-комнатная квартира,25200000.0,5.0,60.0,10.0,,монолитный,2019,2.72,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,10.0,78.8,10.0,,,2019,2.8,совмещенный,полностью меблирована
2-комнатная квартира,27500000.0,1.0,60.0,16.0,Gulder,монолитный,2019,2.8,совмещенный,полностью меблирована
2-комнатная квартира,25000000.0,3.0,64.0,16.0,Премьера,,2013,2.8,совмещенный,
2-комнатная квартира,26300000.0,5.0,67.5,9.0,Шугыла-Сити,монолитный,2020,,совмещенный,
2-комнатная квартира,21500000.0,3.0,71.0,10.0,,,,2.8,,
2-комнатная квартира,37000000.0,2.0,63.8,9.0,Аль-Фараби,монолитный,2008,2.6,совмещенный,частично меблирована
1-комнатная квартира,9800000.0,3.0,28.5,10.0,Alma City,монолитный,2021,,,
5-комнатная квартира,55000000.0,4.0,145.0,5.0,,,2007,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,17000000.0,10.0,42.0,10.0,,,2020,2.8,совмещенный,частично меблирована
2-комнатная квартира,30000000.0,10.0,106.0,16.0,,,2012,2.75,2 с/у и более,частично меблирована
3-комнатная квартира,50000000.0,2.0,118.0,10.0,Хан-Тенгри,монолитный,2010,2.9,совмещенный,
1-комнатная квартира,14500000.0,5.0,50.4,10.0,Alma City,монолитный,2021,2.8,,
2-комнатная квартира,13900000.0,5.0,65.0,5.0,,,1969,2.6,раздельный,частично меблирована
2-комнатная квартира,16000000.0,7.0,50.54,10.0,Alma City,монолитный,2021,,,
3-комнатная квартира,30400000.0,4.0,132.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,частично меблирована
5-комнатная квартира,81600000.0,3.0,170.0,4.0,Dolce Vita Residence,монолитный,2020,3.0,2 с/у и более,
4-комнатная квартира,34500000.0,3.0,99.0,5.0,,,2002,2.8,раздельный,частично меблирована
2-комнатная квартира,31000000.0,3.0,108.0,16.0,Премьера,монолитный,2015,,раздельный,частично меблирована
2-комнатная квартира,15024000.0,1.0,62.6,4.0,,,2022,2.8,совмещенный,
1-комнатная квартира,13000000.0,3.0,34.0,5.0,,,1989,,совмещенный,полностью меблирована
1-комнатная квартира,12500000.0,7.0,28.0,10.0,Alma City,монолитный,2020,2.7,совмещенный,пустая
1-комнатная квартира,16200000.0,6.0,44.0,6.0,,,2018,,,
2-комнатная квартира,23500000.0,5.0,57.5,16.0,,,,2.7,,
1-комнатная квартира,11600000.0,1.0,28.0,10.0,,,,2.8,,пустая
3-комнатная квартира,27700000.0,1.0,92.0,10.0,,,2018,2.8,,
