number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
4-комнатная квартира,35000000.0,2.0,77.0,5.0,,,1989.0,,раздельный,
3-комнатная квартира,18300000.0,5.0,56.0,5.0,,,1984.0,,,
3-комнатная квартира,25500000.0,5.0,75.0,5.0,,,1990.0,,раздельный,
3-комнатная квартира,24000000.0,4.0,65.0,5.0,,,1984.0,,раздельный,
2-комнатная квартира,22500000.0,3.0,59.0,5.0,,,2007.0,,раздельный,
1-комнатная квартира,13200000.0,1.0,43.1,4.0,,,,2.7,совмещенный,полностью меблирована
3-комнатная квартира,25000000.0,1.0,60.0,5.0,,,1982.0,,раздельный,
1-комнатная квартира,13500000.0,1.0,43.1,4.0,,,,2.7,совмещенный,полностью меблирована
3-комнатная квартира,21000000.0,1.0,68.0,2.0,,,,2.8,раздельный,полностью меблирована
1-комнатная квартира,13500000.0,1.0,33.0,5.0,,,1982.0,2.8,совмещенный,
4-комнатная квартира,31000000.0,5.0,88.1,5.0,,,1989.0,2.75,раздельный,частично меблирована
1-комнатная квартира,16000000.0,4.0,45.0,5.0,,,1988.0,,совмещенный,пустая
2-комнатная квартира,24000000.0,3.0,64.0,5.0,,,2009.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,8500000.0,3.0,21.0,3.0,,,,2.8,совмещенный,полностью меблирована
2-комнатная квартира,21500000.0,10.0,64.0,10.0,Айнабулак,,2020.0,3.0,,
2-комнатная квартира,23000000.0,2.0,55.4,9.0,Максима на Райымбека,монолитный,2007.0,2.5,раздельный,частично меблирована
4-комнатная квартира,30000000.0,7.0,100.0,8.0,,,2010.0,3.0,совмещенный,частично меблирована
1-комнатная квартира,3500000.0,2.0,11.3,2.0,,,2016.0,2.8,совмещенный,
1-комнатная квартира,13500000.0,1.0,34.0,5.0,,,1989.0,2.7,совмещенный,пустая
3-комнатная квартира,37000000.0,1.0,61.0,5.0,,,1972.0,,раздельный,
2-комнатная квартира,19000000.0,2.0,44.5,2.0,,,,2.5,раздельный,частично меблирована
3-комнатная квартира,24000000.0,,60.0,,,,1986.0,,раздельный,
2-комнатная квартира,30000000.0,8.0,69.0,9.0,,монолитный,2006.0,3.0,раздельный,полностью меблирована
2-комнатная квартира,20000000.0,3.0,42.0,5.0,,,,2.7,совмещенный,
1-комнатная квартира,14000000.0,5.0,34.0,5.0,,,1986.0,2.6,совмещенный,
2-комнатная квартира,25000000.0,1.0,60.3,5.0,,,1990.0,2.7,раздельный,
3-комнатная квартира,33000000.0,9.0,93.0,10.0,,,2007.0,3.0,раздельный,частично меблирована
1-комнатная квартира,15000000.0,3.0,31.0,5.0,,,1985.0,,совмещенный,
1-комнатная квартира,8000000.0,2.0,22.0,3.0,,,1980.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,27000000.0,5.0,68.0,9.0,,,2004.0,2.8,раздельный,
2-комнатная квартира,32000000.0,3.0,59.1,5.0,,,1986.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,24000000.0,2.0,65.0,5.0,,,2008.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,19500000.0,9.0,48.0,9.0,,,2007.0,2.5,совмещенный,частично меблирована
3-комнатная квартира,27300000.0,2.0,64.0,3.0,,,,2.6,раздельный,частично меблирована
2-комнатная квартира,25000000.0,2.0,50.0,5.0,,,1991.0,2.75,раздельный,частично меблирована
2-комнатная квартира,20600000.0,2.0,50.0,5.0,,,1996.0,2.5,раздельный,пустая
3-комнатная квартира,24500000.0,2.0,60.9,3.0,,,1987.0,2.65,2 с/у и более,пустая
2-комнатная квартира,24000000.0,4.0,62.0,5.0,,,2013.0,2.7,раздельный,частично меблирована
4-комнатная квартира,25000000.0,2.0,79.0,5.0,,,1997.0,2.6,раздельный,частично меблирована
1-комнатная квартира,14500000.0,3.0,33.0,3.0,,,2017.0,,совмещенный,
3-комнатная квартира,29999555.0,8.0,74.0,10.0,,,,2.8,раздельный,пустая
1-комнатная квартира,14000000.0,2.0,48.6,3.0,,,,,,
1-комнатная квартира,15900000.0,1.0,35.0,6.0,Кокжиек,монолитный,2009.0,3.0,совмещенный,
3-комнатная квартира,27000000.0,2.0,65.0,5.0,,,1986.0,2.8,раздельный,частично меблирована
2-комнатная квартира,19500000.0,3.0,42.0,5.0,,,,2.9,совмещенный,частично меблирована
2-комнатная квартира,24000000.0,2.0,52.0,5.0,Мкр Кулагер,кирпичный,1991.0,2.5,раздельный,полностью меблирована
2-комнатная квартира,22000000.0,2.0,44.0,5.0,,,1986.0,2.7,раздельный,частично меблирована
2-комнатная квартира,25000000.0,3.0,63.4,6.0,,,2010.0,2.8,раздельный,частично меблирована
1-комнатная квартира,16000000.0,3.0,30.0,3.0,,,1983.0,2.8,совмещенный,
2-комнатная квартира,16500000.0,1.0,53.0,2.0,,,1958.0,,совмещенный,
3-комнатная квартира,30000000.0,,120.0,,,,1986.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,26500000.0,1.0,64.2,6.0,,,2007.0,,раздельный,полностью меблирована
1-комнатная квартира,13900000.0,1.0,34.0,5.0,,,1989.0,,совмещенный,
2-комнатная квартира,22500000.0,1.0,62.9,6.0,,,2010.0,,,
1-комнатная квартира,6200000.0,1.0,17.0,1.0,,,,,,
2-комнатная квартира,22000000.0,5.0,67.2,6.0,,,2009.0,,раздельный,частично меблирована
2-комнатная квартира,21000000.0,5.0,60.0,6.0,,,2013.0,,раздельный,
1-комнатная квартира,18000000.0,4.0,34.1,5.0,,,1989.0,3.0,совмещенный,полностью меблирована
3-комнатная квартира,25000000.0,4.0,62.0,5.0,,,1983.0,2.5,совмещенный,частично меблирована
3-комнатная квартира,29500000.0,4.0,75.0,6.0,,,2009.0,,раздельный,полностью меблирована
4-комнатная квартира,24500000.0,3.0,81.0,5.0,,,1987.0,,раздельный,частично меблирована
1-комнатная квартира,16000000.0,2.0,46.0,5.0,,,,2.8,совмещенный,частично меблирована
2-комнатная квартира,16500000.0,3.0,45.5,3.0,,,1985.0,2.7,раздельный,частично меблирована
2-комнатная квартира,8800000.0,4.0,36.0,4.0,,,1972.0,,совмещенный,
3-комнатная квартира,30000000.0,3.0,64.0,3.0,,,1984.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,25000000.0,2.0,57.1,5.0,,панельный,1992.0,3.0,совмещенный,частично меблирована
1-комнатная квартира,14000000.0,1.0,30.0,3.0,,кирпичный,1986.0,2.8,раздельный,частично меблирована
1-комнатная квартира,11000000.0,1.0,30.9,2.0,,,1985.0,3.0,совмещенный,
2-комнатная квартира,25000000.0,4.0,42.3,5.0,,,1983.0,,совмещенный,полностью меблирована
2-комнатная квартира,25000000.0,2.0,60.9,3.0,,,1986.0,2.65,2 с/у и более,частично меблирована
1-комнатная квартира,17500000.0,4.0,43.0,5.0,,,1989.0,3.1,совмещенный,
2-комнатная квартира,17500000.0,3.0,50.3,5.0,,,1987.0,2.8,раздельный,пустая
1-комнатная квартира,15000000.0,3.0,42.0,3.0,,,1983.0,,совмещенный,
2-комнатная квартира,19000000.0,5.0,44.8,5.0,,,1984.0,2.5,раздельный,
2-комнатная квартира,27500000.0,2.0,61.0,5.0,,,2006.0,2.8,раздельный,частично меблирована
3-комнатная квартира,18000000.0,1.0,57.0,2.0,,,,2.8,,
1-комнатная квартира,16000000.0,5.0,34.0,5.0,,,1989.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,24000000.0,5.0,51.0,5.0,,,1984.0,2.5,раздельный,частично меблирована
1-комнатная квартира,15000000.0,4.0,33.0,5.0,,,2004.0,2.7,совмещенный,
1-комнатная квартира,14000000.0,1.0,34.0,5.0,,,1989.0,2.7,совмещенный,
2-комнатная квартира,23500000.0,5.0,60.0,9.0,,,2016.0,,раздельный,
3-комнатная квартира,26000000.0,1.0,60.0,5.0,,,1982.0,2.5,раздельный,
2-комнатная квартира,21000000.0,5.0,44.6,5.0,,,1982.0,2.2,раздельный,
1-комнатная квартира,13500000.0,6.0,42.0,6.0,,,2008.0,2.7,раздельный,пустая
1-комнатная квартира,16000000.0,5.0,42.0,5.0,,,,,совмещенный,полностью меблирована
2-комнатная квартира,26000000.0,9.0,56.0,9.0,,,2006.0,2.8,раздельный,частично меблирована
1-комнатная квартира,15500000.0,2.0,40.0,6.0,,монолитный,2011.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,21000000.0,1.0,46.1,2.0,,,1985.0,3.0,совмещенный,частично меблирована
1-комнатная квартира,14500000.0,4.0,33.0,5.0,,,1984.0,2.7,совмещенный,
1-комнатная квартира,16300000.0,1.0,47.0,5.0,,,1983.0,2.85,раздельный,полностью меблирована
1-комнатная квартира,20500000.0,3.0,42.1,5.0,,,1995.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,21800000.0,4.0,52.0,5.0,,,1991.0,,,
2-комнатная квартира,23000000.0,1.0,66.2,6.0,,,,,,
1-комнатная квартира,6300000.0,3.0,18.0,4.0,,,1973.0,2.5,раздельный,частично меблирована
2-комнатная квартира,18777000.0,1.0,50.0,5.0,,,1983.0,2.65,совмещенный,частично меблирована
1-комнатная квартира,12000000.0,2.0,32.0,4.0,,,2010.0,3.5,совмещенный,
2-комнатная квартира,18000000.0,5.0,44.0,5.0,,,1983.0,,совмещенный,
3-комнатная квартира,35000000.0,1.0,89.0,6.0,,,2009.0,2.7,раздельный,
3-комнатная квартира,26000000.0,3.0,56.3,5.0,,,1985.0,2.6,раздельный,частично меблирована
1-комнатная квартира,13000000.0,6.0,35.0,6.0,,,2010.0,2.8,совмещенный,
1-комнатная квартира,16000000.0,5.0,40.0,6.0,,,2010.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,6.0,70.7,6.0,,,1994.0,3.0,раздельный,частично меблирована
2-комнатная квартира,29500000.0,3.0,62.0,5.0,,,1992.0,2.6,совмещенный,полностью меблирована
1-комнатная квартира,18200000.0,2.0,42.4,5.0,,,1986.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,20499000.0,5.0,55.0,5.0,,кирпичный,1990.0,2.7,раздельный,частично меблирована
1-комнатная квартира,19000000.0,1.0,44.0,9.0,,,2006.0,,совмещенный,
3-комнатная квартира,24000000.0,3.0,65.0,5.0,,,1984.0,,раздельный,пустая
1-комнатная квартира,20000000.0,1.0,33.0,5.0,,,1974.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,34500000.0,1.0,68.0,5.0,,,1988.0,2.6,раздельный,частично меблирована
1-комнатная квартира,13000000.0,5.0,43.7,5.0,Кокжиек,,2012.0,2.5,,пустая
3-комнатная квартира,37700000.0,3.0,70.0,5.0,,,,,,
1-комнатная квартира,18000000.0,1.0,44.0,5.0,,,1988.0,2.8,совмещенный,
1-комнатная квартира,5300000.0,1.0,14.0,1.0,,,1985.0,,,полностью меблирована
2-комнатная квартира,32000000.0,2.0,74.7,3.0,,,1951.0,3.0,,
2-комнатная квартира,22000000.0,4.0,45.3,5.0,,,1984.0,,раздельный,
3-комнатная квартира,26000000.0,4.0,66.0,5.0,,,1982.0,,раздельный,
2-комнатная квартира,19300000.0,5.0,54.0,5.0,,,1982.0,,раздельный,
1-комнатная квартира,15300000.0,3.0,40.0,5.0,,,1982.0,,раздельный,
3-комнатная квартира,29000000.0,1.0,69.0,3.0,,,1982.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,19700700.0,,62.0,,,,2010.0,2.7,раздельный,частично меблирована
2-комнатная квартира,27000000.0,1.0,52.4,5.0,,,1982.0,,раздельный,частично меблирована
1-комнатная квартира,16000000.0,1.0,43.0,5.0,,,1985.0,,совмещенный,
2-комнатная квартира,24000000.0,1.0,51.0,5.0,,,2004.0,2.8,,частично меблирована
1-комнатная квартира,18750001.0,5.0,41.0,5.0,,панельный,1985.0,3.0,раздельный,полностью меблирована
3-комнатная квартира,25500000.0,5.0,64.0,5.0,,,1985.0,,раздельный,
1-комнатная квартира,11000000.0,1.0,22.7,2.0,,,1972.0,,совмещенный,
4-комнатная квартира,33000000.0,5.0,74.0,5.0,,,1986.0,2.8,раздельный,
4-комнатная квартира,44000000.0,5.0,97.4,5.0,,,1991.0,,раздельный,полностью меблирована
2-комнатная квартира,16300000.0,1.0,42.0,3.0,,,1977.0,,,
1-комнатная квартира,15300000.0,3.0,40.0,6.0,,,2008.0,2.8,совмещенный,
1-комнатная квартира,9500000.0,2.0,37.0,3.0,,,1986.0,3.0,совмещенный,частично меблирована
3-комнатная квартира,56000000.0,3.0,100.0,3.0,,,1980.0,3.0,раздельный,полностью меблирована
3-комнатная квартира,23000000.0,1.0,68.3,2.0,,,,2.8,совмещенный,полностью меблирована
2-комнатная квартира,15200000.0,1.0,53.0,2.0,,,1989.0,2.7,раздельный,частично меблирована
1-комнатная квартира,14000000.0,2.0,35.1,5.0,,,1987.0,3.0,совмещенный,
1-комнатная квартира,5600000.0,1.0,30.0,5.0,,,2019.0,3.0,,
2-комнатная квартира,20000000.0,4.0,44.0,5.0,,,1982.0,2.5,совмещенный,пустая
3-комнатная квартира,30000000.0,2.0,64.0,4.0,,,1963.0,2.6,раздельный,
1-комнатная квартира,8000000.0,2.0,28.0,2.0,,,,,совмещенный,
1-комнатная квартира,18000000.0,3.0,42.0,5.0,,,2006.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,19656000.0,5.0,52.0,5.0,,,1985.0,2.8,раздельный,частично меблирована
3-комнатная квартира,37500000.0,6.0,92.6,9.0,,,2006.0,,раздельный,частично меблирована
3-комнатная квартира,38000000.0,4.0,92.5,9.0,,,2005.0,2.7,раздельный,частично меблирована
1-комнатная квартира,14000000.0,2.0,33.0,5.0,,,1987.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,8000000.0,2.0,27.0,2.0,,,1945.0,,,полностью меблирована
2-комнатная квартира,20000000.0,3.0,59.0,5.0,,,1996.0,,раздельный,
1-комнатная квартира,9800000.0,1.0,27.2,5.0,,,2013.0,,совмещенный,
1-комнатная квартира,14000000.0,3.0,33.0,5.0,,,1987.0,,совмещенный,
1-комнатная квартира,14000000.0,2.0,33.5,5.0,,,1989.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,28700000.0,1.0,55.0,5.0,,,1985.0,2.5,раздельный,полностью меблирована
1-комнатная квартира,18500000.0,3.0,42.0,5.0,,,1986.0,2.8,совмещенный,
3-комнатная квартира,20000000.0,1.0,55.4,3.0,,,1978.0,2.6,совмещенный,частично меблирована
2-комнатная квартира,28500000.0,4.0,68.1,9.0,,,2007.0,2.8,раздельный,полностью меблирована
4-комнатная квартира,32000000.0,4.0,84.0,5.0,,,1988.0,2.54,раздельный,
2-комнатная квартира,24000000.0,6.0,66.0,6.0,,,2010.0,2.8,раздельный,частично меблирована
1-комнатная квартира,14300000.0,2.0,42.0,4.0,,,2012.0,,совмещенный,
2-комнатная квартира,22500000.0,4.0,63.5,6.0,,,2008.0,2.7,раздельный,
2-комнатная квартира,21500000.0,3.0,44.0,5.0,,,1982.0,2.56,совмещенный,частично меблирована
4-комнатная квартира,38500000.0,5.0,92.0,5.0,,,1991.0,,раздельный,полностью меблирована
2-комнатная квартира,30000000.0,5.0,52.0,5.0,,,1991.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,28000000.0,1.0,70.0,6.0,,,1996.0,,2 с/у и более,
2-комнатная квартира,25000000.0,8.0,55.9,9.0,Максима на Райымбека,,2007.0,,раздельный,
4-комнатная квартира,35000000.0,4.0,81.7,5.0,,,1988.0,,раздельный,пустая
1-комнатная квартира,16000000.0,2.0,49.4,5.0,,,2021.0,3.0,совмещенный,
1-комнатная квартира,20000000.0,9.0,50.0,9.0,,,2007.0,,совмещенный,полностью меблирована
2-комнатная квартира,23000000.0,3.0,60.0,3.0,,,1975.0,,,
3-комнатная квартира,32000000.0,3.0,64.0,3.0,,,1975.0,,раздельный,
1-комнатная квартира,17000000.0,5.0,40.0,5.0,,,,,совмещенный,
3-комнатная квартира,31000000.0,9.0,91.8,9.0,,,2005.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,40000000.0,2.0,92.0,9.0,,,2006.0,,раздельный,частично меблирована
2-комнатная квартира,29000000.0,9.0,76.0,10.0,Максима на Райымбека,монолитный,2007.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,16500000.0,1.0,33.0,5.0,,,1992.0,,раздельный,частично меблирована
2-комнатная квартира,18000000.0,4.0,44.0,5.0,,,1988.0,,раздельный,частично меблирована
2-комнатная квартира,24000000.0,4.0,51.6,6.0,,,1993.0,,раздельный,частично меблирована
2-комнатная квартира,23000000.0,1.0,51.4,5.0,,,1988.0,2.7,раздельный,
1-комнатная квартира,14000000.0,3.0,34.0,3.0,,,2007.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,20000000.0,1.0,33.0,5.0,,,1985.0,,совмещенный,полностью меблирована
1-комнатная квартира,15500000.0,2.0,40.1,6.0,,,2008.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,23000000.0,4.0,64.0,6.0,,,2009.0,2.7,раздельный,частично меблирована
1-комнатная квартира,12700000.0,4.0,42.0,5.0,,,2011.0,3.0,совмещенный,полностью меблирована
1-комнатная квартира,8000000.0,1.0,26.0,2.0,,,1958.0,3.0,раздельный,пустая
1-комнатная квартира,15000000.0,5.0,41.6,5.0,,,1987.0,,совмещенный,частично меблирована
2-комнатная квартира,26000000.0,3.0,64.0,5.0,,,,2.8,,
2-комнатная квартира,21500000.0,2.0,64.5,6.0,,,2009.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,15000000.0,5.0,38.0,6.0,,,2008.0,2.8,совмещенный,
2-комнатная квартира,15000000.0,1.0,45.0,2.0,,,2016.0,3.0,,полностью меблирована
1-комнатная квартира,15700000.0,2.0,40.1,6.0,,,2008.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,31000000.0,5.0,74.0,9.0,,,2005.0,2.7,2 с/у и более,полностью меблирована
1-комнатная квартира,7800000.0,2.0,22.0,2.0,,,,,,
2-комнатная квартира,21500000.0,1.0,65.5,6.0,,,,2.8,раздельный,полностью меблирована
1-комнатная квартира,17000000.0,2.0,40.0,6.0,,,2009.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,15800000.0,3.0,40.0,6.0,Айна,монолитный,2020.0,2.8,совмещенный,
1-комнатная квартира,17000000.0,5.0,40.0,6.0,,,2008.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,15500000.0,5.0,42.0,6.0,,,2009.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,18500000.0,2.0,38.0,9.0,,,2007.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,2.0,85.0,5.0,,,1994.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,16300000.0,6.0,65.0,6.0,,,2008.0,,раздельный,
2-комнатная квартира,23000000.0,2.0,62.7,6.0,,,2009.0,2.75,раздельный,частично меблирована
3-комнатная квартира,24500000.0,3.0,58.0,5.0,,,1968.0,2.7,совмещенный,
1-комнатная квартира,16000000.0,1.0,40.0,5.0,,,,,раздельный,
2-комнатная квартира,18200000.0,6.0,65.0,6.0,,,2006.0,,раздельный,
3-комнатная квартира,27000000.0,3.0,62.0,5.0,,,1985.0,,совмещенный,полностью меблирована
3-комнатная квартира,27600000.0,1.0,63.0,5.0,,,,,,
2-комнатная квартира,24800000.0,2.0,56.0,9.0,Максима на Райымбека,монолитный,2006.0,2.75,раздельный,полностью меблирована
3-комнатная квартира,24990000.0,1.0,64.0,5.0,,,1995.0,2.8,раздельный,частично меблирована
2-комнатная квартира,24000000.0,6.0,63.0,6.0,,,,3.0,совмещенный,частично меблирована
3-комнатная квартира,25400000.0,5.0,68.0,5.0,,,1988.0,,раздельный,частично меблирована
3-комнатная квартира,30000000.0,3.0,58.9,5.0,,,1984.0,,совмещенный,
2-комнатная квартира,14800000.0,3.0,54.0,4.0,,,1978.0,2.7,,
1-комнатная квартира,8000000.0,5.0,27.6,5.0,,,2010.0,,раздельный,
1-комнатная квартира,9000000.0,1.0,20.0,3.0,,,1961.0,2.5,совмещенный,полностью меблирована
4-комнатная квартира,27000000.0,3.0,83.2,5.0,,,1993.0,2.5,раздельный,
3-комнатная квартира,33000000.0,1.0,69.0,5.0,,,1988.0,,раздельный,пустая
3-комнатная квартира,31000000.0,1.0,77.5,5.0,,,2006.0,2.8,раздельный,частично меблирована
4-комнатная квартира,33800000.0,2.0,74.0,5.0,,,1984.0,,раздельный,полностью меблирована
1-комнатная квартира,17000000.0,1.0,42.0,5.0,,,1991.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,19200000.0,5.0,47.4,9.0,,,2005.0,,совмещенный,частично меблирована
1-комнатная квартира,15000000.0,4.0,37.0,4.0,,,1985.0,,совмещенный,полностью меблирована
1-комнатная квартира,17000000.0,1.0,43.5,9.0,,,,,совмещенный,
2-комнатная квартира,18500000.0,1.0,48.0,5.0,,,1984.0,,,полностью меблирована
2-комнатная квартира,25800000.0,4.0,63.0,5.0,,,2006.0,,раздельный,частично меблирована
2-комнатная квартира,25000000.0,3.0,60.0,5.0,,,2008.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,35000000.0,6.0,86.0,6.0,,,2010.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,20600000.0,1.0,60.0,5.0,,,1992.0,,совмещенный,
3-комнатная квартира,32000000.0,4.0,84.0,5.0,,,1994.0,2.7,раздельный,частично меблирована
3-комнатная квартира,30000000.0,1.0,78.5,5.0,,,2005.0,3.0,раздельный,полностью меблирована
3-комнатная квартира,22000000.0,5.0,64.0,5.0,,,1984.0,2.5,совмещенный,частично меблирована
2-комнатная квартира,22000000.0,6.0,64.8,6.0,,,2013.0,2.7,раздельный,полностью меблирована
4-комнатная квартира,39999000.0,1.0,82.0,5.0,,,1988.0,2.6,раздельный,полностью меблирована
2-комнатная квартира,16990000.0,3.0,42.0,5.0,,,1985.0,2.6,совмещенный,полностью меблирована
1-комнатная квартира,15500000.0,6.0,33.0,6.0,,,,2.9,совмещенный,полностью меблирована
2-комнатная квартира,23500000.0,5.0,58.0,5.0,,,1987.0,2.9,раздельный,полностью меблирована
3-комнатная квартира,35000000.0,8.0,94.0,10.0,,,,2.8,раздельный,частично меблирована
2-комнатная квартира,18100000.0,5.0,46.0,5.0,,,1983.0,,совмещенный,
1-комнатная квартира,15500000.0,5.0,33.0,5.0,,,2004.0,,совмещенный,
2-комнатная квартира,25000000.0,3.0,63.0,6.0,,,2010.0,2.8,раздельный,частично меблирована
3-комнатная квартира,40000000.0,7.0,92.0,9.0,,,2006.0,3.0,раздельный,полностью меблирована
2-комнатная квартира,17100000.0,4.0,74.0,7.0,,,,,,
3-комнатная квартира,21000000.0,1.0,60.0,1.0,,,1955.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,15000000.0,3.0,40.7,3.0,,,1978.0,2.75,совмещенный,полностью меблирована
1-комнатная квартира,16000000.0,5.0,40.0,6.0,,монолитный,2008.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,23000000.0,3.0,64.0,6.0,Кокжиек,монолитный,2009.0,2.75,раздельный,частично меблирована
4-комнатная квартира,32000000.0,5.0,82.0,5.0,,,1986.0,,раздельный,
3-комнатная квартира,42000000.0,2.0,58.7,5.0,,,1963.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,21500000.0,6.0,61.9,6.0,,,2009.0,2.7,раздельный,полностью меблирована
3-комнатная квартира,20000000.0,1.0,63.0,1.0,,,1961.0,3.0,,частично меблирована
3-комнатная квартира,26500000.0,1.0,68.0,5.0,,,1987.0,2.9,раздельный,
2-комнатная квартира,14000000.0,2.0,38.0,2.0,,,1963.0,,совмещенный,частично меблирована
1-комнатная квартира,14500000.0,5.0,33.0,5.0,,,1985.0,2.5,совмещенный,частично меблирована
3-комнатная квартира,28500000.0,1.0,78.0,9.0,,,,,,
1-комнатная квартира,13500000.0,2.0,35.5,6.0,,,2012.0,,совмещенный,частично меблирована
4-комнатная квартира,33000000.0,5.0,82.5,5.0,,,1988.0,2.6,раздельный,частично меблирована
1-комнатная квартира,18000000.0,3.0,36.0,5.0,,,1991.0,3.0,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,2.0,66.1,5.0,,,1982.0,2.85,раздельный,частично меблирована
2-комнатная квартира,23500000.0,9.0,58.0,9.0,Максима на Райымбека,монолитный,2007.0,2.7,,частично меблирована
1-комнатная квартира,12500000.0,4.0,48.0,5.0,,,,,,частично меблирована
2-комнатная квартира,25300000.0,1.0,67.0,5.0,,,2004.0,2.8,раздельный,частично меблирована
2-комнатная квартира,18000000.0,5.0,42.0,5.0,,,1984.0,,совмещенный,
2-комнатная квартира,24500000.0,8.0,57.0,9.0,Максима на Райымбека,монолитный,2006.0,2.8,раздельный,частично меблирована
2-комнатная квартира,14000000.0,2.0,42.0,2.0,,,,2.4,раздельный,частично меблирована
2-комнатная квартира,16000000.0,1.0,52.0,1.0,,,1986.0,2.9,раздельный,полностью меблирована
1-комнатная квартира,14000000.0,5.0,43.0,5.0,,,,,,
3-комнатная квартира,33000000.0,1.0,78.0,5.0,,,2005.0,2.8,раздельный,
1-комнатная квартира,15500000.0,2.0,31.0,5.0,,,1983.0,2.8,совмещенный,частично меблирована
4-комнатная квартира,36000000.0,4.0,85.0,5.0,,,1985.0,,раздельный,
1-комнатная квартира,16000000.0,4.0,42.0,5.0,,,1985.0,,совмещенный,частично меблирована
3-комнатная квартира,35000000.0,1.0,80.0,9.0,Максима на Райымбека,монолитный,2007.0,2.7,раздельный,частично меблирована
1-комнатная квартира,15000000.0,2.0,40.0,5.0,,,1985.0,,раздельный,
3-комнатная квартира,29000000.0,4.0,62.0,5.0,,,1986.0,,раздельный,
2-комнатная квартира,23000000.0,3.0,52.0,5.0,,,1985.0,,раздельный,
3-комнатная квартира,26500000.0,1.0,66.0,5.0,,,1985.0,,раздельный,
3-комнатная квартира,26700000.0,2.0,60.0,5.0,,,1985.0,,раздельный,
3-комнатная квартира,30000000.0,3.0,64.0,5.0,,,1984.0,2.5,совмещенный,
2-комнатная квартира,22500000.0,3.0,45.0,5.0,,,1966.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,16500000.0,4.0,40.0,5.0,,,1987.0,2.8,раздельный,частично меблирована
4-комнатная квартира,30000000.0,5.0,83.0,5.0,,,1989.0,2.8,раздельный,пустая
1-комнатная квартира,15000000.0,4.0,33.0,5.0,,,1985.0,,совмещенный,
1-комнатная квартира,16800000.0,2.0,40.0,5.0,,,2009.0,2.85,совмещенный,частично меблирована
1-комнатная квартира,15000000.0,3.0,34.0,6.0,,,2018.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,20000000.0,3.0,52.7,5.0,,,1997.0,,,
1-комнатная квартира,17600000.0,9.0,39.0,10.0,,монолитный,2014.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,25000000.0,3.0,67.1,3.0,,,1979.0,2.8,раздельный,частично меблирована
2-комнатная квартира,17120000.0,2.0,53.5,9.0,Dragon City,монолитный,2021.0,3.0,,
3-комнатная квартира,29500000.0,1.0,66.0,5.0,,,,2.8,раздельный,полностью меблирована
1-комнатная квартира,8900000.0,1.0,30.3,5.0,,,2011.0,3.0,совмещенный,полностью меблирована
1-комнатная квартира,12500000.0,2.0,40.0,6.0,,,2011.0,2.8,совмещенный,
2-комнатная квартира,20000000.0,4.0,65.0,6.0,,,2011.0,2.8,раздельный,частично меблирована
1-комнатная квартира,14500000.0,4.0,41.0,5.0,,,1978.0,,совмещенный,
1-комнатная квартира,11300000.0,1.0,30.0,7.0,,,2015.0,,совмещенный,
2-комнатная квартира,21000000.0,5.0,65.0,6.0,,,2008.0,,,
3-комнатная квартира,29000000.0,2.0,95.0,3.0,,,1987.0,2.8,раздельный,частично меблирована
