number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2-комнатная квартира,22700000.0,5.0,65.0,5.0,,,1984.0,,раздельный,частично меблирована
1-комнатная квартира,20000000.0,5.0,40.0,9.0,Мечта на Казыбек би,монолитный,2014.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,22900000.0,4.0,43.0,13.0,,,2017.0,3.0,,
3-комнатная квартира,88500000.0,14.0,150.0,17.0,,,2015.0,2.9,2 с/у и более,полностью меблирована
3-комнатная квартира,33000000.0,1.0,80.0,9.0,,,2014.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,21500000.0,5.0,48.0,5.0,,,1987.0,2.75,совмещенный,частично меблирована
1-комнатная квартира,16900000.0,3.0,34.0,4.0,,панельный,1975.0,2.7,,
1-комнатная квартира,9500000.0,2.0,20.0,5.0,,,1979.0,,совмещенный,
2-комнатная квартира,38200000.0,,78.0,,Манхеттан (29 квартал),монолитный,2007.0,2.8,,
3-комнатная квартира,32000000.0,9.0,74.0,9.0,,панельный,1984.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,53000000.0,9.0,73.0,10.0,Центральный,монолитный,2018.0,2.9,2 с/у и более,полностью меблирована
3-комнатная квартира,36000000.0,3.0,68.0,5.0,,,1980.0,,раздельный,частично меблирована
2-комнатная квартира,35000000.0,6.0,56.3,9.0,,,1987.0,2.65,раздельный,
2-комнатная квартира,24500000.0,2.0,42.0,4.0,,,1965.0,,совмещенный,частично меблирована
1-комнатная квартира,23500000.0,4.0,46.0,10.0,,,2013.0,,раздельный,частично меблирована
3-комнатная квартира,48000000.0,8.0,78.0,9.0,,,1993.0,,раздельный,частично меблирована
3-комнатная квартира,48000000.0,3.0,92.0,9.0,Береке,монолитный,2011.0,3.0,2 с/у и более,частично меблирована
1-комнатная квартира,19000000.0,4.0,30.6,5.0,,,1972.0,,совмещенный,частично меблирована
3-комнатная квартира,36000000.0,5.0,70.0,5.0,,,1975.0,2.7,раздельный,частично меблирована
2-комнатная квартира,18900000.0,1.0,42.0,4.0,,,1969.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,25000000.0,9.0,45.0,10.0,Мечта на Казыбек би,монолитный,2017.0,,,
2-комнатная квартира,28000000.0,1.0,50.0,5.0,,,1980.0,,совмещенный,полностью меблирована
1-комнатная квартира,17000000.0,4.0,36.0,5.0,,,1978.0,,совмещенный,
3-комнатная квартира,45000000.0,2.0,70.0,12.0,,,1993.0,2.0,раздельный,частично меблирована
1-комнатная квартира,13000000.0,3.0,22.8,5.0,,,1979.0,2.5,совмещенный,
3-комнатная квартира,22900000.0,4.0,60.0,4.0,,,1971.0,,совмещенный,частично меблирована
1-комнатная квартира,7500000.0,2.0,19.0,2.0,,,1961.0,3.0,,частично меблирована
3-комнатная квартира,32500000.0,6.0,96.5,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
3-комнатная квартира,27000000.0,4.0,58.3,4.0,,,1967.0,2.6,совмещенный,полностью меблирована
3-комнатная квартира,44000000.0,3.0,90.0,5.0,,,1984.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,22800000.0,4.0,60.0,4.0,,,1970.0,,совмещенный,
3-комнатная квартира,36000000.0,3.0,66.0,9.0,,,1988.0,,,
2-комнатная квартира,21000000.0,5.0,51.0,5.0,,,1983.0,,раздельный,частично меблирована
6-комнатная квартира,80000000.0,5.0,296.2,6.0,,,2000.0,,,
3-комнатная квартира,22900000.0,4.0,60.0,4.0,,,1970.0,,совмещенный,
3-комнатная квартира,77000000.0,3.0,130.0,19.0,Жастар-2 Mag,монолитный,2007.0,3.0,2 с/у и более,
2-комнатная квартира,24300000.0,5.0,54.0,5.0,,,1984.0,2.7,раздельный,частично меблирована
4-комнатная квартира,90000000.0,10.0,134.0,10.0,Nur-Ay Residence,монолитный,2021.0,3.0,раздельный,
3-комнатная квартира,32400000.0,6.0,97.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
3-комнатная квартира,36000000.0,3.0,72.0,5.0,,,1980.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,22000000.0,5.0,59.0,5.0,,,1981.0,2.7,раздельный,пустая
3-комнатная квартира,29000000.0,1.0,73.5,4.0,,,1968.0,,раздельный,
3-комнатная квартира,48500000.0,8.0,78.2,9.0,,,1993.0,3.0,,частично меблирована
1-комнатная квартира,18500000.0,4.0,45.0,9.0,,панельный,2001.0,2.9,совмещенный,частично меблирована
2-комнатная квартира,21500000.0,3.0,44.0,5.0,,,1977.0,,совмещенный,
1-комнатная квартира,18000000.0,8.0,44.1,9.0,,,2001.0,2.8,совмещенный,
2-комнатная квартира,31300000.0,5.0,60.0,5.0,,,1977.0,2.8,раздельный,частично меблирована
3-комнатная квартира,34000000.0,7.0,79.2,9.0,,,1991.0,2.7,раздельный,полностью меблирована
3-комнатная квартира,33000000.0,3.0,57.0,5.0,,,1983.0,,совмещенный,полностью меблирована
2-комнатная квартира,23500000.0,9.0,58.0,9.0,,,1979.0,2.8,раздельный,
2-комнатная квартира,50900000.0,5.0,93.0,18.0,Жастар Mag,монолитный,2007.0,,,
2-комнатная квартира,30500000.0,4.0,53.0,5.0,,,1977.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,26500000.0,5.0,56.0,9.0,,,1975.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,36000000.0,5.0,61.0,9.0,,,1975.0,2.8,совмещенный,
3-комнатная квартира,43000000.0,9.0,83.0,12.0,,,1982.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,75000000.0,7.0,101.0,10.0,Центральный,монолитный,2018.0,2.9,совмещенный,
3-комнатная квартира,29990000.0,6.0,72.0,9.0,,,1990.0,2.8,раздельный,
2-комнатная квартира,27000000.0,9.0,52.0,9.0,,,1990.0,2.85,совмещенный,частично меблирована
3-комнатная квартира,36000000.0,9.0,85.0,9.0,,,1995.0,,раздельный,полностью меблирована
1-комнатная квартира,22500000.0,4.0,43.0,13.0,Atlant,монолитный,2017.0,2.0,совмещенный,пустая
1-комнатная квартира,18900000.0,5.0,42.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
3-комнатная квартира,33500000.0,2.0,68.0,9.0,,,1986.0,2.0,раздельный,частично меблирована
3-комнатная квартира,33500000.0,3.0,67.0,4.0,,,1971.0,,раздельный,
2-комнатная квартира,20500000.0,5.0,45.0,5.0,,,1975.0,,совмещенный,
3-комнатная квартира,26000000.0,5.0,68.0,5.0,,,1980.0,2.0,раздельный,частично меблирована
3-комнатная квартира,40500000.0,3.0,67.0,5.0,,,1986.0,,раздельный,частично меблирована
3-комнатная квартира,35500000.0,4.0,68.0,5.0,,,1986.0,2.0,раздельный,полностью меблирована
3-комнатная квартира,28000000.0,2.0,61.0,5.0,,,1980.0,,,
3-комнатная квартира,39000000.0,3.0,68.0,5.0,,,1987.0,2.0,раздельный,полностью меблирована
3-комнатная квартира,45900000.0,3.0,72.5,4.0,,,1963.0,,,
2-комнатная квартира,21500000.0,5.0,48.0,5.0,,,1987.0,2.0,,
3-комнатная квартира,27500000.0,2.0,56.0,5.0,,,1973.0,2.0,раздельный,частично меблирована
3-комнатная квартира,34500000.0,3.0,63.0,5.0,,,1983.0,,раздельный,
2-комнатная квартира,18500000.0,4.0,45.0,4.0,,панельный,1972.0,,раздельный,пустая
4-комнатная квартира,53500000.0,3.0,92.0,9.0,,,1981.0,2.4,2 с/у и более,частично меблирована
4-комнатная квартира,43500000.0,3.0,98.0,5.0,,,1991.0,,2 с/у и более,
4-комнатная квартира,30000000.0,2.0,74.4,5.0,,,1977.0,2.0,совмещенный,частично меблирована
3-комнатная квартира,23000000.0,3.0,56.0,4.0,,,1972.0,,совмещенный,
3-комнатная квартира,23500000.0,8.0,64.0,9.0,,монолитный,1993.0,3.0,раздельный,частично меблирована
4-комнатная квартира,40000000.0,3.0,80.0,12.0,,,1988.0,2.0,раздельный,частично меблирована
3-комнатная квартира,35500000.0,2.0,68.0,5.0,,,1981.0,2.0,раздельный,частично меблирована
3-комнатная квартира,33000000.0,1.0,66.0,9.0,,,1984.0,2.0,совмещенный,частично меблирована
3-комнатная квартира,29500000.0,1.0,74.0,9.0,,,1991.0,2.0,раздельный,полностью меблирована
3-комнатная квартира,27500000.0,6.0,66.0,9.0,,,1985.0,2.0,совмещенный,полностью меблирована
3-комнатная квартира,30500000.0,7.0,72.0,9.0,,,1989.0,,,полностью меблирована
2-комнатная квартира,22500000.0,3.0,53.0,5.0,,,1983.0,,раздельный,
3-комнатная квартира,27500000.0,4.0,64.0,9.0,,,1991.0,2.0,раздельный,частично меблирована
3-комнатная квартира,35500000.0,6.0,72.0,9.0,,,1985.0,2.0,раздельный,частично меблирована
1-комнатная квартира,20500000.0,3.0,42.5,13.0,Atlant,монолитный,2017.0,,совмещенный,пустая
2-комнатная квартира,28500000.0,6.0,72.0,18.0,Алтын Булак 1,монолитный,2012.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,65990000.0,6.0,127.7,18.0,Жастар Mag,монолитный,2007.0,3.0,2 с/у и более,частично меблирована
1-комнатная квартира,17500000.0,2.0,33.0,4.0,,,1971.0,,,
1-комнатная квартира,21000000.0,6.0,42.0,9.0,,,1999.0,,,
3-комнатная квартира,33000000.0,2.0,70.0,9.0,,,1985.0,2.8,раздельный,
3-комнатная квартира,28500000.0,5.0,65.0,5.0,,,1979.0,,совмещенный,частично меблирована
2-комнатная квартира,20000000.0,3.0,41.8,4.0,,,1971.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,28000000.0,1.0,62.3,5.0,,,1974.0,,совмещенный,частично меблирована
2-комнатная квартира,27500000.0,6.0,67.0,18.0,,монолитный,2017.0,,,
3-комнатная квартира,32000000.0,3.0,56.0,5.0,,,1973.0,,,частично меблирована
3-комнатная квартира,42500000.0,3.0,84.0,13.0,Atlant,монолитный,2018.0,2.7,раздельный,
3-комнатная квартира,28888888.0,1.0,72.0,9.0,,,1991.0,3.0,раздельный,
3-комнатная квартира,39999999.0,7.0,116.2,12.0,Жайлы,монолитный,2015.0,2.7,раздельный,частично меблирована
2-комнатная квартира,21500000.0,3.0,44.0,5.0,,,1977.0,,,
1-комнатная квартира,14500000.0,1.0,32.0,4.0,,,1977.0,,совмещенный,частично меблирована
4-комнатная квартира,30000000.0,1.0,73.2,4.0,,,1980.0,2.7,,
2-комнатная квартира,18000000.0,4.0,44.0,4.0,,,1970.0,,раздельный,
1-комнатная квартира,18000000.0,5.0,34.8,5.0,,,1980.0,,совмещенный,частично меблирована
1-комнатная квартира,20900000.0,3.0,40.0,5.0,,,1993.0,,,
3-комнатная квартира,22500000.0,5.0,58.0,5.0,,панельный,1972.0,,,
3-комнатная квартира,23000000.0,2.0,65.0,5.0,,,1981.0,,2 с/у и более,частично меблирована
2-комнатная квартира,21500000.0,3.0,42.0,5.0,,,1977.0,,совмещенный,частично меблирована
2-комнатная квартира,34900000.0,4.0,55.0,4.0,,,1974.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,1.0,65.7,5.0,,,1997.0,,совмещенный,пустая
2-комнатная квартира,25400000.0,9.0,66.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
2-комнатная квартира,25700000.0,5.0,54.0,9.0,,,1984.0,,раздельный,частично меблирована
3-комнатная квартира,40000000.0,7.0,79.0,9.0,,,2003.0,,раздельный,
2-комнатная квартира,25400000.0,8.0,66.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
4-комнатная квартира,35500000.0,1.0,77.4,5.0,,,1983.0,2.5,раздельный,полностью меблирована
2-комнатная квартира,20000000.0,3.0,41.0,4.0,,,1971.0,,совмещенный,частично меблирована
1-комнатная квартира,31050000.0,4.0,41.4,9.0,Dial Residence,монолитный,2021.0,3.0,совмещенный,
1-комнатная квартира,40800000.0,,54.4,,Dial Residence,монолитный,2021.0,3.0,совмещенный,
1-комнатная квартира,30675000.0,4.0,40.9,9.0,Dial Residence,монолитный,2021.0,3.0,совмещенный,
2-комнатная квартира,47377000.0,,64.9,,Dial Residence,монолитный,2021.0,3.0,совмещенный,
3-комнатная квартира,59965000.0,,89.5,,Dial Residence,монолитный,2021.0,3.0,совмещенный,
2-комнатная квартира,47450000.0,,65.0,,Dial Residence,монолитный,2021.0,3.0,совмещенный,
3-комнатная квартира,63851000.0,,95.3,,Dial Residence,монолитный,2021.0,3.0,совмещенный,
2-комнатная квартира,20500000.0,5.0,45.0,5.0,,,1973.0,2.6,раздельный,полностью меблирована
3-комнатная квартира,24000000.0,1.0,56.0,5.0,,,1972.0,,совмещенный,пустая
3-комнатная квартира,23000000.0,2.0,65.0,5.0,,,1981.0,,2 с/у и более,пустая
3-комнатная квартира,40000000.0,1.0,72.0,9.0,,,1984.0,2.8,раздельный,частично меблирована
1-комнатная квартира,17000000.0,4.0,35.0,5.0,,,1970.0,,,
2-комнатная квартира,23000000.0,6.0,50.1,6.0,,,1993.0,,совмещенный,частично меблирована
2-комнатная квартира,29900000.0,3.0,56.0,4.0,,,1966.0,,совмещенный,частично меблирована
3-комнатная квартира,36300000.0,3.0,72.0,5.0,,,1982.0,,раздельный,частично меблирована
2-комнатная квартира,27500000.0,4.0,51.0,4.0,,,1977.0,,раздельный,пустая
3-комнатная квартира,48500000.0,4.0,92.0,5.0,,,1972.0,,совмещенный,частично меблирована
3-комнатная квартира,55000000.0,2.0,93.0,21.0,LakeTown,монолитный,2017.0,3.0,2 с/у и более,
2-комнатная квартира,30800000.0,12.0,65.1,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
3-комнатная квартира,42500000.0,4.0,85.0,7.0,,,1971.0,,раздельный,частично меблирована
2-комнатная квартира,30800000.0,12.0,66.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
1-комнатная квартира,20900000.0,7.0,41.0,9.0,,,1979.0,,,
1-комнатная квартира,17500000.0,1.0,48.7,9.0,Нуркент,монолитный,2018.0,2.75,,
1-комнатная квартира,37000000.0,12.0,41.0,14.0,LEGENDA,монолитный,2017.0,3.0,совмещенный,полностью меблирована
2-комнатная квартира,23700000.0,4.0,54.0,5.0,,,1985.0,,совмещенный,
1-комнатная квартира,15500000.0,4.0,31.0,5.0,,,1973.0,,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,1.0,31.0,4.0,,,1962.0,,совмещенный,частично меблирована
3-комнатная квартира,85000000.0,4.0,144.0,17.0,Театральный,монолитный,2010.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,27000000.0,6.0,65.5,9.0,,,1985.0,,совмещенный,
3-комнатная квартира,40000000.0,9.0,73.5,9.0,,,1985.0,2.87,2 с/у и более,полностью меблирована
1-комнатная квартира,14600000.0,9.0,34.2,9.0,River Time,монолитный,2017.0,2.7,,
2-комнатная квартира,29800000.0,17.0,65.0,18.0,Алтын Булак 1,монолитный,2012.0,,совмещенный,
1-комнатная квартира,9200000.0,1.0,17.3,5.0,,,1976.0,2.5,совмещенный,пустая
2-комнатная квартира,30000000.0,4.0,55.0,4.0,,,1963.0,,раздельный,пустая
3-комнатная квартира,63500000.0,2.0,70.0,14.0,,,2018.0,,совмещенный,частично меблирована
2-комнатная квартира,46000000.0,12.0,95.0,18.0,Жастар Mag,монолитный,2008.0,,раздельный,полностью меблирована
1-комнатная квартира,22500000.0,10.0,45.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,
2-комнатная квартира,37000000.0,4.0,51.0,5.0,,,1977.0,,совмещенный,
1-комнатная квартира,30000000.0,2.0,39.6,9.0,,,1993.0,,совмещенный,полностью меблирована
4-комнатная квартира,57000000.0,2.0,144.0,4.0,,,1964.0,,2 с/у и более,частично меблирована
2-комнатная квартира,30800000.0,12.0,65.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
1-комнатная квартира,19999990.0,2.0,31.7,4.0,,,1972.0,,совмещенный,частично меблирована
3-комнатная квартира,85000000.0,4.0,144.0,17.0,Театральный,монолитный,2010.0,3.0,2 с/у и более,частично меблирована
3-комнатная квартира,85000000.0,4.0,144.0,17.0,Театральный,монолитный,2010.0,3.0,2 с/у и более,
4-комнатная квартира,55000000.0,3.0,107.9,3.0,,,1956.0,,раздельный,
2-комнатная квартира,29500000.0,6.0,51.0,9.0,,,1991.0,,раздельный,частично меблирована
3-комнатная квартира,26900000.0,4.0,64.0,5.0,,,1995.0,,раздельный,частично меблирована
2-комнатная квартира,25700000.0,15.0,50.0,18.0,Алтын Булак 1,монолитный,2014.0,,,
3-комнатная квартира,28500000.0,2.0,62.0,5.0,,,1976.0,,совмещенный,частично меблирована
2-комнатная квартира,26500000.0,1.0,75.0,5.0,,,1985.0,2.7,совмещенный,
2-комнатная квартира,21000000.0,2.0,45.0,5.0,,,1972.0,,раздельный,полностью меблирована
3-комнатная квартира,35000000.0,1.0,73.7,9.0,,,1989.0,2.7,раздельный,
2-комнатная квартира,21000000.0,5.0,42.5,5.0,Алмалы,панельный,1973.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,23000000.0,12.0,55.0,18.0,Алтын Булак 2,монолитный,2012.0,2.8,совмещенный,
2-комнатная квартира,52499900.0,1.0,70.0,14.0,LEGENDA,монолитный,2017.0,3.0,совмещенный,полностью меблирована
3-комнатная квартира,28000000.0,4.0,59.0,5.0,,,1978.0,2.5,раздельный,частично меблирована
2-комнатная квартира,20500000.0,5.0,43.0,5.0,,,1978.0,,совмещенный,частично меблирована
2-комнатная квартира,28000000.0,6.0,68.0,18.0,Алтын Булак 1,монолитный,2012.0,3.0,,
2-комнатная квартира,31800000.0,3.0,50.0,5.0,,,1985.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,30800000.0,15.0,75.0,18.0,Алтын Булак 2,монолитный,2012.0,2.8,совмещенный,
3-комнатная квартира,34799990.0,4.0,72.0,9.0,,,1986.0,2.85,раздельный,полностью меблирована
1-комнатная квартира,33000000.0,11.0,39.0,14.0,LEGENDA,монолитный,2016.0,,совмещенный,
2-комнатная квартира,22500000.0,5.0,50.0,18.0,Алтын Булак 2,монолитный,2012.0,2.8,совмещенный,
2-комнатная квартира,23000000.0,5.0,53.0,5.0,,,1994.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,24500000.0,4.0,52.0,5.0,,,1982.0,,совмещенный,частично меблирована
1-комнатная квартира,18500000.0,1.0,41.4,12.0,12 месяцев,монолитный,2021.0,2.8,,
4-комнатная квартира,83000000.0,3.0,110.0,12.0,Exclusive Life,монолитный,2016.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,21000000.0,3.0,43.0,5.0,,,1975.0,,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,7.0,42.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
2-комнатная квартира,48500000.0,10.0,90.0,18.0,Жастар Mag,монолитный,2010.0,3.0,раздельный,полностью меблирована
1-комнатная квартира,22000000.0,3.0,30.0,5.0,,,1970.0,,совмещенный,частично меблирована
1-комнатная квартира,19200000.0,6.0,36.3,9.0,,,1987.0,,совмещенный,полностью меблирована
1-комнатная квартира,18500000.0,4.0,44.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
3-комнатная квартира,27000000.0,5.0,67.7,5.0,,,,,,
2-комнатная квартира,22799900.0,4.0,44.0,5.0,,,1980.0,,совмещенный,частично меблирована
2-комнатная квартира,20499900.0,5.0,43.0,5.0,,,1978.0,,,
2-комнатная квартира,25000000.0,16.0,50.0,16.0,Алтын Булак 2,монолитный,2012.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,18500000.0,7.0,42.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
3-комнатная квартира,33500000.0,8.0,98.0,13.0,12 месяцев,монолитный,2017.0,2.8,2 с/у и более,пустая
3-комнатная квартира,23890900.0,4.0,60.0,4.0,,,1970.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,13.0,43.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
2-комнатная квартира,26500000.0,12.0,63.8,13.0,Панорама,монолитный,2015.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,34500000.0,7.0,54.0,8.0,,,1972.0,,раздельный,частично меблирована
2-комнатная квартира,25500000.0,8.0,65.2,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
3-комнатная квартира,25000000.0,8.0,62.0,9.0,,,2000.0,2.7,раздельный,
2-комнатная квартира,23000000.0,4.0,44.0,5.0,,,1980.0,,совмещенный,
2-комнатная квартира,24000000.0,1.0,58.0,9.0,,,1990.0,2.8,раздельный,частично меблирована
2-комнатная квартира,39000000.0,3.0,58.0,8.0,,,1977.0,,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,4.0,34.0,4.0,,,1979.0,,совмещенный,
3-комнатная квартира,135000000.0,20.0,135.0,22.0,Столичный Центр,монолитный,2005.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,26000000.0,2.0,62.0,5.0,,,1974.0,2.5,совмещенный,частично меблирована
2-комнатная квартира,22500000.0,3.0,53.0,5.0,,,1983.0,2.75,раздельный,
2-комнатная квартира,30000000.0,3.0,47.0,5.0,,,1986.0,,совмещенный,частично меблирована
1-комнатная квартира,24500000.0,3.0,42.0,5.0,,,1978.0,3.0,раздельный,
2-комнатная квартира,38500000.0,13.0,64.0,18.0,,,2011.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,19000000.0,3.0,42.0,5.0,,,1978.0,2.7,совмещенный,пустая
2-комнатная квартира,39150000.0,15.0,87.0,16.0,Евразия,монолитный,2015.0,2.7,раздельный,
2-комнатная квартира,21500000.0,5.0,48.0,5.0,,,1987.0,2.85,совмещенный,частично меблирована
1-комнатная квартира,24000000.0,5.0,33.0,5.0,,,1983.0,,,
2-комнатная квартира,26500000.0,3.0,50.0,9.0,,,1985.0,,раздельный,частично меблирована
1-комнатная квартира,24500000.0,4.0,38.8,9.0,,,,,,
1-комнатная квартира,21000000.0,9.0,36.7,9.0,,,1979.0,,,
3-комнатная квартира,56000000.0,2.0,73.0,3.0,,,,,,
3-комнатная квартира,22500000.0,3.0,58.0,5.0,,,1972.0,,,
1-комнатная квартира,18500000.0,2.0,31.0,5.0,,,1968.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,23500000.0,5.0,53.0,9.0,,,,,раздельный,
2-комнатная квартира,20000000.0,5.0,45.0,5.0,,,1973.0,,раздельный,
1-комнатная квартира,10500000.0,2.0,26.0,5.0,,,1979.0,2.7,раздельный,частично меблирована
2-комнатная квартира,23000000.0,6.0,50.1,6.0,,,1993.0,,совмещенный,полностью меблирована
1-комнатная квартира,22000000.0,15.0,47.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,2.8,совмещенный,
2-комнатная квартира,31000000.0,5.0,57.0,8.0,,,1977.0,,раздельный,частично меблирована
2-комнатная квартира,60000000.0,12.0,130.0,16.0,Театральный,монолитный,2009.0,2.9,2 с/у и более,частично меблирована
7-комнатная квартира,126200000.0,7.0,322.8,8.0,Престиж Алатау,монолитный,2014.0,,2 с/у и более,пустая
2-комнатная квартира,65000000.0,7.0,130.0,19.0,Театральный,монолитный,2009.0,2.9,2 с/у и более,полностью меблирована
1-комнатная квартира,32000000.0,8.0,44.0,15.0,,,2016.0,2.75,совмещенный,
1-комнатная квартира,20000000.0,5.0,30.0,12.0,Молодежный,монолитный,2016.0,2.8,совмещенный,
3-комнатная квартира,27000000.0,4.0,65.0,5.0,,,1992.0,,раздельный,частично меблирована
3-комнатная квартира,23500000.0,4.0,58.0,4.0,,панельный,1974.0,,раздельный,
3-комнатная квартира,27000000.0,3.0,60.0,5.0,,,1985.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,25500000.0,8.0,65.0,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
1-комнатная квартира,17200000.0,3.0,31.0,5.0,,,1984.0,,совмещенный,
1-комнатная квартира,18500000.0,2.0,41.0,5.0,,,1984.0,,раздельный,
1-комнатная квартира,17000000.0,2.0,31.0,5.0,,,1978.0,,совмещенный,
2-комнатная квартира,25000000.0,20.0,45.0,21.0,Манхеттан (29 квартал),монолитный,2009.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,18500000.0,9.0,38.0,9.0,,,1986.0,,совмещенный,
1-комнатная квартира,19700000.0,2.0,40.5,9.0,,,1984.0,,совмещенный,
1-комнатная квартира,19500000.0,3.0,41.0,9.0,,,1983.0,,совмещенный,
1-комнатная квартира,17490000.0,3.0,33.0,4.0,,,1966.0,,совмещенный,полностью меблирована
2-комнатная квартира,25000000.0,1.0,50.0,5.0,,,1996.0,,раздельный,
2-комнатная квартира,23000000.0,5.0,50.0,5.0,,,1994.0,,раздельный,
3-комнатная квартира,29000000.0,1.0,69.0,5.0,,,1991.0,3.0,раздельный,частично меблирована
2-комнатная квартира,27000000.0,3.0,42.0,4.0,,кирпичный,1964.0,,совмещенный,полностью меблирована
1-комнатная квартира,19900000.0,2.0,32.7,5.0,,,1990.0,,совмещенный,
1-комнатная квартира,23000000.0,5.0,33.0,5.0,,,1980.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,32000000.0,2.0,59.0,4.0,,,1970.0,,совмещенный,полностью меблирована
2-комнатная квартира,20500000.0,5.0,42.0,5.0,,,1976.0,,,
2-комнатная квартира,27500000.0,7.0,64.4,13.0,12 месяцев,монолитный,2021.0,2.8,раздельный,
1-комнатная квартира,20500000.0,4.0,40.0,12.0,Молодежный на Тулебаева,монолитный,2018.0,2.8,,
1-комнатная квартира,16600000.0,1.0,33.0,5.0,,,1978.0,,совмещенный,частично меблирована
2-комнатная квартира,25000000.0,3.0,45.0,3.0,,,1960.0,2.45,совмещенный,полностью меблирована
2-комнатная квартира,35400000.0,6.0,65.0,12.0,,,2017.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,21000000.0,1.0,50.0,18.0,Алтын Булак 2,монолитный,2012.0,3.0,,
1-комнатная квартира,16500000.0,3.0,33.0,5.0,,,1980.0,,совмещенный,
2-комнатная квартира,18800000.0,1.0,40.0,5.0,,,1978.0,,совмещенный,частично меблирована
3-комнатная квартира,25000000.0,5.0,63.0,5.0,,,1985.0,2.6,2 с/у и более,полностью меблирована
2-комнатная квартира,30000000.0,6.0,65.0,9.0,,,1989.0,,раздельный,полностью меблирована
2-комнатная квартира,19000000.0,1.0,35.9,5.0,,,1973.0,,совмещенный,частично меблирована
2-комнатная квартира,20500000.0,5.0,45.0,5.0,,,1975.0,2.8,совмещенный,частично меблирована
4-комнатная квартира,39000000.0,3.0,82.0,5.0,,,1978.0,,раздельный,полностью меблирована
3-комнатная квартира,25000000.0,4.0,59.0,5.0,,,1978.0,,раздельный,пустая
3-комнатная квартира,40000000.0,4.0,79.0,10.0,Мечта на Казыбек би,монолитный,2015.0,2.9,2 с/у и более,частично меблирована
3-комнатная квартира,24900000.0,4.0,57.0,5.0,,,1978.0,,совмещенный,
4-комнатная квартира,62850000.0,4.0,121.7,7.0,,,1974.0,,совмещенный,
3-комнатная квартира,24800000.0,1.0,63.0,5.0,,,1992.0,,совмещенный,частично меблирована
2-комнатная квартира,27000000.0,9.0,56.0,9.0,,,1986.0,,раздельный,частично меблирована
1-комнатная квартира,20000000.0,5.0,34.0,5.0,,,1992.0,2.87,совмещенный,полностью меблирована
2-комнатная квартира,39380000.0,15.0,71.6,15.0,Arbat,монолитный,2018.0,2.75,,
3-комнатная квартира,26000000.0,4.0,66.0,5.0,,,1975.0,,раздельный,частично меблирована
1-комнатная квартира,25000000.0,10.0,44.7,21.0,LakeTown,монолитный,2017.0,2.7,совмещенный,
