number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
1-комнатная квартира,35000000.0,1.0,42.0,5.0,,,1985.0,,совмещенный,пустая
3-комнатная квартира,105000000.0,6.0,130.0,8.0,,монолитный,2008.0,3.8,2 с/у и более,
1-комнатная квартира,24000000.0,5.0,38.0,5.0,,,1992.0,,совмещенный,
3-комнатная квартира,34800000.0,3.0,70.0,8.0,,,1975.0,,раздельный,частично меблирована
3-комнатная квартира,84000000.0,5.0,142.1,21.0,Samal Tower,монолитный,2016.0,3.0,2 с/у и более,полностью меблирована
1-комнатная квартира,13000000.0,2.0,35.0,9.0,Алма Тау,монолитный,2017.0,2.8,совмещенный,
2-комнатная квартира,28000000.0,2.0,44.0,5.0,,,1974.0,,раздельный,полностью меблирована
2-комнатная квартира,35000000.0,5.0,54.0,5.0,,,1978.0,,совмещенный,полностью меблирована
2-комнатная квартира,24000000.0,2.0,41.0,4.0,,,1966.0,,совмещенный,частично меблирована
2-комнатная квартира,38800000.0,4.0,54.2,10.0,,,2006.0,3.0,совмещенный,частично меблирована
3-комнатная квартира,85000000.0,1.0,125.0,9.0,Royal,монолитный,2017.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,38800000.0,7.0,76.5,9.0,,,,,,
2-комнатная квартира,30000000.0,5.0,50.0,5.0,,,1980.0,2.85,раздельный,полностью меблирована
1-комнатная квартира,15800000.0,1.0,32.0,2.0,,,,2.5,совмещенный,полностью меблирована
2-комнатная квартира,25500000.0,4.0,45.0,5.0,,,1978.0,,совмещенный,частично меблирована
2-комнатная квартира,35500000.0,5.0,55.0,5.0,,,1996.0,,раздельный,частично меблирована
3-комнатная квартира,35000000.0,2.0,63.0,5.0,,,1976.0,,совмещенный,полностью меблирована
3-комнатная квартира,67000000.0,2.0,122.4,7.0,Тау Шатыр,монолитный,2017.0,3.8,2 с/у и более,
3-комнатная квартира,137000000.0,7.0,137.0,7.0,Ренессанс,монолитный,2009.0,,2 с/у и более,частично меблирована
3-комнатная квартира,53000000.0,8.0,64.0,14.0,,,1990.0,,раздельный,
3-комнатная квартира,38000000.0,5.0,70.0,5.0,,,1992.0,,,
3-комнатная квартира,58000000.0,4.0,100.0,8.0,,,1971.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,27300000.0,7.0,42.0,9.0,,панельный,1996.0,,раздельный,
3-комнатная квартира,45000000.0,1.0,63.0,5.0,,,1980.0,,совмещенный,частично меблирована
3-комнатная квартира,25900000.0,9.0,84.0,10.0,Vostochka.kz,монолитный,2018.0,,2 с/у и более,
4-комнатная квартира,110000000.0,9.0,160.0,10.0,Exclusive Residence,монолитный,2016.0,3.2,2 с/у и более,полностью меблирована
3-комнатная квартира,43000000.0,2.0,81.0,10.0,Кок Жер,монолитный,2018.0,2.7,2 с/у и более,полностью меблирована
3-комнатная квартира,42000000.0,5.0,68.3,5.0,,,1989.0,,раздельный,полностью меблирована
1-комнатная квартира,23500000.0,6.0,43.0,10.0,Джетысуская 4,монолитный,2017.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,79000000.0,3.0,117.0,8.0,Европолис,монолитный,2010.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,84000000.0,5.0,135.0,5.0,Европолис,монолитный,2006.0,3.0,2 с/у и более,полностью меблирована
4-комнатная квартира,61000000.0,5.0,94.0,5.0,,,1973.0,,совмещенный,полностью меблирована
3-комнатная квартира,36000000.0,5.0,78.0,9.0,,,1974.0,,совмещенный,частично меблирована
2-комнатная квартира,25500000.0,4.0,55.0,4.0,,,1972.0,,совмещенный,
4-комнатная квартира,54000000.0,2.0,90.0,9.0,,,1990.0,,раздельный,частично меблирована
2-комнатная квартира,31000000.0,4.0,52.5,5.0,,,1977.0,,раздельный,полностью меблирована
2-комнатная квартира,39500000.0,2.0,50.0,5.0,,,1988.0,,раздельный,
3-комнатная квартира,38000000.0,3.0,63.1,5.0,,,1980.0,,раздельный,
1-комнатная квартира,13500000.0,7.0,35.0,9.0,,,2017.0,2.75,совмещенный,пустая
1-комнатная квартира,16500000.0,7.0,40.0,9.0,,,2020.0,2.7,,
1-комнатная квартира,16500000.0,5.0,35.0,5.0,,,1980.0,2.8,раздельный,полностью меблирована
4-комнатная квартира,145000000.0,3.0,146.0,7.0,Dostyk Residence,монолитный,2017.0,,2 с/у и более,частично меблирована
5-комнатная квартира,550000000.0,,460.0,,Gorny Residence,монолитный,2017.0,,,
7-комнатная квартира,240000000.0,1.0,300.0,7.0,Dostyk Residence,монолитный,2016.0,3.3,2 с/у и более,полностью меблирована
1-комнатная квартира,26200000.0,15.0,36.0,15.0,Сункар,монолитный,2014.0,,совмещенный,полностью меблирована
2-комнатная квартира,31500000.0,1.0,57.5,5.0,,,1989.0,,,
2-комнатная квартира,66999999.0,6.0,100.0,6.0,Bloom House,монолитный,2018.0,2.8,раздельный,частично меблирована
4-комнатная квартира,51123000.0,6.0,110.0,12.0,Сатти,,2011.0,,раздельный,
5-комнатная квартира,154800000.0,3.0,250.0,7.0,,,2000.0,3.0,2 с/у и более,полностью меблирована
5-комнатная квартира,65000000.0,7.0,133.0,7.0,,,2004.0,2.9,2 с/у и более,полностью меблирована
5-комнатная квартира,215000000.0,3.0,250.0,9.0,Рапсодия,монолитный,2007.0,3.0,,полностью меблирована
3-комнатная квартира,24500000.0,4.0,55.0,4.0,,,1969.0,,совмещенный,
3-комнатная квартира,94500000.0,4.0,120.7,7.0,КУАТ на Фурманова - Казыбек-би,монолитный,2002.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,66650000.0,3.0,74.0,5.0,,,1980.0,,2 с/у и более,частично меблирована
1-комнатная квартира,28000000.0,5.0,34.0,5.0,,,1984.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,13600000.0,8.0,46.9,9.0,,,2017.0,,раздельный,пустая
6-комнатная квартира,299000000.0,8.0,440.1,8.0,Аскарбек,монолитный,2007.0,3.2,2 с/у и более,
3-комнатная квартира,47107000.0,5.0,86.2,5.0,,кирпичный,1969.0,,,
4-комнатная квартира,40000000.0,3.0,130.0,5.0,,,1981.0,2.7,2 с/у и более,частично меблирована
5-комнатная квартира,127000000.0,7.0,207.0,10.0,КУАT на Достык - Сатпаева,монолитный,2002.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,80000000.0,8.0,100.0,10.0,Exclusive Residence,монолитный,2018.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,50500000.0,5.0,75.5,5.0,,,1974.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,20500000.0,1.0,41.0,3.0,,,1961.0,,,
3-комнатная квартира,85000000.0,1.0,170.0,8.0,Европолис,монолитный,2016.0,,2 с/у. ЖК Европолис расположен в верхней части города,
2-комнатная квартира,56307500.0,8.0,112.0,9.0,Европолис,,2016.0,3.0,раздельный,
4-комнатная квартира,125000000.0,11.0,170.0,15.0,Сункар,монолитный,2012.0,3.0,2 с/у и более,
2-комнатная квартира,25000000.0,6.0,52.0,9.0,,,1975.0,2.75,,
3-комнатная квартира,35000000.0,1.0,62.0,4.0,,,1974.0,2.8,раздельный,
5-комнатная квартира,150000000.0,2.0,328.0,3.0,BlackBerry Hills,монолитный,2020.0,3.0,2 с/у и более,пустая
4-комнатная квартира,110000000.0,5.0,151.0,5.0,,,,2.7,2 с/у и более,полностью меблирована
1-комнатная квартира,22500000.0,1.0,31.0,4.0,,,1973.0,2.5,,полностью меблирована
3-комнатная квартира,78000000.0,3.0,115.0,3.0,,,2015.0,3.3,2 с/у и более,полностью меблирована
5-комнатная квартира,245000000.0,3.0,245.0,5.0,Рапсодия,кирпичный,2008.0,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,50000000.0,4.0,75.0,9.0,НИКО-2 на Толе би - Абдулиных,монолитный,2005.0,3.2,раздельный,
4-комнатная квартира,110000000.0,9.0,160.0,10.0,Exclusive Residence,монолитный,2016.0,3.2,2 с/у и более,
3-комнатная квартира,45700000.0,3.0,91.0,5.0,,,,2.8,2 с/у и более,частично меблирована
3-комнатная квартира,147000000.0,5.0,119.0,16.0,Жеруйык,монолитный,2015.0,,,
2-комнатная квартира,36000000.0,5.0,66.2,12.0,Молодежный на Тулебаева,монолитный,2021.0,2.8,,
4-комнатная квартира,110000000.0,4.0,128.0,17.0,Latifa residence,монолитный,2017.0,2.6,2 с/у и более,частично меблирована
3-комнатная квартира,30000000.0,5.0,61.5,5.0,,,1974.0,,совмещенный,частично меблирована
4-комнатная квартира,125000000.0,5.0,160.0,5.0,Европолис,кирпичный,2009.0,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,12500000.0,2.0,38.5,4.0,,,1966.0,2.8,совмещенный,частично меблирована
4-комнатная квартира,132000000.0,6.0,160.0,9.0,Royal,монолитный,2017.0,3.0,2 с/у и более,частично меблирована
4-комнатная квартира,97000000.0,4.0,129.0,9.0,,,1985.0,,,
4-комнатная квартира,50000000.0,1.0,80.0,9.0,,,1991.0,,раздельный,
3-комнатная квартира,48000000.0,1.0,81.0,5.0,,,1987.0,2.8,раздельный,частично меблирована
3-комнатная квартира,30000000.0,4.0,52.0,4.0,,,1960.0,2.8,совмещенный,полностью меблирована
4-комнатная квартира,81500000.0,2.0,109.0,8.0,Европолис,,2017.0,3.4,2 с/у и более,полностью меблирована
3-комнатная квартира,56900000.0,3.0,96.0,4.0,Европолис,кирпичный,2019.0,3.0,совмещенный,полностью меблирована
1-комнатная квартира,21500000.0,5.0,32.3,5.0,,,1968.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,29500000.0,5.0,51.4,5.0,,,1980.0,2.8,раздельный,частично меблирована
4-комнатная квартира,139000000.0,2.0,268.1,10.0,Пионер,монолитный,2003.0,,2 с/у и более,частично меблирована
1-комнатная квартира,18000000.0,8.0,37.0,9.0,Vostochka.kz,монолитный,2021.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,25000000.0,3.0,59.0,5.0,,панельный,1971.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,45000000.0,12.0,70.0,12.0,,,1990.0,2.7,раздельный,частично меблирована
2-комнатная квартира,36500000.0,9.0,56.7,12.0,Медеу Парк,монолитный,2020.0,3.0,совмещенный,
2-комнатная квартира,60000000.0,5.0,68.0,5.0,,,1985.0,,раздельный,частично меблирована
4-комнатная квартира,55999999.0,4.0,80.0,9.0,,,1992.0,,раздельный,полностью меблирована
2-комнатная квартира,32000000.0,1.0,47.0,9.0,,,,2.7,совмещенный,
4-комнатная квартира,110000000.0,6.0,167.7,17.0,,,2005.0,,,
4-комнатная квартира,45000000.0,4.0,77.6,5.0,,,,3.0,раздельный,частично меблирована
1-комнатная квартира,15900000.0,4.0,35.3,9.0,Vostochka.kz,монолитный,2020.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,73693750.0,7.0,90.7,7.0,ile de France,монолитный,2018.0,3.3,2 с/у и более,пустая
3-комнатная квартира,105000000.0,6.0,116.0,11.0,Тау Шатыр,монолитный,2011.0,3.8,2 с/у и более,
3-комнатная квартира,70000000.0,14.0,136.5,20.0,Алматы Тауэрс,монолитный,2006.0,3.0,2 с/у и более,
3-комнатная квартира,31500000.0,2.0,59.0,4.0,,,1968.0,2.5,раздельный,полностью меблирована
2-комнатная квартира,35000000.0,3.0,82.0,10.0,,,,2.8,,
2-комнатная квартира,69000000.0,7.0,90.0,9.0,Максима Резидентс,монолитный,2011.0,3.3,2 с/у и более,полностью меблирована
3-комнатная квартира,63000000.0,3.0,100.3,4.0,Европолис,кирпичный,2019.0,3.0,2 с/у и более,полностью меблирована
4-комнатная квартира,57000000.0,2.0,112.0,9.0,,,,,2 с/у и более,пустая
2-комнатная квартира,24500000.0,5.0,42.0,5.0,,,1975.0,,,
1-комнатная квартира,15800000.0,2.0,44.0,9.0,Vostochka.kz,монолитный,2021.0,2.8,совмещенный,пустая
3-комнатная квартира,47800000.0,5.0,118.0,5.0,,,2017.0,2.75,2 с/у и более,частично меблирована
3-комнатная квартира,26000000.0,1.0,58.4,4.0,,,1977.0,2.6,раздельный,частично меблирована
3-комнатная квартира,97000000.0,4.0,105.5,9.0,Этюд,монолитный,2007.0,3.2,2 с/у и более,полностью меблирована
3-комнатная квартира,43500000.0,3.0,70.0,9.0,,,1994.0,,раздельный,частично меблирована
2-комнатная квартира,49000000.0,8.0,73.8,16.0,,,,,2 с/у и более,
4-комнатная квартира,39800000.0,4.0,75.5,4.0,,,1965.0,,,
3-комнатная квартира,60000000.0,2.0,70.0,8.0,,,1991.0,,раздельный,полностью меблирована
2-комнатная квартира,23500000.0,3.0,50.7,5.0,,,2020.0,3.0,,
2-комнатная квартира,40950000.0,4.0,81.9,10.0,Ush Qońyr,монолитный,2020.0,2.75,2 с/у и более,пустая
4-комнатная квартира,66999990.0,4.0,108.0,5.0,,,1984.0,,2 с/у и более,частично меблирована
1-комнатная квартира,32900000.0,11.0,40.5,14.0,,,1987.0,,раздельный,полностью меблирована
3-комнатная квартира,115000000.0,8.0,142.0,15.0,Сункар,монолитный,2012.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,36000000.0,6.0,55.8,9.0,,,1992.0,,,
4-комнатная квартира,339000000.0,3.0,226.0,3.0,Exclusive Юбилейный,монолитный,2020.0,3.2,,
4-комнатная квартира,41000000.0,2.0,74.4,4.0,,,1975.0,,,
4-комнатная квартира,71000000.0,2.0,104.0,5.0,,,1970.0,,раздельный,
4-комнатная квартира,123000000.0,8.0,185.0,9.0,Базис на Зенкова 33,монолитный,1998.0,2.9,2 с/у и более,полностью меблирована
3-комнатная квартира,55000000.0,5.0,70.0,9.0,,,1970.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,26500000.0,1.0,42.0,5.0,,,1972.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,80000000.0,7.0,155.0,14.0,Арман,кирпичный,2007.0,3.0,2 с/у и более,
4-комнатная квартира,107000000.0,2.0,106.5,5.0,,,1977.0,2.7,2 с/у и более,полностью меблирована
6-комнатная квартира,109000000.0,5.0,214.0,5.0,,,2000.0,3.0,2 с/у и более,полностью меблирована
1-комнатная квартира,16800000.0,1.0,40.0,9.0,Vostochka.kz,монолитный,2018.0,2.8,совмещенный,пустая
2-комнатная квартира,36000000.0,4.0,49.0,14.0,Central Park Residence,,2014.0,3.0,раздельный,частично меблирована
3-комнатная квартира,42990000.0,4.0,80.0,10.0,Кок Жер,монолитный,2016.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,27000000.0,2.0,45.0,4.0,,,1973.0,,совмещенный,полностью меблирована
2-комнатная квартира,20500000.0,4.0,46.0,4.0,,,1967.0,2.55,совмещенный,частично меблирована
4-комнатная квартира,90000000.0,2.0,127.0,4.0,Европолис,,2020.0,3.0,2 с/у и более,
2-комнатная квартира,32000000.0,2.0,50.0,8.0,,,1964.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,99000000.0,4.0,120.0,7.0,КУАТ на Фурманова - Казыбек-би,монолитный,2002.0,,,
5-комнатная квартира,95000000.0,7.0,190.0,9.0,Европолис,монолитный,2016.0,3.35,2 с/у и более,пустая
5-комнатная квартира,99000000.0,4.0,97.2,5.0,,,1990.0,,2 с/у и более,
3-комнатная квартира,43000000.0,4.0,75.0,5.0,,,1985.0,2.7,раздельный,частично меблирована
2-комнатная квартира,36000000.0,4.0,60.0,8.0,Европолис,монолитный,2015.0,3.2,,
2-комнатная квартира,51000000.0,2.0,60.0,3.0,,,1957.0,,,
6-комнатная квартира,247000000.0,2.0,330.0,3.0,Esentai City,монолитный,2021.0,3.25,2 с/у и более,пустая
3-комнатная квартира,45000000.0,5.0,80.0,5.0,,,1977.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,95000000.0,8.0,147.0,15.0,Самал Делюкс,монолитный,2008.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,36000000.0,1.0,66.0,5.0,,,1980.0,2.8,раздельный,частично меблирована
3-комнатная квартира,71000000.0,7.0,130.0,14.0,КУАТ на Барибаева - Гоголя,,2007.0,3.0,2 с/у и более,полностью меблирована
1-комнатная квартира,54000000.0,3.0,53.0,6.0,ile de France,монолитный,2015.0,3.3,,полностью меблирована
3-комнатная квартира,67000000.0,20.0,80.2,21.0,Samal Tower,монолитный,2016.0,3.3,раздельный,полностью меблирована
3-комнатная квартира,55000000.0,2.0,92.3,4.0,Европолис,,2019.0,3.2,,пустая
3-комнатная квартира,105000000.0,6.0,143.0,9.0,Максима Резидентс,панельный,2012.0,3.0,2 с/у и более,
2-комнатная квартира,22500000.0,3.0,43.0,5.0,,панельный,1973.0,2.8,совмещенный,
1-комнатная квартира,25999000.0,1.0,51.0,5.0,,,2008.0,,совмещенный,частично меблирована
1-комнатная квартира,6499000.0,5.0,14.0,5.0,,,1986.0,,,частично меблирована
3-комнатная квартира,29000000.0,3.0,71.0,12.0,,,,2.7,,полностью меблирована
3-комнатная квартира,40000000.0,5.0,86.0,10.0,Ush Qońyr,монолитный,2020.0,2.8,раздельный,пустая
1-комнатная квартира,20000000.0,1.0,40.0,9.0,Vostochka.kz,монолитный,2021.0,2.7,совмещенный,полностью меблирована
4-комнатная квартира,75000000.0,3.0,128.5,5.0,,,1982.0,,2 с/у и более,частично меблирована
4-комнатная квартира,137200000.0,4.0,196.0,10.0,Клубный дом DeVille,монолитный,2017.0,,2 с/у и более,
4-комнатная квартира,67500000.0,3.0,89.0,4.0,,,1964.0,2.8,совмещенный,
4-комнатная квартира,137000000.0,7.0,200.0,12.0,Falconcity,монолитный,2017.0,3.0,2 с/у и более,
3-комнатная квартира,45000000.0,5.0,65.9,5.0,,,1991.0,2.7,раздельный,частично меблирована
3-комнатная квартира,50000000.0,4.0,94.5,5.0,,,,2.75,2 с/у и более,полностью меблирована
2-комнатная квартира,26000000.0,1.0,40.0,5.0,,,1984.0,,,полностью меблирована
3-комнатная квартира,95000000.0,9.0,110.0,9.0,Royal,,2014.0,3.5,,
3-комнатная квартира,48000000.0,5.0,84.0,5.0,,,1978.0,2.7,раздельный,частично меблирована
3-комнатная квартира,41000000.0,1.0,67.6,6.0,,,1992.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,43000000.0,3.0,52.4,14.0,,,1988.0,,совмещенный,частично меблирована
1-комнатная квартира,25000000.0,5.0,34.0,5.0,,,1991.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,22000000.0,5.0,35.0,5.0,,,1985.0,,совмещенный,
1-комнатная квартира,30000000.0,4.0,35.0,12.0,Медеу Парк,монолитный,2020.0,3.0,совмещенный,полностью меблирована
3-комнатная квартира,85000000.0,9.0,97.5,14.0,Сункар,монолитный,2011.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,33990000.0,3.0,52.4,9.0,,,1984.0,2.7,совмещенный,полностью меблирована
4-комнатная квартира,53000000.0,2.0,128.0,7.0,Тау Шатыр,монолитный,2010.0,,,пустая
2-комнатная квартира,65400000.0,4.0,88.7,7.0,ile de France,монолитный,2015.0,3.3,,
2-комнатная квартира,25500000.0,4.0,44.0,5.0,,,1978.0,,совмещенный,частично меблирована
3-комнатная квартира,45000000.0,3.0,118.0,5.0,,,2010.0,2.8,,частично меблирована
3-комнатная квартира,47000000.0,1.0,102.1,3.0,,,1950.0,3.4,раздельный,частично меблирована
3-комнатная квартира,32000000.0,1.0,65.0,5.0,,,2017.0,,совмещенный,
2-комнатная квартира,55000000.0,6.0,76.8,8.0,,,2015.0,3.0,совмещенный,полностью меблирована
3-комнатная квартира,31000000.0,2.0,70.0,5.0,,,1987.0,2.8,раздельный,
3-комнатная квартира,47000000.0,3.0,75.0,12.0,Central Park Residence,,2018.0,,2 с/у и более,
2-комнатная квартира,33950000.0,2.0,45.0,12.0,Медеу Парк,монолитный,2020.0,,совмещенный,частично меблирована
3-комнатная квартира,84000000.0,4.0,112.0,21.0,Samal Tower,монолитный,2017.0,3.0,2 с/у и более,
2-комнатная квартира,13500000.0,2.0,40.0,2.0,,,,2.5,совмещенный,частично меблирована
1-комнатная квартира,28900000.0,12.0,58.3,12.0,Молодежный на Тулебаева,монолитный,2021.0,2.8,,
2-комнатная квартира,23500000.0,4.0,42.0,4.0,,,1969.0,,совмещенный,полностью меблирована
1-комнатная квартира,23000000.0,1.0,38.0,5.0,,,,,,
1-комнатная квартира,22800000.0,10.0,42.5,10.0,,,2009.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,32000000.0,4.0,48.0,4.0,,,1973.0,,совмещенный,
3-комнатная квартира,58000000.0,5.0,82.0,5.0,,,1970.0,,раздельный,частично меблирована
1-комнатная квартира,31000000.0,4.0,59.7,5.0,,монолитный,2019.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,23500000.0,4.0,45.0,4.0,,,1970.0,2.8,совмещенный,
3-комнатная квартира,26000000.0,1.0,58.0,4.0,,панельный,1986.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,52000000.0,8.0,70.0,9.0,,,1970.0,2.7,раздельный,
4-комнатная квартира,57000000.0,2.0,89.0,9.0,,,,,раздельный,
3-комнатная квартира,58000000.0,2.0,104.0,5.0,,,1991.0,,раздельный,полностью меблирована
2-комнатная квартира,55000000.0,7.0,82.0,22.0,Самал Делюкс,монолитный,2011.0,3.0,2 с/у и более,частично меблирована
3-комнатная квартира,46000000.0,1.0,65.0,5.0,,,1987.0,2.7,раздельный,
4-комнатная квартира,85000000.0,5.0,123.0,5.0,,,1987.0,,раздельный,частично меблирована
2-комнатная квартира,33000000.0,5.0,51.0,5.0,,,1998.0,2.8,раздельный,частично меблирована
1-комнатная квартира,21500000.0,4.0,33.0,4.0,,,1969.0,,совмещенный,
3-комнатная квартира,51374000.0,2.0,84.4,5.0,,,1970.0,,раздельный,пустая
1-комнатная квартира,18000000.0,8.0,39.8,9.0,Vostochka.kz,монолитный,2020.0,2.8,совмещенный,полностью меблирована
4-комнатная квартира,110000000.0,3.0,100.0,6.0,,,1986.0,,2 с/у и более,
3-комнатная квартира,55000000.0,1.0,83.0,5.0,,,1970.0,,раздельный,пустая
2-комнатная квартира,52000000.0,8.0,80.0,21.0,Алматы Тауэрс,монолитный,2005.0,,2 с/у и более,
2-комнатная квартира,92000000.0,3.0,90.0,7.0,Рапсодия,монолитный,2007.0,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,43000000.0,4.0,58.0,4.0,,,1958.0,3.0,совмещенный,
2-комнатная квартира,24000000.0,2.0,67.0,7.0,,,2021.0,2.8,,
3-комнатная квартира,37700000.0,1.0,67.0,5.0,,,1980.0,,раздельный,частично меблирована
3-комнатная квартира,52000000.0,3.0,90.0,5.0,,,1973.0,,раздельный,частично меблирована
2-комнатная квартира,33000000.0,9.0,60.0,12.0,,,1993.0,,раздельный,частично меблирована
4-комнатная квартира,166140000.0,5.0,163.0,7.0,Максима Резидентс,монолитный,2012.0,4.0,2 с/у и более,частично меблирована
5-комнатная квартира,163410000.0,,250.0,,Алем (КГ),монолитный,2005.0,,2 с/у и более,пустая
3-комнатная квартира,67000000.0,3.0,124.0,7.0,Тау Шатыр,монолитный,2017.0,4.0,,
1-комнатная квартира,12000000.0,4.0,29.5,4.0,,,1967.0,2.5,совмещенный,пустая
1-комнатная квартира,22000000.0,1.0,36.0,5.0,,,1986.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,20000000.0,3.0,35.0,5.0,,,,,совмещенный,
2-комнатная квартира,25000000.0,5.0,44.2,5.0,,,1976.0,,,
3-комнатная квартира,23500000.0,4.0,56.0,4.0,,,1974.0,,раздельный,
2-комнатная квартира,14700000.0,4.0,48.0,4.0,,,1972.0,,совмещенный,
6-комнатная квартира,280000000.0,2.0,285.0,3.0,Esentai City,монолитный,2018.0,3.25,2 с/у и более,полностью меблирована
3-комнатная квартира,38000000.0,1.0,81.5,5.0,,,2019.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,26300000.0,4.0,46.0,4.0,,,1969.0,,,
5-комнатная квартира,225000000.0,3.0,280.0,4.0,,,2006.0,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,15000000.0,4.0,44.0,4.0,,,1971.0,2.7,совмещенный,
2-комнатная квартира,46000000.0,3.0,73.3,7.0,,,2008.0,2.9,раздельный,частично меблирована
1-комнатная квартира,17000000.0,1.0,32.0,4.0,,,1973.0,,совмещенный,частично меблирована
3-комнатная квартира,90000000.0,6.0,111.0,7.0,ile de France,монолитный,2018.0,2.9,2 с/у и более,пустая
4-комнатная квартира,150000000.0,6.0,210.0,9.0,Салем-2,монолитный,2012.0,3.0,2 с/у и более,
3-комнатная квартира,31000000.0,5.0,88.0,5.0,,,2008.0,2.8,раздельный,
6-комнатная квартира,182750000.0,2.0,412.0,4.0,,,2014.0,3.5,2 с/у и более,
4-комнатная квартира,150000000.0,1.0,140.0,4.0,Ideal Residence,монолитный,2017.0,3.3,2 с/у и более,частично меблирована
2-комнатная квартира,43000000.0,5.0,64.0,5.0,,,1971.0,,раздельный,частично меблирована
4-комнатная квартира,215000000.0,4.0,200.0,10.0,Клубный дом DeVille,монолитный,2018.0,3.0,2 с/у и более,полностью меблирована
5-комнатная квартира,125000000.0,2.0,210.0,5.0,Кокше,монолитный,2012.0,3.0,2 с/у и более,частично меблирована
1-комнатная квартира,29500000.0,4.0,35.0,5.0,,,1985.0,,совмещенный,полностью меблирована
1-комнатная квартира,26500000.0,3.0,30.0,4.0,,,1963.0,,,
2-комнатная квартира,37000000.0,3.0,80.0,5.0,,,1986.0,2.8,раздельный,частично меблирована
3-комнатная квартира,77000000.0,1.0,130.0,8.0,Европолис,монолитный,2011.0,3.2,2 с/у и более,пустая
3-комнатная квартира,34500000.0,3.0,58.0,4.0,,,1978.0,,совмещенный,полностью меблирована
1-комнатная квартира,26000000.0,5.0,40.0,10.0,City Park,монолитный,2018.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,68700000.0,2.0,84.0,5.0,,,1978.0,2.8,раздельный,частично меблирована
2-комнатная квартира,45000000.0,4.0,58.0,4.0,,,1958.0,3.0,совмещенный,
3-комнатная квартира,42000000.0,5.0,118.0,5.0,,,2011.0,2.7,2 с/у и более,
2-комнатная квартира,32000000.0,1.0,52.0,12.0,,,1993.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,68800000.0,2.0,84.0,5.0,,,1978.0,2.8,раздельный,частично меблирована
2-комнатная квартира,39000000.0,2.0,80.0,12.0,Три Богатыря,кирпичный,1972.0,,раздельный,частично меблирована
3-комнатная квартира,111000000.0,7.0,168.0,17.0,Меркур Тауэрс,монолитный,2007.0,3.2,2 с/у и более,полностью меблирована
1-комнатная квартира,18000000.0,4.0,32.0,4.0,,,1970.0,2.5,,
6-комнатная квартира,289000000.0,,314.5,,Эдельвейс (КГ),монолитный,2012.0,,,
3-комнатная квартира,20000000.0,4.0,58.9,4.0,,,1970.0,,совмещенный,
4-комнатная квартира,160000000.0,3.0,260.0,7.0,,,2002.0,3.0,2 с/у и более,
1-комнатная квартира,26300000.0,15.0,36.0,15.0,Сункар,монолитный,2012.0,3.0,совмещенный,полностью меблирована
1-комнатная квартира,20600000.0,3.0,28.8,9.0,,,1978.0,2.7,совмещенный,частично меблирована
4-комнатная квартира,63000000.0,6.0,104.0,9.0,Три Богатыря,кирпичный,1972.0,,,
1-комнатная квартира,20000000.0,2.0,42.3,5.0,,,1986.0,2.8,совмещенный,пустая
3-комнатная квартира,314000000.0,4.0,206.0,4.0,Арман Вилла,монолитный,2009.0,,,
3-комнатная квартира,52000000.0,7.0,85.0,7.0,Европолис,монолитный,2009.0,2.85,совмещенный,полностью меблирована
4-комнатная квартира,65000000.0,2.0,170.0,10.0,Exclusive Residence,монолитный,2015.0,,,
1-комнатная квартира,12500000.0,2.0,26.0,2.0,,,,2.6,раздельный,частично меблирована
