number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2-комнатная квартира,28000000.0,3.0,69.0,9.0,,,2010.0,,раздельный,
3-комнатная квартира,35000000.0,8.0,84.0,9.0,,,2010.0,2.75,2 с/у и более,полностью меблирована
1-комнатная квартира,16400000.0,1.0,39.0,9.0,Нуркент,монолитный,2015.0,2.75,совмещенный,частично меблирована
2-комнатная квартира,23500000.0,2.0,68.0,9.0,,,2013.0,2.7,,
1-комнатная квартира,19900000.0,3.0,45.0,12.0,Alatau City,монолитный,2017.0,2.8,совмещенный,пустая
1-комнатная квартира,18000000.0,7.0,41.1,8.0,,,2015.0,2.5,совмещенный,полностью меблирована
1-комнатная квартира,18500000.0,1.0,45.0,5.0,ЖК в мкр. Саялы,монолитный,2015.0,2.75,совмещенный,частично меблирована
3-комнатная квартира,35500000.0,2.0,86.9,9.0,Нуркент,монолитный,2015.0,2.7,2 с/у и более,частично меблирована
1-комнатная квартира,17300000.0,1.0,44.0,9.0,Аккент,монолитный,2007.0,3.2,совмещенный,частично меблирована
2-комнатная квартира,21000000.0,4.0,52.0,5.0,,,2018.0,,совмещенный,полностью меблирована
2-комнатная квартира,23000000.0,3.0,49.3,5.0,,,1991.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,23000000.0,4.0,67.3,4.0,,,2014.0,2.75,раздельный,полностью меблирована
1-комнатная квартира,14000000.0,4.0,45.0,9.0,,,2015.0,,совмещенный,
3-комнатная квартира,30000000.0,1.0,94.5,10.0,,,2011.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,22500000.0,1.0,47.7,4.0,,,1990.0,,совмещенный,частично меблирована
2-комнатная квартира,35000000.0,3.0,48.9,14.0,,монолитный,2017.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,16000000.0,2.0,41.7,2.0,,,1960.0,2.5,совмещенный,
2-комнатная квартира,25500000.0,2.0,63.0,5.0,,,2015.0,,раздельный,полностью меблирована
1-комнатная квартира,16500000.0,2.0,35.0,12.0,Алмалы,монолитный,2016.0,2.7,,
2-комнатная квартира,26500000.0,10.0,58.2,12.0,,,2018.0,2.7,раздельный,
2-комнатная квартира,27000000.0,4.0,67.0,9.0,,,2010.0,2.8,совмещенный,
1-комнатная квартира,13000000.0,2.0,33.3,2.0,,,2007.0,2.8,совмещенный,
3-комнатная квартира,36000000.0,2.0,126.0,3.0,,,,4.0,2 с/у и более,полностью меблирована
1-комнатная квартира,17000000.0,8.0,45.1,9.0,,,2010.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,14500000.0,11.0,37.0,12.0,Алмалы,,2021.0,2.7,совмещенный,пустая
2-комнатная квартира,22800000.0,4.0,65.0,12.0,Нуркент,монолитный,2015.0,2.8,раздельный,частично меблирована
1-комнатная квартира,17000000.0,8.0,52.0,9.0,,,2014.0,,совмещенный,полностью меблирована
2-комнатная квартира,22990000.0,9.0,66.0,10.0,Акбулак,монолитный,2010.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,15500000.0,4.0,40.0,9.0,,,2015.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,26200000.0,8.0,65.2,9.0,Аккент,,2011.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,18500000.0,7.0,51.0,9.0,,,2010.0,,совмещенный,частично меблирована
3-комнатная квартира,28000000.0,1.0,88.3,4.0,,,2015.0,2.7,раздельный,частично меблирована
3-комнатная квартира,35000000.0,4.0,88.0,5.0,,,2013.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,27000000.0,4.0,75.7,5.0,,,2015.0,2.7,раздельный,
1-комнатная квартира,12000000.0,3.0,36.0,3.0,,,1987.0,2.7,совмещенный,пустая
3-комнатная квартира,27500000.0,16.0,82.4,16.0,,,2015.0,2.6,2 с/у и более,частично меблирована
3-комнатная квартира,36000000.0,11.0,75.0,14.0,,,,2.7,совмещенный,частично меблирована
1-комнатная квартира,18000000.0,9.0,42.7,9.0,Аккент,монолитный,2010.0,3.1,совмещенный,частично меблирована
1-комнатная квартира,11000000.0,9.0,25.0,9.0,,,2020.0,,совмещенный,
1-комнатная квартира,18500000.0,7.0,37.0,12.0,Алмалы,монолитный,2018.0,,совмещенный,полностью меблирована
1-комнатная квартира,17150000.0,5.0,49.0,9.0,,монолитный,2018.0,,совмещенный,полностью меблирована
1-комнатная квартира,20100000.0,10.0,51.0,10.0,,,2012.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,19000000.0,12.0,45.0,12.0,Alatau City,монолитный,2021.0,2.7,совмещенный,пустая
1-комнатная квартира,15000000.0,5.0,40.0,5.0,,,2015.0,3.0,совмещенный,частично меблирована
1-комнатная квартира,18500000.0,3.0,41.5,9.0,Аккент,монолитный,2010.0,2.6,совмещенный,частично меблирована
3-комнатная квартира,35500000.0,3.0,87.1,9.0,,монолитный,2011.0,2.7,раздельный,
2-комнатная квартира,27800000.0,8.0,60.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,14000000.0,5.0,40.0,5.0,,,2015.0,,совмещенный,
2-комнатная квартира,25900000.0,6.0,67.0,9.0,,,2018.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,25000000.0,11.0,63.1,16.0,Аккент,монолитный,2012.0,,совмещенный,
3-комнатная квартира,33333333.0,9.0,90.0,9.0,Нуркент,монолитный,2018.0,,2 с/у и более,полностью меблирована
1-комнатная квартира,18500000.0,5.0,37.0,12.0,Алмалы,монолитный,2018.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,15500000.0,5.0,44.2,5.0,,,1986.0,2.8,раздельный,
2-комнатная квартира,19500000.0,1.0,51.5,2.0,,,1990.0,2.8,раздельный,
3-комнатная квартира,30000000.0,4.0,75.0,5.0,,,2018.0,2.8,,
1-комнатная квартира,23500000.0,5.0,41.0,9.0,,,2015.0,3.0,совмещенный,полностью меблирована
2-комнатная квартира,15900000.0,2.0,50.0,5.0,,,1980.0,2.7,совмещенный,
2-комнатная квартира,19000000.0,5.0,50.2,5.0,,,1990.0,2.7,раздельный,частично меблирована
3-комнатная квартира,22000000.0,3.0,63.5,5.0,,,1985.0,2.8,раздельный,частично меблирована
3-комнатная квартира,31000000.0,5.0,75.0,5.0,,,,3.0,раздельный,частично меблирована
1-комнатная квартира,18500000.0,8.0,41.0,8.0,Athletic village,монолитный,2015.0,2.45,совмещенный,
2-комнатная квартира,35000000.0,8.0,58.0,14.0,Athletic village,монолитный,2013.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,14500000.0,1.0,40.0,5.0,,,2014.0,,,
2-комнатная квартира,20500000.0,6.0,63.0,9.0,,,2013.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,26000000.0,1.0,61.1,9.0,,,,2.8,раздельный,частично меблирована
3-комнатная квартира,35000000.0,4.0,84.0,16.0,,,2015.0,2.7,раздельный,
1-комнатная квартира,17700000.0,2.0,40.0,9.0,Athletic village,монолитный,2017.0,2.7,совмещенный,
1-комнатная квартира,17500000.0,3.0,39.0,9.0,,,2015.0,2.7,совмещенный,
3-комнатная квартира,38000000.0,8.0,90.0,9.0,,,2010.0,2.6,раздельный,
3-комнатная квартира,32900000.0,8.0,86.0,9.0,,,2012.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,22000000.0,3.0,63.5,5.0,,панельный,1986.0,2.8,раздельный,частично меблирована
1-комнатная квартира,19000000.0,6.0,41.7,7.0,Северное кольцо,монолитный,2015.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,16000000.0,4.0,39.0,5.0,,монолитный,2017.0,,,
2-комнатная квартира,14000000.0,2.0,45.0,2.0,,,1993.0,2.7,,частично меблирована
3-комнатная квартира,30000000.0,3.0,85.1,9.0,,,,,раздельный,
2-комнатная квартира,25000000.0,1.0,45.0,14.0,Athletic village,монолитный,2017.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,19000000.0,3.0,48.7,9.0,,монолитный,2018.0,2.7,совмещенный,пустая
1-комнатная квартира,15000000.0,1.0,35.0,5.0,,,,,совмещенный,частично меблирована
3-комнатная квартира,35000000.0,7.0,90.0,9.0,,,2010.0,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,11000000.0,1.0,38.0,2.0,,,1965.0,,совмещенный,частично меблирована
1-комнатная квартира,19000000.0,7.0,42.0,9.0,,,2010.0,,совмещенный,
3-комнатная квартира,28999999.0,12.0,60.0,13.0,Алмалы,монолитный,2020.0,2.7,2 с/у и более,полностью меблирована
2-комнатная квартира,19599999.0,3.0,69.0,4.0,,,2014.0,2.7,раздельный,частично меблирована
3-комнатная квартира,33000000.0,4.0,91.0,5.0,,,,,раздельный,
3-комнатная квартира,27500000.0,10.0,70.0,10.0,Alma City,монолитный,2020.0,3.0,раздельный,полностью меблирована
3-комнатная квартира,35000000.0,4.0,75.1,9.0,,монолитный,2015.0,,раздельный,частично меблирована
1-комнатная квартира,15000000.0,3.0,36.0,2.0,,,1986.0,3.0,,
3-комнатная квартира,36000000.0,3.0,84.0,10.0,,монолитный,2010.0,2.8,2 с/у и более,
2-комнатная квартира,28000000.0,6.0,58.2,12.0,Alatau City,монолитный,2020.0,2.7,2 с/у и более,полностью меблирована
3-комнатная квартира,27000000.0,1.0,77.7,5.0,,,2012.0,2.5,раздельный,
2-комнатная квартира,30000000.0,3.0,70.0,13.0,,,2015.0,2.5,2 с/у и более,полностью меблирована
1-комнатная квартира,13500000.0,4.0,30.0,5.0,,монолитный,2018.0,2.68,,
2-комнатная квартира,16000000.0,1.0,40.0,2.0,,,,2.7,совмещенный,полностью меблирована
1-комнатная квартира,19000000.0,5.0,38.8,9.0,,,,,совмещенный,
3-комнатная квартира,32000000.0,4.0,83.0,9.0,Аккент,монолитный,2011.0,2.7,2 с/у и более,
1-комнатная квартира,19100000.0,1.0,45.0,8.0,,,2012.0,3.1,раздельный,
2-комнатная квартира,26000000.0,1.0,60.0,12.0,Алмалы,,2018.0,,,
3-комнатная квартира,31000000.0,6.0,73.0,9.0,,,2020.0,2.8,раздельный,частично меблирована
1-комнатная квартира,15000000.0,6.0,39.6,9.0,,,2013.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,13500000.0,2.0,38.0,4.0,,,2016.0,,совмещенный,
3-комнатная квартира,24980000.0,2.0,61.0,3.0,,кирпичный,1985.0,2.5,совмещенный,частично меблирована
1-комнатная квартира,8500000.0,1.0,30.0,2.0,,,1961.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,26500000.0,9.0,60.0,12.0,Алмалы,монолитный,2017.0,,совмещенный,
2-комнатная квартира,27500000.0,3.0,70.0,9.0,Аккент,монолитный,2010.0,,совмещенный,
2-комнатная квартира,23500000.0,9.0,63.0,9.0,Аккент,монолитный,2010.0,,совмещенный,
2-комнатная квартира,23500000.0,6.0,53.6,9.0,,монолитный,2015.0,2.5,совмещенный,
3-комнатная квартира,23200000.0,5.0,70.0,5.0,,,1986.0,2.7,раздельный,частично меблирована
3-комнатная квартира,25000000.0,1.0,60.0,5.0,,,2018.0,2.65,раздельный,пустая
1-комнатная квартира,19000000.0,7.0,41.0,9.0,Athletic village,монолитный,2015.0,2.6,совмещенный,частично меблирована
1-комнатная квартира,23000000.0,2.0,45.0,9.0,,панельный,2009.0,,совмещенный,
3-комнатная квартира,19500000.0,,75.0,,КГ Карасу,,2017.0,2.8,2 с/у и более,пустая
3-комнатная квартира,29500000.0,4.0,90.0,4.0,,,2014.0,2.8,раздельный,частично меблирована
2-комнатная квартира,21800000.0,4.0,64.4,5.0,,монолитный,2016.0,2.7,раздельный,частично меблирована
2-комнатная квартира,22000000.0,5.0,62.4,5.0,,,2015.0,3.2,раздельный,частично меблирована
2-комнатная квартира,24000000.0,4.0,61.7,5.0,,монолитный,2019.0,2.7,раздельный,
2-комнатная квартира,27500000.0,6.0,58.0,12.0,Alatau City,монолитный,2021.0,2.8,,
2-комнатная квартира,23000000.0,9.0,60.0,9.0,,,2011.0,2.8,раздельный,частично меблирована
2-комнатная квартира,17000000.0,1.0,52.0,2.0,,,2016.0,,,частично меблирована
1-комнатная квартира,17000000.0,5.0,39.0,9.0,,монолитный,2015.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,18400000.0,4.0,40.0,9.0,,,2015.0,,совмещенный,полностью меблирована
2-комнатная квартира,27000000.0,2.0,65.0,16.0,,монолитный,2014.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,21000000.0,5.0,40.0,10.0,Акниет,монолитный,2018.0,,,
2-комнатная квартира,25000000.0,11.0,55.0,12.0,,,2018.0,,совмещенный,
1-комнатная квартира,16500000.0,10.0,35.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,30000000.0,9.0,70.0,13.0,,монолитный,2017.0,2.8,,полностью меблирована
1-комнатная квартира,16000000.0,12.0,35.0,13.0,Алмалы,монолитный,2017.0,2.7,совмещенный,пустая
1-комнатная квартира,16500000.0,6.0,35.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,пустая
3-комнатная квартира,35500000.0,5.0,94.0,9.0,,,2009.0,3.0,раздельный,полностью меблирована
1-комнатная квартира,17000000.0,11.0,35.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,14800000.0,2.0,35.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,
3-комнатная квартира,33000000.0,4.0,85.0,9.0,Аккент,монолитный,2011.0,2.8,2 с/у и более,
1-комнатная квартира,16900000.0,9.0,45.2,9.0,Аккент,монолитный,2010.0,2.6,совмещенный,
1-комнатная квартира,20000000.0,8.0,46.0,9.0,,,,3.0,совмещенный,полностью меблирована
1-комнатная квартира,19900000.0,3.0,45.1,12.0,Alatau City,,2021.0,2.75,совмещенный,пустая
3-комнатная квартира,33500000.0,8.0,83.2,9.0,Аккент,монолитный,2010.0,2.6,2 с/у и более,полностью меблирована
2-комнатная квартира,27000000.0,6.0,56.4,12.0,Алмалы,,2019.0,2.7,2 с/у и более,
3-комнатная квартира,21000000.0,5.0,80.0,5.0,,,2016.0,3.0,раздельный,
2-комнатная квартира,22000000.0,3.0,59.0,5.0,,,,,раздельный,частично меблирована
2-комнатная квартира,23000000.0,5.0,69.7,9.0,,,2009.0,,раздельный,частично меблирована
3-комнатная квартира,36500000.0,3.0,88.0,5.0,Акбулак,монолитный,2011.0,2.7,раздельный,частично меблирована
2-комнатная квартира,32000000.0,9.0,89.0,9.0,,монолитный,2010.0,2.8,раздельный,частично меблирована
3-комнатная квартира,38000000.0,1.0,82.0,9.0,Аккент,монолитный,2010.0,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,23500000.0,2.0,58.7,12.0,Alatau City,монолитный,2021.0,2.8,2 с/у и более,пустая
2-комнатная квартира,23000000.0,1.0,69.0,3.0,Алгабас (КГ),монолитный,2008.0,3.0,раздельный,частично меблирована
1-комнатная квартира,9000000.0,2.0,25.0,3.0,,,1982.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,9.0,41.0,10.0,,,2010.0,2.7,,полностью меблирована
1-комнатная квартира,12000000.0,1.0,32.0,7.0,,,2018.0,,совмещенный,
1-комнатная квартира,17500000.0,1.0,45.5,9.0,,,2018.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,18500000.0,1.0,36.4,12.0,Алмалы,монолитный,2020.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,17000000.0,7.0,36.6,9.0,,,2016.0,2.7,совмещенный,
3-комнатная квартира,35000000.0,4.0,86.0,9.0,,,2014.0,2.8,раздельный,частично меблирована
3-комнатная квартира,30000000.0,3.0,90.0,4.0,,,2013.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,35500000.0,1.0,90.0,9.0,Аккент,монолитный,2021.0,3.2,2 с/у и более,
1-комнатная квартира,14200000.0,5.0,36.8,5.0,,,,2.8,совмещенный,
2-комнатная квартира,25700000.0,10.0,54.5,12.0,Alatau City,монолитный,2018.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,10999999.0,4.0,40.0,5.0,,,1980.0,2.6,совмещенный,частично меблирована
1-комнатная квартира,12300000.0,2.0,31.6,6.0,Северное кольцо,монолитный,2014.0,2.8,совмещенный,
2-комнатная квартира,30000000.0,4.0,73.0,9.0,Эталон (На Райымбека),монолитный,2013.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,26000000.0,2.0,66.2,9.0,,,,4.7,совмещенный,частично меблирована
1-комнатная квартира,16000000.0,3.0,40.1,9.0,,монолитный,2014.0,2.7,совмещенный,
1-комнатная квартира,18500000.0,7.0,40.0,9.0,Нуркент,монолитный,2015.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,19000000.0,10.0,50.0,10.0,,,,,совмещенный,частично меблирована
2-комнатная квартира,23500000.0,9.0,64.0,9.0,,,2015.0,2.8,раздельный,
2-комнатная квартира,19500000.0,2.0,35.0,2.0,,монолитный,2017.0,3.0,совмещенный,полностью меблирована
1-комнатная квартира,15000000.0,3.0,36.0,5.0,,,2014.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,16300000.0,1.0,45.9,2.0,,,1978.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,25500000.0,4.0,65.7,5.0,,,2015.0,2.7,раздельный,
2-комнатная квартира,27000000.0,4.0,60.0,12.0,,,2020.0,2.7,,
2-комнатная квартира,29500000.0,10.0,70.0,16.0,Аккент,монолитный,2012.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,18500000.0,4.0,45.0,9.0,,,2014.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,12000000.0,9.0,30.0,10.0,Аккент,,2021.0,,,
2-комнатная квартира,23000000.0,1.0,64.0,5.0,ЖК в мкр. Саялы,монолитный,2015.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,22000000.0,5.0,48.0,9.0,,,2018.0,2.75,совмещенный,полностью меблирована
1-комнатная квартира,17500000.0,8.0,40.0,9.0,Нуркент,монолитный,2018.0,2.8,совмещенный,частично меблирована
4-комнатная квартира,40000000.0,1.0,165.0,2.0,Алгабас (КГ),монолитный,2007.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,29000000.0,9.0,65.7,9.0,,монолитный,2010.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,27000000.0,2.0,62.0,5.0,,,2019.0,2.6,раздельный,полностью меблирована
2-комнатная квартира,36800000.0,8.0,46.6,10.0,Elif Towers,,2019.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,15000000.0,1.0,36.0,5.0,,,2012.0,,совмещенный,
2-комнатная квартира,29000000.0,6.0,61.0,12.0,Алмалы,монолитный,2017.0,,совмещенный,
3-комнатная квартира,32590000.0,7.0,94.5,9.0,,,2010.0,2.6,раздельный,
1-комнатная квартира,16000000.0,3.0,35.9,5.0,,,,3.0,совмещенный,
3-комнатная квартира,33000000.0,3.0,75.7,9.0,,,2013.0,2.7,раздельный,частично меблирована
1-комнатная квартира,16500000.0,2.0,35.0,12.0,Алмалы,монолитный,2016.0,,совмещенный,полностью меблирована
1-комнатная квартира,26000000.0,2.0,55.1,9.0,,монолитный,2013.0,2.9,совмещенный,полностью меблирована
2-комнатная квартира,16500000.0,2.0,44.0,5.0,,,1992.0,2.7,совмещенный,пустая
2-комнатная квартира,23500000.0,9.0,65.0,9.0,Аккент,монолитный,2015.0,2.6,,
1-комнатная квартира,16200000.0,9.0,35.0,12.0,Алмалы,монолитный,2018.0,,,
3-комнатная квартира,30000000.0,9.0,70.0,12.0,Alatau City,монолитный,2018.0,2.85,раздельный,полностью меблирована
1-комнатная квартира,16500000.0,2.0,35.0,12.0,Алмалы,монолитный,2016.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,17900000.0,5.0,35.0,5.0,,,1983.0,,совмещенный,
1-комнатная квартира,18000000.0,16.0,42.6,16.0,,монолитный,2013.0,2.6,совмещенный,
1-комнатная квартира,20500000.0,7.0,45.1,12.0,Alatau City,монолитный,2021.0,2.8,совмещенный,пустая
1-комнатная квартира,14800000.0,2.0,35.0,10.0,Алмалы,монолитный,2017.0,2.7,совмещенный,
3-комнатная квартира,32000000.0,3.0,89.9,9.0,Аккент,монолитный,2011.0,,,
2-комнатная квартира,19500000.0,4.0,46.5,5.0,,,1986.0,3.0,совмещенный,частично меблирована
1-комнатная квартира,18500000.0,7.0,45.0,9.0,Аккент,монолитный,2015.0,,совмещенный,частично меблирована
2-комнатная квартира,16000000.0,2.0,48.8,2.0,,,1959.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,21990000.0,5.0,65.7,5.0,ЖК в мкр. Саялы,монолитный,2018.0,,раздельный,пустая
1-комнатная квартира,16800000.0,10.0,37.0,12.0,Алмалы,монолитный,2017.0,,,
2-комнатная квартира,21990000.0,5.0,65.7,5.0,ЖК в мкр. Саялы,монолитный,2018.0,2.7,раздельный,пустая
2-комнатная квартира,27000000.0,3.0,69.7,9.0,,,2011.0,3.0,раздельный,
1-комнатная квартира,18500000.0,7.0,35.0,12.0,,,2020.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,27000000.0,10.0,54.5,12.0,Alatau City,,2018.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,16500000.0,8.0,45.0,9.0,,,2001.0,2.8,совмещенный,
2-комнатная квартира,25000000.0,4.0,65.8,5.0,,,2017.0,2.8,раздельный,частично меблирована
2-комнатная квартира,20000000.0,6.0,62.4,9.0,,,2014.0,2.7,раздельный,частично меблирована
1-комнатная квартира,15500000.0,1.0,41.2,9.0,,,2017.0,2.8,совмещенный,
1-комнатная квартира,13500000.0,2.0,34.4,3.0,,,1991.0,,,
2-комнатная квартира,22000000.0,2.0,68.0,4.0,,,2014.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,23500000.0,9.0,65.3,9.0,Аккент,монолитный,2015.0,2.6,,
1-комнатная квартира,16700000.0,11.0,37.0,12.0,,,2018.0,,,
1-комнатная квартира,19000000.0,14.0,40.0,15.0,Алмалы,монолитный,2018.0,3.0,совмещенный,полностью меблирована
3-комнатная квартира,33000000.0,2.0,86.0,9.0,,монолитный,2014.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,19000000.0,5.0,46.0,5.0,,,2012.0,,совмещенный,
1-комнатная квартира,17000000.0,2.0,37.4,9.0,,,2014.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,34999999.0,10.0,70.4,12.0,Alatau City,монолитный,2020.0,,совмещенный,
3-комнатная квартира,30999999.0,3.0,87.3,4.0,,,2017.0,2.7,раздельный,полностью меблирована
4-комнатная квартира,25000000.0,1.0,65.0,1.0,,,,2.2,,
3-комнатная квартира,25000000.0,3.0,76.0,9.0,,,2016.0,,раздельный,частично меблирована
2-комнатная квартира,24000000.0,5.0,63.0,5.0,,,2017.0,2.75,раздельный,полностью меблирована
3-комнатная квартира,26999999.0,1.0,84.0,5.0,,,2017.0,,раздельный,пустая
1-комнатная квартира,20000000.0,6.0,43.0,9.0,Аккент,монолитный,2010.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,15700000.0,2.0,37.0,5.0,,,,3.0,совмещенный,частично меблирована
4-комнатная квартира,25000000.0,2.0,73.0,2.0,,,1969.0,2.7,раздельный,частично меблирована
1-комнатная квартира,18500000.0,5.0,45.0,9.0,,,2014.0,3.72,совмещенный,полностью меблирована
2-комнатная квартира,25000000.0,4.0,65.8,5.0,,,2017.0,2.75,раздельный,частично меблирована
3-комнатная квартира,39000000.0,9.0,95.0,9.0,,,2013.0,2.8,раздельный,частично меблирована
2-комнатная квартира,25500000.0,2.0,66.2,9.0,,,2013.0,2.75,раздельный,частично меблирована
2-комнатная квартира,19900000.0,13.0,64.0,13.0,,,2014.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,21500000.0,2.0,63.0,5.0,ЖК в мкр. Саялы,монолитный,2015.0,,раздельный,
2-комнатная квартира,24000000.0,4.0,67.8,5.0,,,2013.0,2.7,раздельный,
2-комнатная квартира,28500000.0,3.0,90.0,9.0,,,2013.0,3.0,раздельный,полностью меблирована
2-комнатная квартира,24500000.0,9.0,61.1,9.0,,,2015.0,,раздельный,частично меблирована
2-комнатная квартира,28000000.0,,79.9,,,,,,,полностью меблирована
1-комнатная квартира,18900000.0,9.0,45.0,12.0,Alatau City,монолитный,2017.0,,совмещенный,частично меблирована
1-комнатная квартира,21500000.0,16.0,46.0,16.0,,,2010.0,,совмещенный,полностью меблирована
2-комнатная квартира,30000000.0,1.0,67.0,9.0,,,2014.0,2.9,раздельный,частично меблирована
3-комнатная квартира,36000000.0,7.0,89.0,8.0,Athletic village,монолитный,2017.0,2.6,2 с/у и более,частично меблирована
3-комнатная квартира,32000000.0,12.0,70.4,12.0,Alatau City,монолитный,2019.0,2.8,раздельный,
1-комнатная квартира,17000000.0,3.0,40.0,9.0,,,2018.0,,совмещенный,
2-комнатная квартира,25500000.0,4.0,68.3,5.0,,,2011.0,2.7,раздельный,частично меблирована
1-комнатная квартира,17000000.0,4.0,46.0,6.0,,,2016.0,3.0,совмещенный,
1-комнатная квартира,14500000.0,5.0,48.0,9.0,,,2015.0,3.0,совмещенный,полностью меблирована
2-комнатная квартира,30000000.0,2.0,92.0,10.0,Эталон (На Райымбека),монолитный,2013.0,2.75,раздельный,полностью меблирована
3-комнатная квартира,25000000.0,5.0,76.0,5.0,,,2018.0,,раздельный,пустая
2-комнатная квартира,21000000.0,1.0,70.0,3.0,Алгабас (КГ),кирпичный,2008.0,3.0,раздельный,частично меблирована
1-комнатная квартира,17500000.0,3.0,42.5,7.0,,,2014.0,2.8,совмещенный,пустая
2-комнатная квартира,16500000.0,1.0,36.0,2.0,,,1970.0,2.9,совмещенный,частично меблирована
3-комнатная квартира,29000000.0,2.0,80.0,5.0,,,1989.0,2.5,раздельный,полностью меблирована
2-комнатная квартира,25000000.0,3.0,62.3,5.0,,,,2.8,совмещенный,полностью меблирована
1-комнатная квартира,14500000.0,1.0,33.2,5.0,,,2019.0,2.5,совмещенный,полностью меблирована
3-комнатная квартира,28000000.0,5.0,80.0,5.0,,,1993.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,19000000.0,2.0,67.0,3.0,,,2010.0,3.0,,
2-комнатная квартира,22000000.0,4.0,60.0,5.0,,монолитный,2011.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,15500000.0,4.0,39.0,5.0,,,2016.0,,совмещенный,частично меблирована
2-комнатная квартира,18500000.0,1.0,61.0,3.0,,,1986.0,2.65,раздельный,частично меблирована
1-комнатная квартира,16000000.0,6.0,38.0,7.0,,,2012.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,18000000.0,9.0,56.59,10.0,,,2021.0,2.7,,
2-комнатная квартира,20500000.0,5.0,51.0,5.0,,,1987.0,,раздельный,полностью меблирована
1-комнатная квартира,17500000.0,11.0,35.0,12.0,Алмалы,монолитный,2017.0,2.9,совмещенный,частично меблирована
1-комнатная квартира,17000000.0,1.0,38.0,9.0,,,2011.0,3.2,,полностью меблирована
1-комнатная квартира,20000000.0,6.0,37.3,6.0,,,1995.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,22000000.0,5.0,40.6,9.0,,,2017.0,2.6,совмещенный,полностью меблирована
2-комнатная квартира,21800000.0,7.0,52.0,10.0,,,2015.0,,раздельный,частично меблирована
1-комнатная квартира,19000000.0,7.0,45.0,9.0,Аккент,,2010.0,,,
2-комнатная квартира,27000000.0,14.0,70.0,16.0,Аккент,монолитный,2010.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,23500000.0,9.0,65.5,9.0,Аккент,монолитный,2015.0,2.6,совмещенный,полностью меблирована
2-комнатная квартира,32000000.0,6.0,68.0,10.0,,,2017.0,,раздельный,полностью меблирована
