index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
247,1-комнатная квартира,5.0,41.0,5.0,MISSING,MISSING,1987.0,MISSING,раздельный,пустая
1330,6-комнатная квартира,1.0,350.0,3.0,Эдельвейс (КГ),кирпичный,2008.0,3.0,2 с/у и более,полностью меблирована
1514,2-комнатная квартира,1.0,83.5,5.0,MISSING,MISSING,2011.0,MISSING,раздельный,MISSING
2077,2-комнатная квартира,8.0,91.0,9.0,MISSING,MISSING,2013.0,MISSING,MISSING,полностью меблирована
459,3-комнатная квартира,1.0,102.0,5.0,MISSING,MISSING,1950.0,3.3,раздельный,частично меблирована
371,1-комнатная квартира,3.0,57.0,7.0,ile de France,монолитный,2015.0,3.0,совмещенный,MISSING
2449,1-комнатная квартира,7.0,39.8,9.0,Vostochka.kz,монолитный,2020.0,2.75,MISSING,MISSING
2306,4-комнатная квартира,4.0,283.0,4.0,Европолис,монолитный,2006.0,3.0,2 с/у и более,полностью меблирована
3277,3-комнатная квартира,7.0,108.0,20.0,Samal Tower,монолитный,2017.0,MISSING,2 с/у и более,полностью меблирована
3699,3-комнатная квартира,12.0,102.8,17.0,Chocolate,монолитный,2021.0,3.0,2 с/у и более,MISSING
2186,4-комнатная квартира,7.0,160.0,21.0,Samal Tower,монолитный,2016.0,3.1,MISSING,частично меблирована
441,4-комнатная квартира,3.0,100.0,5.0,MISSING,MISSING,1974.0,MISSING,раздельный,MISSING
2845,2-комнатная квартира,1.0,67.8,5.0,MISSING,MISSING,2008.0,2.8,раздельный,частично меблирована
2780,3-комнатная квартира,2.0,95.8,13.0,Gorky Park Residence,монолитный,2008.0,2.8,совмещенный,полностью меблирована
1095,1-комнатная квартира,1.0,55.0,7.0,ile de France,монолитный,2015.0,3.3,раздельный,MISSING
4080,3-комнатная квартира,2.0,308.9,6.0,Аскарбек,MISSING,2007.0,MISSING,MISSING,MISSING
1028,3-комнатная квартира,5.0,70.0,9.0,MISSING,MISSING,1988.0,MISSING,раздельный,MISSING
1695,4-комнатная квартира,3.0,121.0,3.0,MISSING,MISSING,-999.0,MISSING,MISSING,MISSING
3088,2-комнатная квартира,1.0,50.0,10.0,MISSING,MISSING,2017.0,MISSING,совмещенный,MISSING
1793,5-комнатная квартира,5.0,214.0,10.0,КУАT на Достык - Сатпаева,монолитный,2004.0,MISSING,2 с/у и более,частично меблирована
3504,4-комнатная квартира,5.0,120.0,5.0,MISSING,MISSING,1973.0,MISSING,2 с/у и более,частично меблирована
1625,4-комнатная квартира,4.0,150.0,9.0,Фантазия,кирпичный,2004.0,3.2,2 с/у и более,частично меблирована
1562,3-комнатная квартира,8.0,92.9,9.0,White Fort,монолитный,2006.0,2.8,2 с/у и более,частично меблирована
3339,3-комнатная квартира,9.0,110.0,9.0,Royal,монолитный,2014.0,3.0,2 с/у и более,MISSING
3814,4-комнатная квартира,5.0,113.5,5.0,MISSING,MISSING,-999.0,2.7,2 с/у и более,полностью меблирована
1017,2-комнатная квартира,2.0,84.1,7.0,ile de France,монолитный,2017.0,3.3,MISSING,MISSING
2522,4-комнатная квартира,5.0,151.0,5.0,MISSING,MISSING,-999.0,2.7,2 с/у и более,полностью меблирована
2068,4-комнатная квартира,14.0,165.0,17.0,Тюркуаз Тауэрс,монолитный,2006.0,MISSING,MISSING,MISSING
3514,4-комнатная квартира,5.0,93.0,5.0,MISSING,MISSING,1981.0,2.8,MISSING,MISSING
2180,4-комнатная квартира,6.0,192.6,9.0,Элит-1 на Зенкова,монолитный,2002.0,3.0,2 с/у и более,частично меблирована
63,1-комнатная квартира,2.0,33.1,5.0,MISSING,MISSING,1987.0,2.8,совмещенный,частично меблирована
463,2-комнатная квартира,5.0,62.0,9.0,Vostochka.kz,монолитный,2017.0,2.7,раздельный,MISSING
3440,3-комнатная квартира,4.0,71.0,11.0,MISSING,MISSING,2014.0,3.0,совмещенный,частично меблирована
3138,2-комнатная квартира,3.0,45.0,5.0,MISSING,MISSING,1979.0,MISSING,совмещенный,полностью меблирована
2439,3-комнатная квартира,15.0,145.0,21.0,Самал Делюкс,монолитный,2010.0,3.0,2 с/у и более,полностью меблирована
858,4-комнатная квартира,3.0,84.0,6.0,MISSING,MISSING,1982.0,MISSING,раздельный,MISSING
1934,2-комнатная квартира,7.0,53.0,12.0,Молодежный на Тулебаева,монолитный,2021.0,3.0,MISSING,MISSING
3956,4-комнатная квартира,2.0,200.0,4.0,Европолис,монолитный,2007.0,MISSING,2 с/у и более,MISSING
770,1-комнатная квартира,8.0,38.5,10.0,Джетысуская 4,монолитный,2017.0,2.8,совмещенный,частично меблирована
2026,6-комнатная квартира,2.0,234.0,3.0,Esentai City,MISSING,2018.0,3.25,MISSING,MISSING
2952,1-комнатная квартира,2.0,33.0,4.0,MISSING,MISSING,1972.0,2.8,MISSING,MISSING
30,3-комнатная квартира,-999.0,103.0,-999.0,Exclusive Time,MISSING,2021.0,3.0,2 с/у и более,MISSING
535,2-комнатная квартира,1.0,52.0,5.0,MISSING,MISSING,1989.0,2.8,раздельный,полностью меблирована
3946,3-комнатная квартира,1.0,123.0,3.0,Esentai City,панельный,2018.0,3.25,2 с/у и более,полностью меблирована
3307,3-комнатная квартира,5.0,83.5,5.0,MISSING,MISSING,1970.0,MISSING,MISSING,MISSING
1938,1-комнатная квартира,2.0,30.0,4.0,MISSING,MISSING,1963.0,2.7,совмещенный,пустая
3375,2-комнатная квартира,2.0,51.0,5.0,MISSING,MISSING,1980.0,MISSING,раздельный,MISSING
1660,3-комнатная квартира,7.0,107.0,9.0,Аль-Фараби,монолитный,2008.0,3.0,раздельный,частично меблирована
522,1-комнатная квартира,5.0,21.1,5.0,MISSING,MISSING,-999.0,3.0,раздельный,частично меблирована
3939,4-комнатная квартира,2.0,105.0,3.0,MISSING,MISSING,2020.0,3.0,2 с/у и более,полностью меблирована
162,4-комнатная квартира,-999.0,196.0,-999.0,Клубный дом DeVille,монолитный,2018.0,3.3,совмещенный,MISSING
3806,3-комнатная квартира,1.0,70.0,5.0,MISSING,MISSING,1980.0,2.7,раздельный,частично меблирована
2346,3-комнатная квартира,15.0,120.0,17.0,Тюркуаз Тауэрс,монолитный,2006.0,3.0,2 с/у и более,полностью меблирована
2916,1-комнатная квартира,5.0,40.0,9.0,MISSING,MISSING,2017.0,MISSING,совмещенный,частично меблирована
337,2-комнатная квартира,6.0,55.3,9.0,MISSING,MISSING,2015.0,2.8,раздельный,частично меблирована
1517,2-комнатная квартира,2.0,50.0,4.0,MISSING,MISSING,1958.0,MISSING,раздельный,полностью меблирована
3297,2-комнатная квартира,1.0,52.5,14.0,MISSING,MISSING,1993.0,MISSING,раздельный,частично меблирована
3354,2-комнатная квартира,2.0,60.0,9.0,MISSING,MISSING,1982.0,MISSING,совмещенный,MISSING
3411,2-комнатная квартира,2.0,62.0,5.0,MISSING,MISSING,1981.0,MISSING,раздельный,частично меблирована
859,1-комнатная квартира,5.0,35.0,5.0,MISSING,MISSING,1987.0,MISSING,совмещенный,частично меблирована
3437,8-комнатная квартира,1.0,409.0,3.0,Кокше,монолитный,2017.0,3.0,2 с/у и более,MISSING
3782,3-комнатная квартира,8.0,80.0,9.0,MISSING,монолитный,1991.0,MISSING,раздельный,полностью меблирована
2684,2-комнатная квартира,4.0,44.0,4.0,MISSING,MISSING,1971.0,2.7,совмещенный,MISSING
1875,2-комнатная квартира,8.0,80.0,21.0,Алматы Тауэрс,монолитный,2008.0,3.0,2 с/у и более,MISSING
754,4-комнатная квартира,6.0,200.0,7.0,Ренессанс,монолитный,2008.0,2.8,MISSING,MISSING
3584,1-комнатная квартира,2.0,30.5,2.0,MISSING,MISSING,-999.0,2.6,совмещенный,частично меблирована
1268,2-комнатная квартира,4.0,70.0,12.0,MISSING,MISSING,2012.0,MISSING,совмещенный,частично меблирована
511,5-комнатная квартира,5.0,214.0,10.0,КУАT на Достык - Сатпаева,монолитный,2004.0,MISSING,2 с/у и более,MISSING
3070,2-комнатная квартира,3.0,67.0,12.0,Медеу Парк,монолитный,2020.0,MISSING,совмещенный,частично меблирована
460,3-комнатная квартира,4.0,74.5,5.0,MISSING,MISSING,1980.0,2.8,совмещенный,частично меблирована
873,6-комнатная квартира,1.0,172.0,5.0,MISSING,MISSING,1971.0,MISSING,раздельный,частично меблирована
3257,3-комнатная квартира,12.0,113.0,16.0,Тюркуаз Тауэрс,монолитный,2005.0,MISSING,совмещенный,полностью меблирована
3883,3-комнатная квартира,7.0,138.0,13.0,MISSING,MISSING,1996.0,MISSING,2 с/у и более,частично меблирована
108,7-комнатная квартира,4.0,366.0,4.0,ЖанЕл (КГ),кирпичный,2013.0,3.2,MISSING,MISSING
934,3-комнатная квартира,3.0,121.7,3.0,Esentai City,монолитный,2021.0,3.25,2 с/у и более,пустая
627,4-комнатная квартира,20.0,131.0,21.0,AFD Plaza,монолитный,2015.0,3.0,2 с/у и более,частично меблирована
3110,4-комнатная квартира,3.0,134.0,7.0,Ренессанс,монолитный,2007.0,3.5,2 с/у и более,полностью меблирована
3745,3-комнатная квартира,3.0,62.0,5.0,MISSING,MISSING,1974.0,2.6,MISSING,MISSING
1886,4-комнатная квартира,7.0,80.0,9.0,MISSING,MISSING,1993.0,3.0,раздельный,MISSING
4082,4-комнатная квартира,4.0,79.0,5.0,MISSING,MISSING,1975.0,MISSING,MISSING,MISSING
1717,2-комнатная квартира,10.0,50.0,12.0,Oscar,монолитный,2017.0,MISSING,MISSING,MISSING
2866,3-комнатная квартира,4.0,73.0,9.0,MISSING,MISSING,1982.0,MISSING,совмещенный,полностью меблирована
344,4-комнатная квартира,2.0,125.0,10.0,Восточный Парк,монолитный,2018.0,MISSING,MISSING,MISSING
1068,1-комнатная квартира,7.0,40.0,9.0,Vostochka.kz,монолитный,2020.0,2.75,совмещенный,пустая
1355,4-комнатная квартира,4.0,83.0,5.0,MISSING,MISSING,-999.0,MISSING,2 с/у и более,MISSING
1193,3-комнатная квартира,2.0,75.0,5.0,MISSING,MISSING,1979.0,2.8,раздельный,частично меблирована
1493,4-комнатная квартира,3.0,173.0,10.0,Exclusive Residence,монолитный,2016.0,3.0,2 с/у и более,полностью меблирована
4162,2-комнатная квартира,4.0,63.0,5.0,MISSING,MISSING,1995.0,MISSING,раздельный,частично меблирована
679,3-комнатная квартира,3.0,70.0,8.0,MISSING,MISSING,1975.0,3.0,раздельный,пустая
2853,1-комнатная квартира,1.0,55.2,9.0,MISSING,MISSING,2021.0,MISSING,MISSING,MISSING
966,2-комнатная квартира,2.0,99.86,7.0,ile de France,монолитный,2018.0,3.3,2 с/у и более,пустая
2932,2-комнатная квартира,1.0,63.0,5.0,Меркур Град,2017,-999.0,раздельный,пустая,MISSING
1136,3-комнатная квартира,11.0,73.0,13.0,Восточный Парк,монолитный,2017.0,3.0,раздельный,частично меблирована
1670,1-комнатная квартира,3.0,40.0,12.0,Молодежный на Тулебаева,монолитный,2021.0,2.8,совмещенный,пустая
4155,1-комнатная квартира,3.0,57.0,7.0,ile de France,монолитный,2016.0,3.3,совмещенный,полностью меблирована
2248,4-комнатная квартира,8.0,185.0,14.0,Central Park Residence,монолитный,2016.0,MISSING,раздельный,MISSING
2406,5-комнатная квартира,7.0,200.4,12.0,Falconcity,монолитный,2017.0,3.0,MISSING,MISSING
1315,1-комнатная квартира,15.0,38.0,15.0,MISSING,MISSING,2012.0,MISSING,совмещенный,полностью меблирована
3734,3-комнатная квартира,3.0,137.0,4.0,MISSING,MISSING,2022.0,MISSING,2 с/у и более,MISSING
971,2-комнатная квартира,3.0,108.67,7.0,ile de France,монолитный,2018.0,3.3,2 с/у и более,пустая
2791,4-комнатная квартира,3.0,201.0,4.0,MISSING,MISSING,2004.0,3.0,2 с/у и более,частично меблирована
687,2-комнатная квартира,1.0,82.0,6.0,Koktobe city,MISSING,2016.0,3.0,раздельный,частично меблирована
2515,2-комнатная квартира,1.0,41.0,3.0,MISSING,MISSING,1961.0,MISSING,MISSING,MISSING
3860,4-комнатная квартира,3.0,146.0,7.0,Dostyk Residence,монолитный,2017.0,MISSING,MISSING,MISSING
3129,3-комнатная квартира,5.0,64.0,5.0,MISSING,MISSING,1973.0,3.0,совмещенный,полностью меблирована
1653,4-комнатная квартира,6.0,170.0,15.0,Терренкур,монолитный,2007.0,3.0,2 с/у и более,полностью меблирована
1058,2-комнатная квартира,2.0,99.6,7.0,ile de France,монолитный,2017.0,MISSING,MISSING,MISSING
2501,5-комнатная квартира,3.0,250.0,7.0,MISSING,MISSING,2000.0,3.0,2 с/у и более,полностью меблирована
2591,2-комнатная квартира,4.0,46.0,4.0,MISSING,MISSING,1967.0,2.55,совмещенный,частично меблирована
792,1-комнатная квартира,5.0,37.0,5.0,MISSING,MISSING,1990.0,MISSING,совмещенный,MISSING
2955,3-комнатная квартира,8.0,65.0,10.0,MISSING,MISSING,1997.0,2.7,раздельный,полностью меблирована
1459,3-комнатная квартира,4.0,60.4,4.0,MISSING,MISSING,1975.0,2.6,раздельный,полностью меблирована
742,1-комнатная квартира,2.0,33.0,4.0,MISSING,MISSING,1970.0,2.6,совмещенный,частично меблирована
442,4-комнатная квартира,4.0,90.0,5.0,MISSING,MISSING,1990.0,MISSING,раздельный,MISSING
1297,4-комнатная квартира,14.0,148.0,14.0,MISSING,MISSING,-999.0,MISSING,MISSING,MISSING
718,3-комнатная квартира,8.0,110.7,10.0,НИКО на Сатпаева - Луганского,монолитный,2003.0,3.0,MISSING,MISSING
1895,3-комнатная квартира,1.0,101.0,5.0,Европолис,монолитный,2018.0,3.0,совмещенный,полностью меблирована
1925,3-комнатная квартира,5.0,84.2,6.0,MISSING,MISSING,1991.0,2.7,MISSING,MISSING
3069,4-комнатная квартира,3.0,109.0,5.0,MISSING,кирпичный,1975.0,MISSING,раздельный,частично меблирована
708,2-комнатная квартира,5.0,46.0,6.0,MISSING,MISSING,1978.0,MISSING,совмещенный,MISSING
469,2-комнатная квартира,3.0,45.0,4.0,MISSING,MISSING,1978.0,MISSING,раздельный,частично меблирована
252,1-комнатная квартира,7.0,25.0,9.0,Vostochka.kz,монолитный,2021.0,2.7,совмещенный,полностью меблирована
1177,2-комнатная квартира,16.0,45.0,17.0,Спутник,монолитный,2014.0,MISSING,MISSING,MISSING
2006,3-комнатная квартира,1.0,120.0,7.0,Ренессанс,монолитный,2007.0,MISSING,2 с/у и более,частично меблирована
222,3-комнатная квартира,3.0,70.0,3.0,MISSING,MISSING,1953.0,3.0,совмещенный,MISSING
1691,1-комнатная квартира,4.0,25.0,9.0,Vostochka.kz,монолитный,2017.0,2.7,совмещенный,пустая
879,3-комнатная квартира,3.0,75.0,4.0,MISSING,MISSING,1979.0,MISSING,совмещенный,полностью меблирована
1133,2-комнатная квартира,3.0,61.5,7.0,ile de France,монолитный,2015.0,3.3,раздельный,MISSING
1298,2-комнатная квартира,3.0,21.0,5.0,MISSING,MISSING,1977.0,MISSING,раздельный,полностью меблирована
1172,3-комнатная квартира,19.0,137.0,20.0,Алматы Тауэрс,монолитный,2006.0,MISSING,2 с/у и более,полностью меблирована
141,1-комнатная квартира,5.0,35.0,5.0,MISSING,MISSING,1988.0,MISSING,MISSING,MISSING
1044,4-комнатная квартира,14.0,226.6,20.0,MISSING,MISSING,-999.0,3.0,2 с/у и более,частично меблирована
3574,1-комнатная квартира,3.0,57.0,7.0,ile de France,монолитный,2015.0,3.3,MISSING,MISSING
3049,2-комнатная квартира,7.0,104.14,7.0,ile de France,монолитный,2015.0,3.3,MISSING,MISSING
575,4-комнатная квартира,7.0,186.0,17.0,MISSING,MISSING,-999.0,3.2,2 с/у и более,частично меблирована
3021,3-комнатная квартира,7.0,137.0,7.0,Ренессанс,монолитный,2009.0,2.8,2 с/у и более,MISSING
277,3-комнатная квартира,1.0,63.0,4.0,MISSING,MISSING,1973.0,MISSING,совмещенный,пустая
2741,2-комнатная квартира,3.0,55.0,3.0,MISSING,MISSING,1960.0,3.2,MISSING,полностью меблирована
2198,3-комнатная квартира,2.0,136.9,7.0,Пионер,MISSING,2002.0,MISSING,MISSING,MISSING
2119,4-комнатная квартира,9.0,74.0,9.0,MISSING,MISSING,-999.0,MISSING,раздельный,полностью меблирована
3347,6-комнатная квартира,9.0,300.0,13.0,MISSING,MISSING,1995.0,2.85,2 с/у и более,частично меблирована
3952,2-комнатная квартира,4.0,45.0,4.0,MISSING,MISSING,1970.0,MISSING,совмещенный,полностью меблирована
1216,4-комнатная квартира,2.0,180.0,3.0,Silverwood,монолитный,2018.0,3.6,2 с/у и более,MISSING
756,2-комнатная квартира,4.0,55.0,4.0,MISSING,MISSING,-999.0,MISSING,MISSING,полностью меблирована
2604,3-комнатная квартира,7.0,130.0,14.0,КУАТ на Барибаева - Гоголя,MISSING,2007.0,3.0,2 с/у и более,полностью меблирована
2737,1-комнатная квартира,5.0,42.0,5.0,MISSING,MISSING,1978.0,MISSING,раздельный,полностью меблирована
4076,4-комнатная квартира,5.0,140.0,5.0,MISSING,MISSING,2010.0,MISSING,2 с/у и более,MISSING
2073,3-комнатная квартира,8.0,110.7,10.0,НИКО на Сатпаева - Луганского,монолитный,2007.0,3.0,2 с/у и более,частично меблирована
1158,3-комнатная квартира,2.0,92.0,12.0,Медеу Парк,монолитный,2020.0,3.0,2 с/у и более,частично меблирована
2107,1-комнатная квартира,4.0,45.5,7.0,MISSING,MISSING,2021.0,2.9,MISSING,MISSING
2893,2-комнатная квартира,3.0,51.3,5.0,MISSING,MISSING,1977.0,MISSING,MISSING,MISSING
2453,1-комнатная квартира,1.0,42.0,5.0,MISSING,MISSING,1985.0,MISSING,совмещенный,пустая
148,3-комнатная квартира,3.0,90.0,3.0,MISSING,MISSING,2016.0,MISSING,совмещенный,пустая
4074,5-комнатная квартира,4.0,300.0,5.0,Европолис,монолитный,2006.0,3.0,2 с/у и более,полностью меблирована
2289,2-комнатная квартира,4.0,50.0,5.0,MISSING,MISSING,1970.0,MISSING,раздельный,пустая
504,3-комнатная квартира,2.0,86.0,5.0,MISSING,MISSING,1975.0,MISSING,совмещенный,частично меблирована
2997,2-комнатная квартира,8.0,47.7,9.0,MISSING,MISSING,2014.0,2.5,раздельный,частично меблирована
3448,1-комнатная квартира,5.0,35.0,5.0,MISSING,MISSING,1987.0,2.8,MISSING,MISSING
604,1-комнатная квартира,1.0,25.0,9.0,Vostochka.kz,монолитный,2017.0,2.7,совмещенный,частично меблирована
2917,1-комнатная квартира,1.0,25.0,9.0,Vostochka.kz,монолитный,2017.0,2.8,совмещенный,пустая
2236,2-комнатная квартира,5.0,45.0,5.0,MISSING,MISSING,1992.0,MISSING,раздельный,частично меблирована
2606,3-комнатная квартира,20.0,80.2,21.0,Samal Tower,монолитный,2016.0,3.3,раздельный,полностью меблирована
1657,3-комнатная квартира,5.0,84.0,5.0,MISSING,MISSING,1975.0,2.7,раздельный,частично меблирована
3324,4-комнатная квартира,3.0,198.5,7.0,Ренессанс,монолитный,2008.0,3.0,2 с/у и более,полностью меблирована
1558,2-комнатная квартира,1.0,45.0,9.0,MISSING,MISSING,1972.0,2.8,совмещенный,полностью меблирована
3068,4-комнатная квартира,1.0,113.0,5.0,MISSING,MISSING,1972.0,MISSING,раздельный,MISSING
1753,1-комнатная квартира,4.0,30.8,5.0,MISSING,MISSING,1974.0,MISSING,совмещенный,частично меблирована
1047,2-комнатная квартира,2.0,85.0,5.0,MISSING,MISSING,2018.0,2.75,2 с/у и более,полностью меблирована
3291,1-комнатная квартира,1.0,25.0,9.0,Vostochka.kz,монолитный,2021.0,2.7,совмещенный,пустая
3371,3-комнатная квартира,5.0,68.0,5.0,MISSING,MISSING,1988.0,1.65,раздельный,полностью меблирована
7,2-комнатная квартира,-999.0,94.4,-999.0,Exclusive Time,MISSING,2021.0,3.0,совмещенный,MISSING
4058,1-комнатная квартира,8.0,39.3,9.0,MISSING,кирпичный,1992.0,MISSING,совмещенный,полностью меблирована
3401,2-комнатная квартира,6.0,83.0,10.0,MISSING,монолитный,2016.0,MISSING,совмещенный,полностью меблирована
3415,1-комнатная квартира,1.0,41.0,4.0,MISSING,MISSING,1970.0,MISSING,MISSING,полностью меблирована
1893,3-комнатная квартира,1.0,120.0,6.0,Ак Бота,монолитный,2008.0,3.0,2 с/у и более,частично меблирована
2486,2-комнатная квартира,4.0,55.0,4.0,MISSING,MISSING,1972.0,MISSING,совмещенный,MISSING
2735,2-комнатная квартира,9.0,67.5,13.0,Oscar,MISSING,2021.0,MISSING,MISSING,MISSING
1245,1-комнатная квартира,-999.0,27.5,-999.0,MISSING,MISSING,2018.0,2.6,MISSING,MISSING
845,3-комнатная квартира,9.0,62.5,12.0,MISSING,MISSING,1984.0,2.8,совмещенный,частично меблирована
881,3-комнатная квартира,3.0,84.0,14.0,Central Park Residence,монолитный,2015.0,MISSING,MISSING,MISSING
990,3-комнатная квартира,4.0,75.0,9.0,MISSING,MISSING,1976.0,2.66,раздельный,полностью меблирована
2512,5-комнатная квартира,7.0,207.0,10.0,КУАT на Достык - Сатпаева,монолитный,2002.0,3.0,2 с/у и более,частично меблирована
2135,3-комнатная квартира,3.0,100.0,7.0,Tau-house,монолитный,2017.0,3.0,2 с/у и более,частично меблирована
1031,3-комнатная квартира,12.0,155.0,14.0,Арман,монолитный,2007.0,3.0,2 с/у и более,MISSING
3755,2-комнатная квартира,4.0,83.2,6.0,Koktobe city,монолитный,2014.0,3.0,совмещенный,MISSING
1506,4-комнатная квартира,2.0,170.0,10.0,Exclusive Residence,монолитный,2016.0,MISSING,2 с/у и более,пустая
3627,3-комнатная квартира,4.0,90.0,12.0,Три Богатыря,монолитный,1975.0,2.7,MISSING,частично меблирована
757,2-комнатная квартира,4.0,55.0,12.0,MISSING,MISSING,2018.0,MISSING,MISSING,MISSING
1390,3-комнатная квартира,2.0,81.0,6.0,MISSING,MISSING,1986.0,MISSING,раздельный,частично меблирована
471,3-комнатная квартира,8.0,67.5,9.0,MISSING,MISSING,1992.0,2.7,2 с/у и более,MISSING
3126,3-комнатная квартира,8.0,67.5,9.0,MISSING,MISSING,-999.0,2.7,2 с/у и более,частично меблирована
2444,4-комнатная квартира,6.0,167.0,7.0,Максима Резидентс,монолитный,2011.0,4.0,2 с/у и более,MISSING
4130,1-комнатная квартира,-999.0,43.5,-999.0,Koktobe city,монолитный,2021.0,MISSING,MISSING,MISSING
1834,3-комнатная квартира,2.0,68.5,5.0,MISSING,MISSING,1985.0,2.85,совмещенный,частично меблирована
1843,2-комнатная квартира,6.0,61.0,9.0,MISSING,MISSING,1978.0,2.8,раздельный,MISSING
3173,5-комнатная квартира,9.0,189.9,9.0,Максима Резидентс,монолитный,2011.0,4.0,2 с/у и более,полностью меблирована
3245,1-комнатная квартира,7.0,42.0,9.0,MISSING,монолитный,1991.0,3.0,раздельный,частично меблирована
1389,4-комнатная квартира,5.0,95.0,5.0,MISSING,MISSING,1973.0,MISSING,совмещенный,MISSING
2102,2-комнатная квартира,5.0,100.0,7.0,Dostyk Residence,монолитный,2017.0,3.15,раздельный,частично меблирована
1488,2-комнатная квартира,1.0,170.0,9.0,Европолис,MISSING,2010.0,3.0,MISSING,MISSING
2701,3-комнатная квартира,2.0,84.0,5.0,MISSING,MISSING,1978.0,2.8,раздельный,частично меблирована
2473,3-комнатная квартира,5.0,70.0,5.0,MISSING,MISSING,1992.0,MISSING,MISSING,MISSING
4125,1-комнатная квартира,13.0,53.5,13.0,Latifa residence,монолитный,2018.0,MISSING,совмещенный,полностью меблирована
582,2-комнатная квартира,13.0,46.0,13.0,Latifa residence,монолитный,2018.0,MISSING,MISSING,MISSING
2441,1-комнатная квартира,2.0,33.0,4.0,MISSING,MISSING,1972.0,2.8,совмещенный,частично меблирована
177,4-комнатная квартира,7.0,177.0,9.0,Самал Делюкс,монолитный,2010.0,MISSING,MISSING,MISSING
889,3-комнатная квартира,5.0,120.0,7.0,ile de France,монолитный,2016.0,3.2,MISSING,MISSING
2990,2-комнатная квартира,1.0,56.0,6.0,Парк Горького,MISSING,2010.0,MISSING,MISSING,MISSING
664,1-комнатная квартира,12.0,47.1,13.0,Oscar,монолитный,2021.0,2.7,совмещенный,пустая
2183,4-комнатная квартира,4.0,112.0,5.0,MISSING,MISSING,1975.0,MISSING,MISSING,MISSING
1157,3-комнатная квартира,5.0,62.0,5.0,MISSING,MISSING,1974.0,2.6,совмещенный,MISSING
1874,2-комнатная квартира,8.0,60.0,14.0,Central Park Residence,монолитный,2016.0,3.0,совмещенный,MISSING
3269,2-комнатная квартира,12.0,47.0,12.0,MISSING,MISSING,2016.0,MISSING,совмещенный,частично меблирована
2574,4-комнатная квартира,4.0,108.0,5.0,MISSING,MISSING,1984.0,MISSING,2 с/у и более,частично меблирована
552,1-комнатная квартира,3.0,57.0,7.0,ile de France,монолитный,2017.0,3.3,MISSING,MISSING
4146,2-комнатная квартира,12.0,47.0,12.0,Oscar,монолитный,2021.0,MISSING,совмещенный,MISSING
1845,2-комнатная квартира,2.0,142.4,4.0,MISSING,MISSING,2016.0,3.0,2 с/у и более,пустая
3863,2-комнатная квартира,1.0,42.0,5.0,MISSING,MISSING,1975.0,MISSING,совмещенный,MISSING
902,2-комнатная квартира,3.0,52.0,5.0,MISSING,MISSING,1978.0,MISSING,раздельный,полностью меблирована
2275,3-комнатная квартира,2.0,108.0,12.0,Falconcity,монолитный,2017.0,3.0,MISSING,MISSING
2423,4-комнатная квартира,7.0,180.0,9.0,Самал Делюкс,монолитный,2006.0,MISSING,MISSING,MISSING
758,3-комнатная квартира,1.0,95.0,7.0,Европолис,монолитный,2010.0,3.2,MISSING,полностью меблирована
3815,3-комнатная квартира,3.0,58.5,4.0,MISSING,MISSING,1976.0,MISSING,совмещенный,пустая
2030,3-комнатная квартира,10.0,80.0,16.0,MISSING,MISSING,1980.0,MISSING,раздельный,частично меблирована
2795,3-комнатная квартира,2.0,105.0,17.0,Latifa residence,монолитный,2017.0,MISSING,MISSING,MISSING
665,2-комнатная квартира,9.0,55.0,9.0,MISSING,MISSING,2017.0,2.8,MISSING,MISSING
707,3-комнатная квартира,10.0,112.0,12.0,Элит-2 на Калдаякова,монолитный,2007.0,2.8,2 с/у и более,полностью меблирована
1736,2-комнатная квартира,11.0,50.0,12.0,MISSING,MISSING,2017.0,MISSING,совмещенный,MISSING
402,3-комнатная квартира,5.0,242.0,6.0,MISSING,MISSING,2007.0,MISSING,2 с/у и более,частично меблирована
3558,5-комнатная квартира,2.0,151.2,7.0,MISSING,MISSING,2001.0,2.8,2 с/у и более,частично меблирована
650,2-комнатная квартира,8.0,73.8,16.0,MISSING,MISSING,2011.0,MISSING,совмещенный,полностью меблирована
3407,2-комнатная квартира,2.0,73.0,14.0,Exclusive Time,монолитный,2021.0,MISSING,раздельный,MISSING
3988,2-комнатная квартира,5.0,62.0,9.0,Vostochka.kz,монолитный,2021.0,2.78,совмещенный,пустая
3197,1-комнатная квартира,-999.0,38.0,-999.0,MISSING,MISSING,-999.0,MISSING,MISSING,MISSING
3446,2-комнатная квартира,6.0,58.0,9.0,MISSING,MISSING,2007.0,MISSING,2 с/у и более,частично меблирована
3010,1-комнатная квартира,9.0,53.0,10.0,MISSING,MISSING,2017.0,MISSING,совмещенный,частично меблирована
3201,3-комнатная квартира,3.0,124.0,7.0,Тау Шатыр,монолитный,2017.0,4.0,раздельный,пустая
723,3-комнатная квартира,5.0,107.0,5.0,MISSING,MISSING,1980.0,MISSING,2 с/у и более,частично меблирована
438,3-комнатная квартира,3.0,86.0,5.0,MISSING,MISSING,1990.0,MISSING,раздельный,MISSING
553,1-комнатная квартира,3.0,34.0,5.0,MISSING,MISSING,1987.0,2.8,раздельный,пустая
2543,2-комнатная квартира,5.0,51.4,5.0,MISSING,MISSING,1980.0,2.8,раздельный,частично меблирована
