index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
5131,2-комнатная квартира,7.0,47.6,13.0,Varlamova,монолитный,2020.0,3.0,совмещенный,частично меблирована
3130,4-комнатная квартира,5.0,95.0,5.0,MISSING,MISSING,1982.0,2.7,раздельный,полностью меблирована
500,2-комнатная квартира,5.0,52.0,5.0,MISSING,MISSING,1980.0,-999.0,раздельный,MISSING
2253,4-комнатная квартира,3.0,82.0,5.0,MISSING,MISSING,1978.0,-999.0,раздельный,частично меблирована
5510,2-комнатная квартира,1.0,64.0,10.0,MISSING,MISSING,2021.0,-999.0,MISSING,пустая
1299,2-комнатная квартира,4.0,43.0,4.0,MISSING,MISSING,1970.0,2.7,MISSING,MISSING
1675,3-комнатная квартира,6.0,96.4,13.0,Double Star,монолитный,2021.0,3.0,2 с/у и более,MISSING
4750,2-комнатная квартира,-999.0,80.0,-999.0,Столичный Центр,MISSING,-999.0,-999.0,MISSING,MISSING
4255,2-комнатная квартира,4.0,60.0,9.0,MISSING,MISSING,1989.0,2.7,раздельный,частично меблирована
4943,3-комнатная квартира,2.0,120.0,13.0,MISSING,MISSING,2008.0,2.95,2 с/у и более,полностью меблирована
1739,2-комнатная квартира,2.0,42.0,4.0,MISSING,MISSING,1964.0,-999.0,раздельный,частично меблирована
1043,3-комнатная квартира,5.0,64.0,5.0,MISSING,MISSING,1978.0,2.5,совмещенный,полностью меблирована
5199,5-комнатная квартира,3.0,170.1,3.0,MISSING,MISSING,1958.0,2.8,2 с/у и более,частично меблирована
1383,3-комнатная квартира,1.0,62.0,4.0,MISSING,MISSING,1979.0,-999.0,совмещенный,частично меблирована
183,3-комнатная квартира,3.0,96.67,13.0,12 месяцев,монолитный,2021.0,-999.0,2 с/у и более,MISSING
5197,3-комнатная квартира,2.0,62.0,5.0,MISSING,MISSING,1976.0,2.6,совмещенный,частично меблирована
5736,5-комнатная квартира,5.0,90.3,5.0,MISSING,MISSING,1983.0,-999.0,раздельный,MISSING
2472,3-комнатная квартира,2.0,62.0,5.0,MISSING,MISSING,1974.0,2.5,совмещенный,частично меблирована
4241,2-комнатная квартира,1.0,38.0,3.0,MISSING,MISSING,1952.0,3.0,совмещенный,полностью меблирована
2674,2-комнатная квартира,11.0,64.5,12.0,12 месяцев,монолитный,2021.0,2.72,MISSING,MISSING
5652,4-комнатная квартира,4.0,75.0,4.0,MISSING,MISSING,1972.0,-999.0,MISSING,MISSING
806,2-комнатная квартира,2.0,44.5,5.0,MISSING,MISSING,1976.0,-999.0,совмещенный,полностью меблирована
687,2-комнатная квартира,3.0,54.0,5.0,MISSING,MISSING,1983.0,2.8,раздельный,MISSING
4516,2-комнатная квартира,1.0,52.0,13.0,MISSING,MISSING,2020.0,-999.0,MISSING,MISSING
4126,1-комнатная квартира,3.0,39.0,9.0,MISSING,MISSING,1987.0,2.7,совмещенный,частично меблирована
2412,3-комнатная квартира,9.0,73.5,9.0,MISSING,MISSING,1985.0,2.87,2 с/у и более,полностью меблирована
5781,3-комнатная квартира,3.0,91.0,3.0,MISSING,MISSING,1960.0,3.5,MISSING,частично меблирована
2202,2-комнатная квартира,9.0,66.3,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
471,2-комнатная квартира,4.0,49.5,5.0,MISSING,MISSING,1985.0,2.65,раздельный,MISSING
1377,2-комнатная квартира,10.0,46.2,13.0,MISSING,MISSING,2018.0,-999.0,совмещенный,полностью меблирована
5733,3-комнатная квартира,5.0,63.0,9.0,MISSING,MISSING,1993.0,2.8,раздельный,полностью меблирована
4420,1-комнатная квартира,5.0,30.0,5.0,MISSING,MISSING,1978.0,2.85,совмещенный,частично меблирована
1921,2-комнатная квартира,1.0,43.1,4.0,MISSING,MISSING,1973.0,-999.0,совмещенный,полностью меблирована
1841,3-комнатная квартира,3.0,60.0,4.0,MISSING,MISSING,1970.0,3.0,совмещенный,MISSING
5769,2-комнатная квартира,4.0,44.1,4.0,MISSING,MISSING,1970.0,-999.0,совмещенный,пустая
5256,4-комнатная квартира,3.0,102.0,5.0,MISSING,MISSING,1980.0,2.75,MISSING,MISSING
4061,2-комнатная квартира,6.0,65.0,18.0,Алтын Булак 2,монолитный,2016.0,3.0,совмещенный,частично меблирована
4093,3-комнатная квартира,4.0,59.0,5.0,MISSING,MISSING,1978.0,-999.0,раздельный,MISSING
4465,1-комнатная квартира,3.0,40.0,5.0,MISSING,MISSING,1993.0,-999.0,совмещенный,полностью меблирована
2354,3-комнатная квартира,6.0,127.7,18.0,Жастар Mag,монолитный,2007.0,3.0,2 с/у и более,частично меблирована
4181,1-комнатная квартира,10.0,45.0,17.0,LakeTown,монолитный,2021.0,2.7,совмещенный,MISSING
1370,3-комнатная квартира,5.0,73.0,5.0,MISSING,MISSING,1989.0,-999.0,MISSING,MISSING
1320,3-комнатная квартира,4.0,90.0,4.0,MISSING,MISSING,1986.0,-999.0,раздельный,частично меблирована
4414,3-комнатная квартира,5.0,61.0,5.0,MISSING,MISSING,1982.0,2.7,раздельный,частично меблирована
3365,2-комнатная квартира,3.0,54.0,5.0,MISSING,MISSING,1977.0,2.8,MISSING,частично меблирована
5033,2-комнатная квартира,12.0,58.0,12.0,Молодежный,монолитный,2019.0,3.0,MISSING,полностью меблирована
4801,4-комнатная квартира,10.0,77.0,12.0,MISSING,MISSING,1988.0,2.8,MISSING,MISSING
4086,2-комнатная квартира,11.0,54.0,22.0,Жагалау - 46 квартал,монолитный,2011.0,-999.0,совмещенный,полностью меблирована
1,5-комнатная квартира,5.0,290.0,6.0,Изумрудный город,монолитный,2008.0,-999.0,2 с/у и более,частично меблирована
5776,1-комнатная квартира,8.0,48.3,12.0,ONER,монолитный,2022.0,-999.0,MISSING,MISSING
426,2-комнатная квартира,-999.0,45.6,-999.0,MISSING,MISSING,1974.0,-999.0,раздельный,частично меблирована
2926,3-комнатная квартира,20.0,119.0,21.0,Столичный Центр,монолитный,2005.0,-999.0,2 с/у и более,MISSING
4999,2-комнатная квартира,2.0,82.0,14.0,Алма-Ата,монолитный,2012.0,3.0,2 с/у и более,частично меблирована
498,2-комнатная квартира,5.0,58.0,9.0,MISSING,MISSING,1986.0,-999.0,раздельный,MISSING
1617,2-комнатная квартира,5.0,51.0,5.0,MISSING,MISSING,1980.0,2.7,раздельный,MISSING
5191,2-комнатная квартира,5.0,48.9,5.0,MISSING,MISSING,1974.0,-999.0,совмещенный,MISSING
4764,3-комнатная квартира,2.0,117.0,13.0,Жайлы,монолитный,2015.0,2.7,2 с/у и более,MISSING
4549,2-комнатная квартира,2.0,42.0,5.0,MISSING,MISSING,1978.0,2.7,совмещенный,частично меблирована
1468,3-комнатная квартира,5.0,64.0,5.0,MISSING,MISSING,-999.0,-999.0,раздельный,частично меблирована
3309,3-комнатная квартира,2.0,76.0,5.0,MISSING,MISSING,1985.0,2.7,раздельный,частично меблирована
672,3-комнатная квартира,1.0,58.0,5.0,MISSING,MISSING,1980.0,-999.0,совмещенный,частично меблирована
965,1-комнатная квартира,10.0,44.0,21.0,LakeTown,монолитный,2017.0,2.7,совмещенный,MISSING
904,1-комнатная квартира,10.0,45.2,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
4694,3-комнатная квартира,10.0,134.0,10.0,Центральный,монолитный,2017.0,2.9,раздельный,полностью меблирована
4213,3-комнатная квартира,5.0,75.0,9.0,MISSING,MISSING,1978.0,2.9,раздельный,частично меблирована
3556,3-комнатная квартира,12.0,61.0,13.0,MISSING,MISSING,2017.0,2.8,совмещенный,пустая
5574,1-комнатная квартира,3.0,20.0,5.0,MISSING,MISSING,1976.0,3.0,раздельный,полностью меблирована
3359,2-комнатная квартира,5.0,43.0,5.0,MISSING,MISSING,1979.0,-999.0,MISSING,MISSING
2337,2-комнатная квартира,4.0,45.0,4.0,MISSING,панельный,1972.0,-999.0,раздельный,пустая
3113,2-комнатная квартира,3.0,43.0,4.0,MISSING,MISSING,1969.0,2.7,совмещенный,частично меблирована
2904,2-комнатная квартира,5.0,42.0,5.0,MISSING,MISSING,1965.0,-999.0,совмещенный,частично меблирована
1350,2-комнатная квартира,4.0,110.0,10.0,MISSING,MISSING,2009.0,-999.0,MISSING,полностью меблирована
3630,3-комнатная квартира,7.0,88.9,16.0,LEGENDA,MISSING,2020.0,3.0,2 с/у и более,MISSING
62,2-комнатная квартира,-999.0,54.0,-999.0,Nomad 2,MISSING,2023.0,2.7,совмещенный,MISSING
2559,2-комнатная квартира,4.0,55.0,4.0,MISSING,MISSING,1974.0,-999.0,совмещенный,полностью меблирована
762,3-комнатная квартира,9.0,75.0,9.0,MISSING,MISSING,2006.0,-999.0,раздельный,полностью меблирована
5238,1-комнатная квартира,1.0,45.0,9.0,Максима на Райымбека,монолитный,2006.0,2.7,совмещенный,MISSING
1241,4-комнатная квартира,9.0,122.6,13.0,Atlant,монолитный,2020.0,2.8,2 с/у и более,полностью меблирована
889,1-комнатная квартира,1.0,40.0,9.0,MISSING,MISSING,1991.0,-999.0,совмещенный,MISSING
4460,1-комнатная квартира,1.0,33.0,4.0,MISSING,MISSING,1977.0,-999.0,совмещенный,MISSING
3259,1-комнатная квартира,4.0,45.5,5.0,MISSING,MISSING,1974.0,2.7,раздельный,частично меблирована
3657,4-комнатная квартира,4.0,105.0,10.0,Жасмин,монолитный,2014.0,3.0,2 с/у и более,полностью меблирована
2773,2-комнатная квартира,10.0,54.0,12.0,Novella,монолитный,2018.0,2.85,совмещенный,полностью меблирована
1287,3-комнатная квартира,12.0,96.0,16.0,LEGENDA,монолитный,2017.0,3.0,2 с/у и более,MISSING
4928,3-комнатная квартира,1.0,61.2,4.0,MISSING,MISSING,1968.0,-999.0,раздельный,пустая
4551,1-комнатная квартира,1.0,18.0,5.0,MISSING,MISSING,1982.0,2.5,совмещенный,MISSING
3281,2-комнатная квартира,4.0,45.0,5.0,MISSING,MISSING,-999.0,-999.0,совмещенный,MISSING
3381,2-комнатная квартира,1.0,50.0,5.0,MISSING,MISSING,1996.0,-999.0,раздельный,частично меблирована
2097,3-комнатная квартира,9.0,75.0,18.0,Алтын Булак 2,монолитный,2011.0,2.7,раздельный,полностью меблирована
1527,1-комнатная квартира,5.0,33.0,5.0,MISSING,MISSING,1987.0,2.7,совмещенный,полностью меблирована
2666,3-комнатная квартира,17.0,137.0,18.0,Жастар Mag,монолитный,2008.0,3.0,2 с/у и более,частично меблирована
