index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
3859,3-комнатная квартира,3.0,67.0,16.0,Central Esentai Residence,монолитный,2020.0,2.8,раздельный,полностью меблирована
9523,2-комнатная квартира,5.0,65.31,12.0,MISSING,MISSING,2022.0,3,MISSING,MISSING
8779,2-комнатная квартира,9.0,63.3,10.0,Хан-Тенгри,монолитный,2012.0,2.9,совмещенный,пустая
8674,4-комнатная квартира,22.0,163.0,30.0,Нурлы Тау,монолитный,2008.0,MISSING,MISSING,MISSING
7215,4-комнатная квартира,2.0,158.0,7.0,Солнечная Долина,монолитный,2012.0,MISSING,2 с/у и более,пустая
7558,4-комнатная квартира,13.0,117.32,16.0,Terra,монолитный,2021.0,2.85,MISSING,пустая
4802,3-комнатная квартира,4.0,57.3,5.0,MISSING,MISSING,1977.0,MISSING,раздельный,частично меблирована
3116,1-комнатная квартира,5.0,43.0,5.0,MISSING,MISSING,1983.0,2.6,раздельный,частично меблирована
8763,1-комнатная квартира,1.0,39.8,4.0,MISSING,MISSING,1962.0,MISSING,совмещенный,MISSING
5355,2-комнатная квартира,6.0,56.0,12.0,Акварель,монолитный,2018.0,2.74,совмещенный,MISSING
247,1-комнатная квартира,-999.0,33.0,-999.0,Rams city,MISSING,2023.0,2.7,совмещенный,MISSING
8212,2-комнатная квартира,4.0,45.0,4.0,MISSING,MISSING,1971.0,MISSING,раздельный,полностью меблирована
4322,3-комнатная квартира,7.0,123.5,16.0,Толе би Тау,монолитный,2012.0,3,раздельный,полностью меблирована
3743,1-комнатная квартира,1.0,29.0,4.0,MISSING,кирпичный,1963.0,2.5,совмещенный,полностью меблирована
3285,2-комнатная квартира,3.0,39.0,4.0,MISSING,MISSING,1969.0,MISSING,совмещенный,MISSING
6619,3-комнатная квартира,4.0,58.0,5.0,MISSING,MISSING,1979.0,MISSING,совмещенный,MISSING
1842,3-комнатная квартира,9.0,72.0,16.0,Riviera,монолитный,2017.0,MISSING,совмещенный,пустая
5765,4-комнатная квартира,4.0,175.0,4.0,Батыр,монолитный,2008.0,3,2 с/у и более,MISSING
5993,3-комнатная квартира,4.0,125.0,8.0,Солнечная Долина,монолитный,2018.0,2.9,2 с/у и более,частично меблирована
5921,5-комнатная квартира,-999.0,215.0,-999.0,Monolux Residence,монолитный,2021.0,2.9,2 с/у и более,пустая
1955,2-комнатная квартира,7.0,62.0,12.0,Atameken,монолитный,2018.0,MISSING,MISSING,MISSING
2850,1-комнатная квартира,4.0,18.0,5.0,MISSING,MISSING,1977.0,2.7,совмещенный,MISSING
7863,2-комнатная квартира,8.0,54.0,10.0,Gagarin Terrace,монолитный,2016.0,2.85,MISSING,MISSING
6734,3-комнатная квартира,4.0,58.7,5.0,MISSING,MISSING,1980.0,2.8,раздельный,частично меблирована
8197,3-комнатная квартира,3.0,58.0,5.0,MISSING,MISSING,-999.0,MISSING,раздельный,частично меблирована
4415,3-комнатная квартира,1.0,86.0,3.0,Ремизовка,монолитный,2010.0,2.8,2 с/у и более,частично меблирована
9018,3-комнатная квартира,15.0,78.1,17.0,Rams city,монолитный,2022.0,MISSING,2 с/у и более,полностью меблирована
4915,3-комнатная квартира,5.0,84.0,5.0,MISSING,MISSING,1986.0,MISSING,раздельный,частично меблирована
3846,2-комнатная квартира,-999.0,72.0,-999.0,Өркендеу,монолитный,2015.0,MISSING,MISSING,MISSING
9193,2-комнатная квартира,2.0,52.0,9.0,MISSING,MISSING,1986.0,2.8,совмещенный,полностью меблирована
3488,3-комнатная квартира,12.0,97.0,12.0,Асыл Тау,монолитный,2018.0,2.8,MISSING,MISSING
1747,1-комнатная квартира,12.0,53.0,16.0,MISSING,MISSING,2017.0,MISSING,MISSING,MISSING
5051,4-комнатная квартира,10.0,95.0,12.0,Element,монолитный,2016.0,MISSING,раздельный,полностью меблирована
6007,2-комнатная квартира,14.0,71.0,18.0,Шахристан,монолитный,2016.0,2.95,совмещенный,частично меблирована
3904,6-комнатная квартира,1.0,300.0,3.0,MISSING,монолитный,2020.0,3.3,2 с/у и более,пустая
3137,3-комнатная квартира,12.0,96.0,14.0,Atria,монолитный,2017.0,3,MISSING,MISSING
8295,4-комнатная квартира,1.0,173.2,4.0,Долина роз,монолитный,2006.0,MISSING,2 с/у и более,MISSING
2901,3-комнатная квартира,1.0,62.0,2.0,MISSING,MISSING,1960.0,3.2,раздельный,MISSING
2174,1-комнатная квартира,11.0,44.0,12.0,Асыл Тау,монолитный,2017.0,2.7,совмещенный,частично меблирована
4452,1-комнатная квартира,5.0,35.0,5.0,MISSING,MISSING,1990.0,MISSING,MISSING,MISSING
7047,4-комнатная квартира,1.0,120.0,2.0,MISSING,MISSING,1980.0,2.9,совмещенный,MISSING
8571,3-комнатная квартира,8.0,105.0,9.0,Сакура,монолитный,2020.0,3.3,2 с/у и более,частично меблирована
8627,3-комнатная квартира,2.0,99.0,3.0,MISSING,MISSING,2021.0,3.15,2 с/у и более,MISSING
7821,3-комнатная квартира,3.0,71.0,5.0,MISSING,MISSING,1983.0,2.8,раздельный,частично меблирована
8010,3-комнатная квартира,4.0,60.0,5.0,MISSING,MISSING,1971.0,2,раздельный,частично меблирована
1666,2-комнатная квартира,2.0,65.0,16.0,Jazz-квартал,монолитный,2020.0,3,совмещенный,частично меблирована
3103,5-комнатная квартира,12.0,190.0,15.0,Керемет,монолитный,2008.0,2.7,2 с/у и более,частично меблирована
4224,3-комнатная квартира,2.0,59.9,5.0,MISSING,MISSING,1963.0,MISSING,совмещенный,частично меблирована
684,3-комнатная квартира,3.0,120.0,9.0,Adal Residence,монолитный,2013.0,3,2 с/у и более,полностью меблирована
9577,4-комнатная квартира,10.0,156.0,12.0,Riverside,монолитный,2022.0,3,MISSING,MISSING
6468,2-комнатная квартира,3.0,43.0,5.0,MISSING,MISSING,1980.0,MISSING,MISSING,полностью меблирована
1769,2-комнатная квартира,5.0,48.0,16.0,Толе би Тау,монолитный,2011.0,2.8,совмещенный,полностью меблирована
352,1-комнатная квартира,11.0,44.0,12.0,Асыл Тау,монолитный,2017.0,2.7,совмещенный,MISSING
4877,2-комнатная квартира,12.0,53.0,14.0,Шахристан,монолитный,2016.0,2.95,совмещенный,частично меблирована
3,4-комнатная квартира,-999.0,121.6,-999.0,Сакура,MISSING,2020.0,3.3,2 с/у и более,MISSING
8122,2-комнатная квартира,11.0,49.0,17.0,R-House,монолитный,2017.0,2.85,совмещенный,полностью меблирована
4352,2-комнатная квартира,4.0,82.0,21.0,AFD Plaza,монолитный,2015.0,MISSING,2 с/у и более,MISSING
9638,1-комнатная квартира,8.0,49.0,14.0,КУАТ на Ескараева,монолитный,2006.0,2.8,совмещенный,частично меблирована
4660,2-комнатная квартира,4.0,43.0,5.0,MISSING,MISSING,-999.0,2.7,совмещенный,полностью меблирована
2014,5-комнатная квартира,3.0,215.0,3.0,Monolux Residence,монолитный,2021.0,3,2 с/у и более,пустая
4737,4-комнатная квартира,13.0,98.0,13.0,Terra,MISSING,2021.0,MISSING,MISSING,MISSING
9755,2-комнатная квартира,7.0,61.0,16.0,AFD Plaza,монолитный,2014.0,3,совмещенный,полностью меблирована
2008,3-комнатная квартира,10.0,121.0,21.0,Өркендеу,монолитный,2017.0,3.1,2 с/у и более,полностью меблирована
2361,2-комнатная квартира,8.0,54.0,12.0,Sholpan City,монолитный,2021.0,2.9,MISSING,MISSING
4320,3-комнатная квартира,1.0,56.0,4.0,MISSING,MISSING,1961.0,27,MISSING,MISSING
6409,2-комнатная квартира,4.0,39.9,4.0,MISSING,MISSING,1974.0,2.8,совмещенный,частично меблирована
1735,2-комнатная квартира,1.0,42.0,2.0,MISSING,MISSING,1960.0,3,MISSING,MISSING
4776,2-комнатная квартира,3.0,55.0,16.0,Шахристан,монолитный,2015.0,3,совмещенный,полностью меблирована
4403,4-комнатная квартира,2.0,75.0,4.0,MISSING,MISSING,-999.0,MISSING,раздельный,полностью меблирована
4016,1-комнатная квартира,5.0,40.4,5.0,MISSING,MISSING,1989.0,MISSING,раздельный,полностью меблирована
1142,4-комнатная квартира,6.0,250.0,6.0,Олд Базис,кирпичный,2000.0,MISSING,2 с/у и более,MISSING
7963,1-комнатная квартира,9.0,35.0,9.0,MISSING,монолитный,1984.0,MISSING,совмещенный,MISSING
6241,2-комнатная квартира,2.0,70.0,13.0,Асыл Тау,монолитный,2016.0,2.7,раздельный,полностью меблирована
3161,3-комнатная квартира,6.0,116.0,25.0,Mega Tower Almaty,монолитный,2015.0,MISSING,2 с/у и более,полностью меблирована
3076,3-комнатная квартира,10.0,110.0,10.0,MISSING,MISSING,2016.0,MISSING,совмещенный,полностью меблирована
4175,4-комнатная квартира,2.0,74.1,4.0,MISSING,MISSING,1972.0,2.5,MISSING,частично меблирована
4195,2-комнатная квартира,-999.0,54.0,-999.0,4Hills,монолитный,2021.0,3,2 с/у и более,MISSING
5282,2-комнатная квартира,9.0,52.0,15.0,Шахристан,MISSING,2012.0,2.8,MISSING,полностью меблирована
7529,1-комнатная квартира,7.0,42.0,12.0,Талисман,монолитный,2007.0,3,совмещенный,полностью меблирована
9688,2-комнатная квартира,12.0,80.0,14.0,Талисман,монолитный,2007.0,3,MISSING,MISSING
8079,2-комнатная квартира,1.0,43.0,12.0,Zodiac,монолитный,2017.0,3,совмещенный,полностью меблирована
5359,3-комнатная квартира,3.0,134.0,6.0,Наурыз,монолитный,2011.0,3,2 с/у и более,частично меблирована
823,2-комнатная квартира,7.0,56.0,12.0,Jazz-квартал,монолитный,2017.0,3,MISSING,MISSING
5812,4-комнатная квартира,10.0,120.0,13.0,Вавилон,монолитный,2016.0,2.8,2 с/у и более,полностью меблирована
3554,2-комнатная квартира,2.0,82.0,16.0,MISSING,MISSING,2011.0,2.8,раздельный,MISSING
6243,3-комнатная квартира,3.0,71.0,5.0,MISSING,MISSING,1983.0,MISSING,раздельный,частично меблирована
8871,3-комнатная квартира,3.0,70.0,5.0,MISSING,MISSING,1979.0,2.75,раздельный,частично меблирована
3342,3-комнатная квартира,3.0,86.0,17.0,Гаухартас,монолитный,2009.0,3,раздельный,полностью меблирована
3693,3-комнатная квартира,3.0,83.0,6.0,Сакура,монолитный,2020.0,3.2,2 с/у и более,полностью меблирована
3588,2-комнатная квартира,8.0,77.0,10.0,Импорио,монолитный,2010.0,MISSING,совмещенный,частично меблирована
1879,4-комнатная квартира,5.0,75.0,5.0,MISSING,MISSING,1978.0,MISSING,раздельный,частично меблирована
5600,3-комнатная квартира,-999.0,102.0,-999.0,Алтын Заман,монолитный,2009.0,MISSING,MISSING,MISSING
5935,4-комнатная квартира,2.0,148.0,2.0,Керемет,монолитный,2009.0,MISSING,раздельный,MISSING
6566,1-комнатная квартира,1.0,31.0,5.0,MISSING,MISSING,1979.0,MISSING,совмещенный,полностью меблирована
8618,3-комнатная квартира,2.0,80.0,3.0,MISSING,MISSING,2019.0,MISSING,MISSING,полностью меблирована
328,2-комнатная квартира,3.0,67.0,3.0,MISSING,MISSING,2021.0,3.3,MISSING,пустая
6044,4-комнатная квартира,4.0,72.9,5.0,MISSING,MISSING,1980.0,3,раздельный,MISSING
8262,2-комнатная квартира,4.0,44.0,4.0,MISSING,MISSING,1974.0,2.8,совмещенный,MISSING
8923,3-комнатная квартира,-999.0,85.0,-999.0,Акварель,монолитный,2017.0,2.74,раздельный,частично меблирована
3805,3-комнатная квартира,10.0,88.0,16.0,Central Esentai Residence,монолитный,2017.0,2.9,2 с/у и более,частично меблирована
1573,3-комнатная квартира,2.0,58.0,4.0,MISSING,MISSING,1970.0,MISSING,MISSING,MISSING
6724,3-комнатная квартира,1.0,61.0,5.0,MISSING,MISSING,1980.0,MISSING,совмещенный,пустая
5361,2-комнатная квартира,1.0,44.1,5.0,MISSING,MISSING,1982.0,3,совмещенный,частично меблирована
5264,2-комнатная квартира,11.0,48.0,16.0,Толе би Тау,монолитный,2011.0,2.8,MISSING,MISSING
6846,3-комнатная квартира,4.0,55.1,4.0,MISSING,MISSING,1963.0,2.7,совмещенный,пустая
9358,3-комнатная квартира,2.0,56.0,5.0,MISSING,MISSING,1975.0,MISSING,совмещенный,частично меблирована
2088,2-комнатная квартира,6.0,51.7,17.0,MISSING,MISSING,2021.0,3,совмещенный,пустая
631,3-комнатная квартира,8.0,91.0,19.0,Гаухартас,монолитный,2009.0,3,совмещенный,частично меблирована
8077,2-комнатная квартира,3.0,50.3,5.0,MISSING,MISSING,1977.0,MISSING,раздельный,частично меблирована
2602,3-комнатная квартира,4.0,60.0,4.0,MISSING,MISSING,1962.0,MISSING,совмещенный,MISSING
6477,2-комнатная квартира,12.0,77.0,14.0,Atria,монолитный,2021.0,3,2 с/у и более,пустая
1839,1-комнатная квартира,1.0,21.0,5.0,MISSING,MISSING,-999.0,2.5,совмещенный,частично меблирована
1883,4-комнатная квартира,15.0,145.0,21.0,КУАТ на Сатпаева - Гагарина,монолитный,2007.0,3,2 с/у и более,частично меблирована
3579,3-комнатная квартира,11.0,115.0,13.0,Космо,монолитный,2017.0,3,совмещенный,полностью меблирована
2005,1-комнатная квартира,5.0,40.0,9.0,Vostochka.kz,MISSING,2018.0,MISSING,MISSING,MISSING
9465,3-комнатная квартира,2.0,58.0,4.0,MISSING,MISSING,1965.0,MISSING,совмещенный,MISSING
6818,4-комнатная квартира,11.0,145.0,22.0,Тенгиз Тауэрс,монолитный,2012.0,3,2 с/у и более,MISSING
1783,1-комнатная квартира,2.0,30.0,4.0,MISSING,MISSING,1962.0,MISSING,раздельный,пустая
3628,2-комнатная квартира,21.0,80.0,22.0,MISSING,MISSING,2007.0,3,2 с/у и более,полностью меблирована
7100,1-комнатная квартира,2.0,41.0,9.0,MISSING,MISSING,2000.0,3,совмещенный,частично меблирована
4145,2-комнатная квартира,17.0,106.5,17.0,R-House,монолитный,2017.0,2.85,2 с/у и более,MISSING
1149,3-комнатная квартира,5.0,125.0,21.0,AFD Plaza,монолитный,2015.0,3,2 с/у и более,MISSING
1027,2-комнатная квартира,3.0,50.0,4.0,MISSING,MISSING,1974.0,MISSING,совмещенный,полностью меблирована
9204,2-комнатная квартира,-999.0,54.0,-999.0,Шахристан,монолитный,2016.0,MISSING,MISSING,MISSING
5201,1-комнатная квартира,9.0,48.7,21.0,КУАТ на Сатпаева - Гагарина,монолитный,2006.0,3,совмещенный,MISSING
4111,3-комнатная квартира,3.0,74.0,4.0,MISSING,MISSING,1979.0,MISSING,раздельный,полностью меблирована
6911,3-комнатная квартира,21.0,170.0,21.0,AFD Plaza,монолитный,2014.0,MISSING,2 с/у и более,частично меблирована
1860,3-комнатная квартира,19.0,104.0,21.0,Central Avenue,монолитный,2018.0,3,2 с/у и более,полностью меблирована
3833,3-комнатная квартира,3.0,59.0,5.0,MISSING,MISSING,1974.0,2.5,раздельный,пустая
5694,3-комнатная квартира,8.0,100.0,25.0,Mega Tower Almaty,монолитный,2013.0,2.8,2 с/у и более,MISSING
8480,5-комнатная квартира,-999.0,360.0,-999.0,Солнечная Долина,монолитный,2011.0,2.9,2 с/у и более,полностью меблирована
1064,2-комнатная квартира,5.0,51.0,5.0,MISSING,MISSING,1987.0,MISSING,MISSING,MISSING
8588,1-комнатная квартира,3.0,43.27,17.0,Riverside,монолитный,2022.0,3,MISSING,MISSING
3244,3-комнатная квартира,3.0,63.0,5.0,MISSING,MISSING,1973.0,MISSING,раздельный,MISSING
1523,2-комнатная квартира,-999.0,68.0,-999.0,Солнечный Квартал,монолитный,2012.0,2.8,раздельный,частично меблирована
5836,1-комнатная квартира,-999.0,45.0,-999.0,Zodiac,монолитный,2016.0,2.7,совмещенный,полностью меблирована
7257,2-комнатная квартира,5.0,63.0,8.0,MISSING,MISSING,1977.0,2.7,раздельный,полностью меблирована
5814,1-комнатная квартира,1.0,35.0,5.0,MISSING,MISSING,1989.0,2.8,совмещенный,частично меблирована
8439,2-комнатная квартира,7.0,75.4,12.0,Асыл Тобе,монолитный,2020.0,MISSING,совмещенный,частично меблирована
4571,3-комнатная квартира,7.0,85.0,17.0,4YOU,монолитный,2021.0,MISSING,MISSING,MISSING
2158,4-комнатная квартира,6.0,141.0,12.0,METROPOLE,монолитный,2021.0,3,2 с/у и более,пустая
3150,2-комнатная квартира,4.0,52.0,5.0,MISSING,MISSING,1987.0,2,MISSING,MISSING
621,2-комнатная квартира,3.0,43.0,5.0,MISSING,MISSING,1978.0,MISSING,совмещенный,MISSING
5635,5-комнатная квартира,3.0,404.0,4.0,MISSING,MISSING,2017.0,3.4,MISSING,MISSING
7183,2-комнатная квартира,6.0,65.0,12.0,Молодежный,монолитный,2018.0,MISSING,совмещенный,частично меблирована
1392,2-комнатная квартира,6.0,50.0,8.0,MISSING,MISSING,1982.0,MISSING,совмещенный,MISSING
590,3-комнатная квартира,2.0,137.0,7.0,Солнечная Долина,монолитный,2009.0,MISSING,2 с/у и более,частично меблирована
879,3-комнатная квартира,9.0,76.0,9.0,MISSING,MISSING,1994.0,MISSING,MISSING,MISSING
56,2-комнатная квартира,-999.0,96.11,-999.0,Jer-Ana Residence,MISSING,2022.0,3,2 с/у и более,MISSING
9586,4-комнатная квартира,2.0,138.8,19.0,Талисман,монолитный,2007.0,3,2 с/у и более,полностью меблирована
3063,3-комнатная квартира,5.0,56.0,5.0,MISSING,MISSING,1978.0,2.8,раздельный,пустая
9726,2-комнатная квартира,4.0,70.0,14.0,Өркендеу,монолитный,2015.0,3,совмещенный,MISSING
105,3-комнатная квартира,5.0,85.0,12.0,Симфония,монолитный,2016.0,2.75,совмещенный,полностью меблирована
6995,3-комнатная квартира,1.0,70.0,5.0,MISSING,MISSING,1989.0,2.5,совмещенный,полностью меблирована
4845,1-комнатная квартира,3.0,33.8,5.0,MISSING,MISSING,1984.0,MISSING,MISSING,MISSING
7470,3-комнатная квартира,10.0,107.0,25.0,Mega Tower Almaty,монолитный,2007.0,2.8,2 с/у и более,MISSING
1578,2-комнатная квартира,1.0,65.0,9.0,MISSING,MISSING,1990.0,MISSING,раздельный,MISSING
2953,3-комнатная квартира,3.0,122.0,5.0,MISSING,MISSING,1988.0,MISSING,2 с/у и более,частично меблирована
8965,4-комнатная квартира,5.0,77.0,5.0,Толе би Тау,кирпичный,1977.0,2.8,совмещенный,полностью меблирована
9632,3-комнатная квартира,5.0,99.0,16.0,Jazz-квартал,монолитный,2020.0,3,2 с/у и более,частично меблирована
3498,1-комнатная квартира,4.0,34.5,5.0,MISSING,MISSING,1980.0,2.7,совмещенный,частично меблирована
7928,2-комнатная квартира,7.0,54.0,10.0,Gagarin Terrace,монолитный,2020.0,3,MISSING,MISSING
6170,4-комнатная квартира,12.0,160.0,14.0,КУАТ на Масанчи - Абая,монолитный,2006.0,3,2 с/у и более,полностью меблирована
4964,4-комнатная квартира,16.0,149.0,17.0,Гаухартас,монолитный,2009.0,MISSING,2 с/у и более,полностью меблирована
623,4-комнатная квартира,1.0,75.0,5.0,MISSING,MISSING,1989.0,MISSING,раздельный,частично меблирована
2411,5-комнатная квартира,3.0,179.6,3.0,Посольский,кирпичный,2019.0,3.2,MISSING,MISSING
5908,1-комнатная квартира,-999.0,45.0,-999.0,Zodiac,монолитный,2015.0,MISSING,MISSING,MISSING
7765,3-комнатная квартира,11.0,116.0,13.0,MISSING,MISSING,2016.0,MISSING,раздельный,частично меблирована
5704,1-комнатная квартира,5.0,33.5,5.0,MISSING,MISSING,1983.0,2.7,совмещенный,полностью меблирована
1634,2-комнатная квартира,1.0,51.0,5.0,MISSING,MISSING,1985.0,2.8,раздельный,частично меблирована
8640,4-комнатная квартира,5.0,120.0,6.0,MISSING,MISSING,1975.0,2.8,раздельный,частично меблирована
6853,5-комнатная квартира,3.0,186.0,7.0,MISSING,MISSING,2020.0,MISSING,MISSING,MISSING
7510,3-комнатная квартира,3.0,101.0,18.0,Өркендеу,монолитный,2015.0,3.04,2 с/у и более,MISSING
5026,2-комнатная квартира,4.0,45.0,5.0,MISSING,MISSING,1979.0,MISSING,MISSING,MISSING
2061,3-комнатная квартира,3.0,109.0,6.0,Remizovka,монолитный,2021.0,3,раздельный,пустая
7479,2-комнатная квартира,2.0,45.0,4.0,MISSING,MISSING,1968.0,2.7,совмещенный,MISSING
8624,4-комнатная квартира,8.0,150.0,21.0,Тенгиз Тауэрс,монолитный,2009.0,3,2 с/у и более,частично меблирована
6388,3-комнатная квартира,4.0,59.0,4.0,MISSING,MISSING,1962.0,2.8,раздельный,частично меблирована
6840,4-комнатная квартира,5.0,90.0,9.0,MISSING,MISSING,1978.0,2.8,раздельный,полностью меблирована
5841,4-комнатная квартира,4.0,152.0,6.0,Remizovka,монолитный,2018.0,3,2 с/у и более,частично меблирована
4073,5-комнатная квартира,2.0,147.0,2.0,MISSING,MISSING,1989.0,MISSING,2 с/у и более,полностью меблирована
5682,2-комнатная квартира,4.0,43.0,4.0,MISSING,MISSING,1965.0,2.8,совмещенный,MISSING
7320,3-комнатная квартира,5.0,64.0,5.0,MISSING,MISSING,1976.0,MISSING,раздельный,частично меблирована
8512,1-комнатная квартира,7.0,43.0,9.0,MISSING,MISSING,1991.0,MISSING,совмещенный,MISSING
5663,2-комнатная квартира,1.0,40.0,4.0,MISSING,MISSING,1963.0,MISSING,совмещенный,пустая
1699,2-комнатная квартира,14.0,70.0,14.0,Шахристан,монолитный,2016.0,MISSING,совмещенный,полностью меблирована
968,3-комнатная квартира,3.0,59.0,5.0,MISSING,MISSING,1974.0,MISSING,раздельный,пустая
7541,2-комнатная квартира,2.0,42.0,4.0,MISSING,MISSING,1978.0,2.6,совмещенный,MISSING
1420,3-комнатная квартира,3.0,74.0,8.0,MISSING,MISSING,1978.0,MISSING,раздельный,частично меблирована
9106,4-комнатная квартира,3.0,127.0,4.0,Bright Hills,монолитный,2017.0,3.2,MISSING,MISSING
2917,2-комнатная квартира,3.0,45.0,4.0,MISSING,MISSING,1972.0,MISSING,совмещенный,частично меблирована
2925,3-комнатная квартира,3.0,79.0,5.0,MISSING,MISSING,1988.0,MISSING,раздельный,полностью меблирована
6592,2-комнатная квартира,18.0,80.0,21.0,Бес Тулга,монолитный,2010.0,MISSING,совмещенный,частично меблирована
7043,2-комнатная квартира,5.0,77.0,21.0,Өркендеу,монолитный,2016.0,3,совмещенный,полностью меблирована
5734,2-комнатная квартира,4.0,65.0,12.0,Асыл Тау,монолитный,2014.0,2.7,совмещенный,MISSING
3442,3-комнатная квартира,9.0,96.0,14.0,Atria,монолитный,2021.0,MISSING,MISSING,MISSING
1779,2-комнатная квартира,2.0,44.0,4.0,MISSING,MISSING,1963.0,MISSING,совмещенный,MISSING
3480,1-комнатная квартира,4.0,31.0,4.0,MISSING,MISSING,1970.0,MISSING,совмещенный,MISSING
4032,3-комнатная квартира,4.0,62.0,5.0,MISSING,MISSING,1976.0,MISSING,раздельный,MISSING
2706,2-комнатная квартира,3.0,43.0,12.0,Gagarin Park,монолитный,2016.0,3,MISSING,MISSING
5072,2-комнатная квартира,5.0,51.7,5.0,MISSING,MISSING,1987.0,MISSING,раздельный,частично меблирована
8131,4-комнатная квартира,2.0,90.0,5.0,MISSING,MISSING,1978.0,2.8,раздельный,пустая
1808,4-комнатная квартира,13.0,200.0,14.0,Керемет,MISSING,2005.0,MISSING,2 с/у и более,MISSING
3590,2-комнатная квартира,19.0,51.3,25.0,Mega Tower Almaty,монолитный,2015.0,3,совмещенный,полностью меблирована
7233,2-комнатная квартира,2.0,88.4,6.0,Miras Park,монолитный,2016.0,3.2,MISSING,MISSING
7628,1-комнатная квартира,4.0,34.0,4.0,MISSING,MISSING,1968.0,MISSING,совмещенный,MISSING
3259,3-комнатная квартира,1.0,101.6,5.0,MISSING,MISSING,1982.0,2.6,2 с/у и более,частично меблирована
6495,2-комнатная квартира,7.0,87.7,13.0,MISSING,MISSING,2005.0,MISSING,MISSING,MISSING
8690,2-комнатная квартира,20.0,77.0,21.0,КУАТ на Сатпаева - Гагарина,монолитный,2007.0,3,MISSING,MISSING
7413,1-комнатная квартира,5.0,33.2,5.0,MISSING,MISSING,1978.0,2.7,совмещенный,частично меблирована
2973,2-комнатная квартира,3.0,42.0,5.0,MISSING,MISSING,-999.0,MISSING,совмещенный,MISSING
8195,5-комнатная квартира,4.0,170.0,5.0,Долина роз,монолитный,2008.0,MISSING,2 с/у и более,MISSING
7884,2-комнатная квартира,3.0,45.0,5.0,MISSING,MISSING,1976.0,2.4,раздельный,полностью меблирована
6537,2-комнатная квартира,3.0,73.0,12.0,Есентай,монолитный,2017.0,MISSING,раздельный,MISSING
4071,7-комнатная квартира,5.0,385.8,6.0,Комильфо,монолитный,2017.0,MISSING,2 с/у и более,MISSING
2341,3-комнатная квартира,4.0,60.0,4.0,MISSING,MISSING,1961.0,MISSING,MISSING,частично меблирована
8317,3-комнатная квартира,10.0,130.0,16.0,Шахристан,монолитный,2015.0,2.95,2 с/у и более,частично меблирована
4542,2-комнатная квартира,3.0,34.0,4.0,MISSING,MISSING,1961.0,2.7,раздельный,полностью меблирована
279,2-комнатная квартира,9.0,70.0,13.0,Atlant,монолитный,2018.0,MISSING,MISSING,MISSING
6580,4-комнатная квартира,1.0,81.0,5.0,MISSING,MISSING,1990.0,2.5,раздельный,полностью меблирована
5045,1-комнатная квартира,4.0,40.0,5.0,MISSING,MISSING,1982.0,MISSING,раздельный,частично меблирована
1697,2-комнатная квартира,3.0,38.0,4.0,MISSING,MISSING,1969.0,MISSING,совмещенный,MISSING
818,1-комнатная квартира,4.0,35.8,5.0,MISSING,MISSING,1993.0,MISSING,совмещенный,частично меблирована
4206,3-комнатная квартира,11.0,115.0,13.0,MISSING,MISSING,2017.0,MISSING,совмещенный,полностью меблирована
6455,4-комнатная квартира,9.0,200.0,10.0,Астана,монолитный,2010.0,3,2 с/у и более,полностью меблирована
5605,3-комнатная квартира,15.0,116.0,25.0,Mega Tower Almaty,монолитный,2008.0,2.7,2 с/у и более,полностью меблирована
4177,4-комнатная квартира,7.0,146.0,16.0,Астана,монолитный,2015.0,3,2 с/у и более,частично меблирована
7978,3-комнатная квартира,13.0,96.0,14.0,Atria,монолитный,2021.0,3,2 с/у и более,пустая
2240,4-комнатная квартира,2.0,150.0,6.0,Remizovka,монолитный,2017.0,MISSING,2 с/у и более,частично меблирована
1623,3-комнатная квартира,3.0,118.0,16.0,Гаухартас,монолитный,2010.0,3,2 с/у и более,полностью меблирована
8744,1-комнатная квартира,7.0,47.0,12.0,Four Seasons,монолитный,2021.0,MISSING,MISSING,MISSING
2162,1-комнатная квартира,1.0,12.0,5.0,MISSING,MISSING,1982.0,2.65,совмещенный,частично меблирована
1462,3-комнатная квартира,4.0,60.0,5.0,MISSING,MISSING,1978.0,MISSING,совмещенный,частично меблирована
5397,3-комнатная квартира,13.0,100.73,16.0,Terra,монолитный,2021.0,2.85,2 с/у и более,пустая
3289,1-комнатная квартира,2.0,30.4,4.0,MISSING,MISSING,1960.0,MISSING,MISSING,MISSING
7867,2-комнатная квартира,20.0,77.0,21.0,MISSING,MISSING,2007.0,MISSING,MISSING,MISSING
7969,2-комнатная квартира,2.0,44.0,4.0,MISSING,MISSING,1969.0,2.75,совмещенный,частично меблирована
3597,3-комнатная квартира,4.0,65.0,5.0,MISSING,MISSING,1979.0,MISSING,раздельный,полностью меблирована
6534,1-комнатная квартира,9.0,35.0,9.0,MISSING,MISSING,1984.0,2.8,совмещенный,полностью меблирована
5958,2-комнатная квартира,4.0,47.0,4.0,MISSING,MISSING,1965.0,2.7,совмещенный,частично меблирована
9086,2-комнатная квартира,2.0,45.1,4.0,MISSING,MISSING,1962.0,MISSING,совмещенный,MISSING
6815,2-комнатная квартира,9.0,96.0,10.0,MISSING,MISSING,2018.0,MISSING,2 с/у и более,частично меблирована
