index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
942,1-комнатная квартира,2.0,35.0,2.0,MISSING,MISSING,1970,-999.0,MISSING,MISSING
1179,1-комнатная квартира,9.0,28.1,10.0,Alma City,монолитный,2021,2.7,совмещенный,полностью меблирована
436,1-комнатная квартира,7.0,47.4,10.0,Хан-Тенгри,MISSING,2011,3.0,совмещенный,пустая
134,3-комнатная квартира,4.0,106.0,9.0,Аль-Фараби,монолитный,2009,2.7,2 с/у и более,частично меблирована
462,3-комнатная квартира,10.0,71.0,10.0,Alma City,MISSING,2020,2.8,MISSING,MISSING
1146,1-комнатная квартира,2.0,27.7,9.0,Alma City,монолитный,2021,2.8,совмещенный,пустая
1873,1-комнатная квартира,2.0,28.0,10.0,MISSING,MISSING,2017,-999.0,совмещенный,полностью меблирована
1808,3-комнатная квартира,3.0,91.0,10.0,Alma City,монолитный,2020,3.0,раздельный,полностью меблирована
592,2-комнатная квартира,3.0,43.0,5.0,MISSING,MISSING,1989,-999.0,раздельный,MISSING
607,3-комнатная квартира,9.0,98.6,16.0,Премьера,монолитный,2011,2.8,2 с/у и более,полностью меблирована
712,4-комнатная квартира,8.0,160.0,16.0,Премьера,монолитный,2013,2.85,2 с/у и более,пустая
882,2-комнатная квартира,5.0,34.0,5.0,MISSING,MISSING,1969,2.8,совмещенный,частично меблирована
331,2-комнатная квартира,10.0,64.1,10.0,Alma City,MISSING,2021,2.8,MISSING,MISSING
1812,3-комнатная квартира,6.0,76.0,6.0,Alma City,MISSING,2019,3.0,раздельный,полностью меблирована
1890,3-комнатная квартира,3.0,75.6,9.0,Шугыла,монолитный,2019,2.7,раздельный,MISSING
22,5-комнатная квартира,1.0,195.1,3.0,MISSING,MISSING,2010,2.8,2 с/у и более,частично меблирована
706,2-комнатная квартира,1.0,63.0,10.0,Alma City,монолитный,2019,2.7,совмещенный,частично меблирована
156,1-комнатная квартира,2.0,28.0,6.0,Аскар Тау,монолитный,2015,2.8,совмещенный,частично меблирована
595,1-комнатная квартира,1.0,45.0,9.0,MISSING,монолитный,2018,2.5,совмещенный,MISSING
1360,1-комнатная квартира,4.0,40.0,9.0,MISSING,MISSING,1989,2.8,совмещенный,частично меблирована
1063,2-комнатная квартира,5.0,59.0,10.0,Alma City,монолитный,2019,-999.0,совмещенный,MISSING
702,1-комнатная квартира,3.0,11.0,4.0,MISSING,MISSING,MISSING,-999.0,MISSING,MISSING
346,2-комнатная квартира,9.0,65.0,10.0,Alma City,монолитный,2020,2.8,раздельный,полностью меблирована
562,1-комнатная квартира,5.0,27.7,9.0,Nurly Dala,MISSING,2021,3.0,MISSING,MISSING
555,3-комнатная квартира,3.0,130.0,16.0,Премьера,монолитный,2012,2.8,2 с/у и более,частично меблирована
548,1-комнатная квартира,3.0,18.4,4.0,MISSING,MISSING,2014,3.0,совмещенный,MISSING
1057,3-комнатная квартира,4.0,84.0,9.0,Хан-Тенгри,монолитный,2016,-999.0,2 с/у и более,частично меблирована
275,1-комнатная квартира,4.0,47.0,9.0,Alma City,монолитный,2021,-999.0,MISSING,MISSING
1420,1-комнатная квартира,1.0,49.9,9.0,Хан-Тенгри,монолитный,2010,2.9,совмещенный,частично меблирована
1267,1-комнатная квартира,3.0,34.0,5.0,MISSING,MISSING,1989,-999.0,совмещенный,полностью меблирована
1401,3-комнатная квартира,7.0,80.9,10.0,MISSING,MISSING,2012,-999.0,раздельный,частично меблирована
486,1-комнатная квартира,3.0,30.0,5.0,MISSING,MISSING,2017,-999.0,MISSING,MISSING
408,3-комнатная квартира,16.0,127.9,16.0,Премьера,монолитный,2012,2.8,2 с/у и более,частично меблирована
1087,1-комнатная квартира,7.0,43.5,9.0,MISSING,монолитный,2019,2.7,совмещенный,полностью меблирована
1032,3-комнатная квартира,2.0,78.0,10.0,Alma City,монолитный,2020,2.7,раздельный,полностью меблирована
1413,2-комнатная квартира,6.0,68.5,12.0,Шугыла-Сити,MISSING,2021,-999.0,совмещенный,MISSING
634,1-комнатная квартира,2.0,32.0,2.0,MISSING,MISSING,1979,2.96,совмещенный,полностью меблирована
552,1-комнатная квартира,3.0,31.8,5.0,MISSING,MISSING,1988,-999.0,MISSING,MISSING
559,1-комнатная квартира,7.0,62.5,16.0,Премьера,монолитный,2012,2.8,совмещенный,полностью меблирована
1327,1-комнатная квартира,5.0,44.09,10.0,MISSING,MISSING,2021,-999.0,MISSING,MISSING
26,2-комнатная квартира,2.0,62.5,3.0,Sweet Home Garden,монолитный,2016,2.8,совмещенный,частично меблирована
106,1-комнатная квартира,8.0,28.0,10.0,Alma City,монолитный,2020,2.8,совмещенный,частично меблирована
41,2-комнатная квартира,2.0,44.5,10.0,MISSING,MISSING,2017,-999.0,совмещенный,MISSING
1618,1-комнатная квартира,1.0,46.6,10.0,MISSING,MISSING,2015,2.7,совмещенный,MISSING
476,1-комнатная квартира,8.0,40.0,9.0,Шугыла,монолитный,2017,-999.0,совмещенный,частично меблирована
1576,2-комнатная квартира,5.0,100.0,19.0,Премьера,монолитный,2012,3.0,совмещенный,полностью меблирована
1599,2-комнатная квартира,9.0,108.3,16.0,Премьера,монолитный,2013,2.8,раздельный,пустая
903,2-комнатная квартира,1.0,48.0,5.0,MISSING,MISSING,1992,2.8,раздельный,частично меблирована
1519,1-комнатная квартира,5.0,31.36,10.0,Alma City,монолитный,2022,2.7,MISSING,MISSING
1475,3-комнатная квартира,6.0,117.0,16.0,Премьера,монолитный,2013,2.8,раздельный,MISSING
354,3-комнатная квартира,8.0,114.0,9.0,Хан-Тенгри,монолитный,2010,-999.0,2 с/у и более,частично меблирована
308,3-комнатная квартира,15.0,132.0,16.0,Премьера,MISSING,2012,2.8,2 с/у и более,частично меблирована
1897,1-комнатная квартира,7.0,47.0,10.0,MISSING,монолитный,2019,2.75,совмещенный,частично меблирована
1421,1-комнатная квартира,8.0,45.0,9.0,Хан-Тенгри,монолитный,2012,-999.0,раздельный,частично меблирована
86,1-комнатная квартира,8.0,40.0,9.0,MISSING,MISSING,2019,-999.0,MISSING,полностью меблирована
1766,4-комнатная квартира,5.0,92.0,5.0,MISSING,MISSING,2003,2.8,раздельный,частично меблирована
1482,3-комнатная квартира,2.0,73.0,9.0,Аль-Фараби,монолитный,2009,2.75,раздельный,полностью меблирована
1186,1-комнатная квартира,1.0,33.4,1.0,Alma City,монолитный,2019,-999.0,совмещенный,MISSING
551,2-комнатная квартира,2.0,56.0,2.0,MISSING,MISSING,1990,-999.0,раздельный,MISSING
508,1-комнатная квартира,2.0,45.0,9.0,Шугыла,монолитный,2019,2.7,совмещенный,MISSING
1865,1-комнатная квартира,10.0,45.0,10.0,MISSING,MISSING,2017,2.7,совмещенный,полностью меблирована
1395,3-комнатная квартира,8.0,87.9,9.0,MISSING,MISSING,2010,2.8,раздельный,частично меблирована
620,3-комнатная квартира,7.0,75.0,9.0,Шугыла,монолитный,2017,2.7,раздельный,частично меблирована
1472,2-комнатная квартира,3.0,68.0,9.0,MISSING,MISSING,2020,2.7,совмещенный,частично меблирована
797,1-комнатная квартира,8.0,27.7,9.0,Nurly Dala,монолитный,2021,3.0,совмещенный,MISSING
1886,3-комнатная квартира,6.0,75.0,9.0,Шугыла,монолитный,2019,2.75,раздельный,частично меблирована
1648,3-комнатная квартира,10.0,118.0,14.0,Премьера,монолитный,2013,2.8,2 с/у и более,частично меблирована
399,3-комнатная квартира,5.0,132.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,частично меблирована
168,2-комнатная квартира,4.0,53.0,10.0,Alma City,монолитный,2022,2.8,MISSING,MISSING
314,2-комнатная квартира,5.0,61.0,16.0,Gulder,монолитный,2022,2.7,MISSING,MISSING
513,3-комнатная квартира,5.0,132.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,частично меблирована
1430,2-комнатная квартира,6.0,62.0,10.0,Alma City,монолитный,2020,-999.0,совмещенный,пустая
449,1-комнатная квартира,8.0,28.0,10.0,Alma City,монолитный,2021,2.8,совмещенный,MISSING
1891,1-комнатная квартира,7.0,40.5,10.0,Хан-Тенгри,монолитный,2010,2.8,совмещенный,частично меблирована
884,1-комнатная квартира,10.0,28.3,10.0,Alma City,монолитный,2021,-999.0,MISSING,MISSING
85,1-комнатная квартира,5.0,30.0,5.0,MISSING,MISSING,2021,2.7,MISSING,пустая
1167,1-комнатная квартира,4.0,28.3,10.0,Alma City,монолитный,2021,2.7,раздельный,MISSING
915,1-комнатная квартира,3.0,42.8,10.0,Alma City,монолитный,2020,-999.0,MISSING,MISSING
1310,3-комнатная квартира,1.0,78.0,6.0,Alma City,кирпичный,2019,-999.0,MISSING,MISSING
1193,1-комнатная квартира,1.0,19.2,5.0,Аскар Тау,монолитный,2014,2.8,совмещенный,полностью меблирована
995,2-комнатная квартира,5.0,62.0,9.0,MISSING,MISSING,2020,-999.0,раздельный,MISSING
1121,1-комнатная квартира,9.0,41.0,10.0,Alma City,монолитный,2019,2.8,совмещенный,MISSING
1895,1-комнатная квартира,1.0,15.0,5.0,MISSING,MISSING,1983,2.6,совмещенный,частично меблирована
1762,1-комнатная квартира,9.0,38.0,16.0,Gulder,монолитный,2020,2.7,совмещенный,пустая
776,1-комнатная квартира,3.0,27.53,10.0,Alma City,монолитный,2021,2.9,совмещенный,пустая
404,1-комнатная квартира,1.0,33.0,9.0,Шугыла,монолитный,2017,2.7,совмещенный,пустая
1610,1-комнатная квартира,6.0,40.0,16.0,Gulder,монолитный,2017,2.7,MISSING,MISSING
144,1-комнатная квартира,6.0,36.6,6.0,Alma City,монолитный,2020,3.0,совмещенный,частично меблирована
1389,1-комнатная квартира,10.0,73.0,16.0,Премьера,монолитный,2014,2.8,MISSING,MISSING
699,1-комнатная квартира,10.0,46.0,16.0,Премьера,монолитный,2010,2.8,совмещенный,частично меблирована
1212,1-комнатная квартира,13.0,68.0,16.0,MISSING,MISSING,2012,2.7,совмещенный,полностью меблирована
237,1-комнатная квартира,6.0,44.0,9.0,Шугыла,монолитный,2017,2.7,совмещенный,пустая
892,1-комнатная квартира,6.0,41.0,16.0,Gulder,монолитный,2021,-999.0,MISSING,пустая
269,3-комнатная квартира,2.0,138.0,9.0,Аль-Фараби,панельный,2007,3.0,совмещенный,полностью меблирована
321,4-комнатная квартира,2.0,100.0,2.0,MISSING,MISSING,1987,-999.0,раздельный,частично меблирована
1632,2-комнатная квартира,8.0,44.0,10.0,MISSING,MISSING,2017,-999.0,совмещенный,частично меблирована
992,7-комнатная квартира,1.0,242.9,2.0,Crystal Air Village (КГ),MISSING,2005,2.75,2 с/у и более,полностью меблирована
1832,5-комнатная квартира,2.0,92.0,5.0,MISSING,MISSING,1993,2.8,раздельный,частично меблирована
1427,2-комнатная квартира,10.0,75.0,16.0,Премьера,MISSING,2014,2.8,MISSING,MISSING
1757,1-комнатная квартира,6.0,40.0,9.0,Шугыла,монолитный,2018,-999.0,совмещенный,MISSING
263,2-комнатная квартира,10.0,48.0,10.0,Alma City,монолитный,2019,2.8,совмещенный,MISSING
215,3-комнатная квартира,6.0,78.0,6.0,Alma City,монолитный,2019,2.8,раздельный,полностью меблирована
1060,2-комнатная квартира,5.0,72.0,9.0,MISSING,MISSING,2020,-999.0,совмещенный,MISSING
682,1-комнатная квартира,1.0,45.0,10.0,Alma City,монолитный,2020,2.8,совмещенный,пустая
1255,5-комнатная квартира,4.0,145.0,5.0,MISSING,MISSING,2007,3.0,2 с/у и более,частично меблирована
840,2-комнатная квартира,4.0,53.0,6.0,MISSING,MISSING,2016,2.8,совмещенный,частично меблирована
887,1-комнатная квартира,1.0,11.0,4.0,MISSING,MISSING,2017,-999.0,совмещенный,MISSING
847,2-комнатная квартира,1.0,95.05,3.0,Felicita,монолитный,2021,3.0,совмещенный,MISSING
1414,1-комнатная квартира,1.0,29.0,10.0,Alma City,кирпичный,2020,2.9,MISSING,частично меблирована
574,3-комнатная квартира,7.0,89.0,9.0,MISSING,MISSING,2008,2.8,2 с/у и более,полностью меблирована
460,1-комнатная квартира,1.0,21.0,3.0,MISSING,MISSING,2013,2.8,совмещенный,полностью меблирована
1438,1-комнатная квартира,1.0,31.36,10.0,Alma City,монолитный,2022,2.8,MISSING,MISSING
741,2-комнатная квартира,10.0,75.0,14.0,Премьера,монолитный,2014,-999.0,MISSING,MISSING
1315,1-комнатная квартира,4.0,11.0,4.0,MISSING,MISSING,2018,3.5,совмещенный,частично меблирована
1593,1-комнатная квартира,1.0,44.1,9.0,Шугыла,монолитный,2019,2.8,совмещенный,MISSING
1516,3-комнатная квартира,2.0,118.0,14.0,Премьера,монолитный,2013,2.8,совмещенный,частично меблирована
1896,2-комнатная квартира,5.0,71.0,10.0,Alma City,MISSING,2021,-999.0,MISSING,MISSING
1683,1-комнатная квартира,16.0,60.0,16.0,Премьера,монолитный,2012,2.8,совмещенный,пустая
1387,1-комнатная квартира,11.0,63.6,16.0,Премьера,монолитный,2012,2.7,совмещенный,полностью меблирована
816,3-комнатная квартира,2.0,74.7,5.0,MISSING,MISSING,1990,-999.0,раздельный,MISSING
1643,2-комнатная квартира,4.0,44.0,5.0,MISSING,MISSING,1972,-999.0,совмещенный,частично меблирована
362,1-комнатная квартира,5.0,32.5,9.0,Шугыла-Сити,монолитный,2020,2.7,совмещенный,пустая
705,2-комнатная квартира,10.0,75.0,16.0,Премьера,монолитный,2014,2.8,совмещенный,частично меблирована
1539,1-комнатная квартира,9.0,28.3,10.0,Alma City,монолитный,2020,2.8,совмещенный,пустая
250,4-комнатная квартира,8.0,157.0,9.0,Аль-Фараби,монолитный,2008,-999.0,2 с/у и более,MISSING
1037,1-комнатная квартира,7.0,40.0,9.0,Шугыла-Сити,монолитный,2017,-999.0,совмещенный,частично меблирована
1693,2-комнатная квартира,8.0,51.0,10.0,MISSING,MISSING,2018,-999.0,MISSING,MISSING
889,2-комнатная квартира,10.0,60.0,10.0,Alma City,монолитный,2020,2.75,совмещенный,частично меблирована
1844,3-комнатная квартира,2.0,65.0,10.0,MISSING,MISSING,2013,2.5,раздельный,частично меблирована
501,1-комнатная квартира,2.0,44.4,4.0,Жайсан,монолитный,2022,2.8,совмещенный,MISSING
1904,2-комнатная квартира,6.0,45.0,10.0,Alma City,монолитный,2019,2.8,совмещенный,полностью меблирована
1731,2-комнатная квартира,4.0,58.0,10.0,MISSING,монолитный,2017,-999.0,совмещенный,частично меблирована
605,3-комнатная квартира,7.0,77.3,10.0,Alma City,MISSING,2020,2.7,совмещенный,частично меблирована
511,2-комнатная квартира,3.0,52.0,10.0,Alma City,монолитный,2021,2.7,совмещенный,MISSING
561,1-комнатная квартира,8.0,28.3,10.0,Alma City,монолитный,2021,2.8,совмещенный,пустая
1103,1-комнатная квартира,4.0,50.0,9.0,MISSING,монолитный,2007,-999.0,совмещенный,MISSING
315,1-комнатная квартира,1.0,31.9,1.0,MISSING,MISSING,MISSING,2.5,MISSING,пустая
790,3-комнатная квартира,5.0,137.0,16.0,MISSING,MISSING,MISSING,2.8,MISSING,MISSING
118,3-комнатная квартира,9.0,76.0,9.0,Шугыла,монолитный,2018,2.8,раздельный,MISSING
1559,3-комнатная квартира,9.0,89.0,10.0,Alma City,монолитный,2019,2.8,совмещенный,частично меблирована
975,2-комнатная квартира,5.0,59.7,10.0,Alma City,монолитный,2019,2.7,раздельный,частично меблирована
1252,2-комнатная квартира,3.0,71.0,10.0,MISSING,MISSING,MISSING,2.8,MISSING,MISSING
1437,1-комнатная квартира,4.0,45.06,10.0,Alma City,MISSING,2019,-999.0,совмещенный,MISSING
489,1-комнатная квартира,1.0,20.0,3.0,MISSING,MISSING,MISSING,2.75,MISSING,частично меблирована
824,1-комнатная квартира,1.0,57.0,3.0,Felicita,монолитный,2021,3.0,2 с/у и более,пустая
1827,2-комнатная квартира,2.0,43.0,2.0,MISSING,MISSING,1974,3.0,совмещенный,частично меблирована
835,1-комнатная квартира,5.0,59.0,16.0,Премьера,монолитный,2012,-999.0,совмещенный,полностью меблирована
1326,1-комнатная квартира,7.0,42.0,10.0,MISSING,MISSING,MISSING,2.7,совмещенный,полностью меблирована
380,1-комнатная квартира,9.0,42.0,10.0,MISSING,MISSING,2017,-999.0,совмещенный,частично меблирована
89,2-комнатная квартира,6.0,94.0,16.0,Премьера,монолитный,2014,2.8,совмещенный,полностью меблирована
25,1-комнатная квартира,5.0,28.5,10.0,Alma City,панельный,2021,2.8,MISSING,MISSING
30,1-комнатная квартира,2.0,20.0,4.0,MISSING,MISSING,2014,3.0,совмещенный,MISSING
679,2-комнатная квартира,16.0,108.0,16.0,MISSING,MISSING,2013,3.0,совмещенный,пустая
256,1-комнатная квартира,7.0,47.0,10.0,MISSING,MISSING,2016,-999.0,совмещенный,пустая
368,3-комнатная квартира,5.0,65.0,5.0,MISSING,MISSING,1992,2.8,раздельный,MISSING
1175,2-комнатная квартира,3.0,50.0,5.0,MISSING,MISSING,1990,-999.0,раздельный,MISSING
1726,2-комнатная квартира,8.0,57.78,10.0,MISSING,MISSING,2021,2.8,совмещенный,пустая
1163,3-комнатная квартира,9.0,133.0,16.0,MISSING,MISSING,2013,-999.0,2 с/у и более,MISSING
1564,2-комнатная квартира,6.0,62.0,9.0,Шугыла,монолитный,2017,2.7,раздельный,MISSING
1440,2-комнатная квартира,8.0,60.0,12.0,Gulder,MISSING,2021,2.7,MISSING,MISSING
756,1-комнатная квартира,1.0,45.0,10.0,Alma City,MISSING,2020,-999.0,MISSING,MISSING
535,3-комнатная квартира,1.0,115.0,9.0,Аль-Фараби,MISSING,2010,-999.0,2 с/у и более,полностью меблирована
1051,1-комнатная квартира,4.0,43.0,10.0,Alma City,MISSING,2021,-999.0,MISSING,MISSING
1781,3-комнатная квартира,13.0,132.0,16.0,Премьера,монолитный,2012,2.8,2 с/у и более,MISSING
209,1-комнатная квартира,8.0,40.15,16.0,Gulder,монолитный,2022,2.7,MISSING,MISSING
1297,1-комнатная квартира,3.0,16.5,5.0,MISSING,MISSING,1970,2.7,совмещенный,полностью меблирована
266,1-комнатная квартира,9.0,28.0,10.0,MISSING,MISSING,2017,-999.0,совмещенный,MISSING
1248,3-комнатная квартира,10.0,78.8,10.0,MISSING,MISSING,2019,2.8,совмещенный,полностью меблирована
369,3-комнатная квартира,2.0,75.3,9.0,Шугыла,монолитный,2017,2.7,раздельный,частично меблирована
1908,1-комнатная квартира,8.0,31.3,10.0,Alma City,MISSING,2022,2.7,MISSING,MISSING
1719,1-комнатная квартира,1.0,43.0,10.0,MISSING,MISSING,2017,-999.0,совмещенный,частично меблирована
549,3-комнатная квартира,5.0,78.0,6.0,Alma City,MISSING,2019,2.7,раздельный,частично меблирована
1425,2-комнатная квартира,9.0,69.0,9.0,Хан-Тенгри,монолитный,2009,2.9,совмещенный,частично меблирована
334,1-комнатная квартира,10.0,44.0,10.0,Alma City,MISSING,2021,2.7,совмещенный,MISSING
1868,3-комнатная квартира,9.0,66.9,10.0,MISSING,MISSING,2011,3.0,2 с/у и более,частично меблирована
533,2-комнатная квартира,8.0,110.0,16.0,Премьера,монолитный,2015,2.8,совмещенный,частично меблирована
1023,3-комнатная квартира,9.0,56.0,10.0,Alma City,MISSING,2021,2.7,совмещенный,MISSING
1561,2-комнатная квартира,5.0,108.0,16.0,Премьера,монолитный,2014,-999.0,совмещенный,MISSING
417,3-комнатная квартира,7.0,75.0,9.0,MISSING,монолитный,2017,2.75,совмещенный,MISSING
335,3-комнатная квартира,7.0,72.0,10.0,Alma City,монолитный,2019,2.8,раздельный,MISSING
1647,1-комнатная квартира,2.0,17.0,5.0,MISSING,MISSING,1986,-999.0,раздельный,частично меблирована
1688,3-комнатная квартира,15.0,117.0,16.0,Премьера,монолитный,2014,2.85,2 с/у и более,частично меблирована
1746,1-комнатная квартира,7.0,48.3,10.0,MISSING,MISSING,MISSING,2.8,совмещенный,MISSING
272,1-комнатная квартира,2.0,57.1,16.0,Премьера,монолитный,2013,2.8,совмещенный,MISSING
161,3-комнатная квартира,8.0,76.1,9.0,MISSING,MISSING,2017,2.7,раздельный,полностью меблирована
500,3-комнатная квартира,-999.0,84.3,-999.0,Жайсан,монолитный,2022,2.8,совмещенный,пустая
719,1-комнатная квартира,3.0,64.0,16.0,Премьера,монолитный,2016,2.8,совмещенный,MISSING
1835,3-комнатная квартира,9.0,91.5,10.0,MISSING,MISSING,2018,2.7,MISSING,пустая
665,2-комнатная квартира,7.0,71.0,9.0,Alma City,монолитный,2021,2.8,MISSING,MISSING
1547,1-комнатная квартира,6.0,44.0,9.0,Шугыла-Сити,монолитный,2017,2.8,совмещенный,пустая
413,1-комнатная квартира,9.0,34.0,9.0,MISSING,MISSING,MISSING,2.65,совмещенный,частично меблирована
446,1-комнатная квартира,9.0,44.0,9.0,Шугыла,монолитный,2019,2.7,совмещенный,полностью меблирована
1452,3-комнатная квартира,9.0,90.0,10.0,Alma City,монолитный,2019,2.8,2 с/у и более,MISSING
978,1-комнатная квартира,9.0,44.0,9.0,Шугыла,монолитный,2020,2.7,совмещенный,частично меблирована
611,2-комнатная квартира,9.0,74.0,16.0,MISSING,MISSING,2012,2.8,совмещенный,частично меблирована
1177,1-комнатная квартира,2.0,65.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,MISSING
356,3-комнатная квартира,8.0,91.0,10.0,Alma City,монолитный,2021,2.7,совмещенный,MISSING
1474,3-комнатная квартира,7.0,76.0,10.0,MISSING,MISSING,2017,2.8,раздельный,частично меблирована
1385,1-комнатная квартира,3.0,28.0,10.0,MISSING,MISSING,2021,2.8,совмещенный,MISSING
1624,2-комнатная квартира,5.0,59.6,12.0,Gulder,монолитный,2020,2.7,совмещенный,MISSING
1203,3-комнатная квартира,9.0,100.0,10.0,Хан-Тенгри,монолитный,2013,-999.0,MISSING,MISSING
1594,2-комнатная квартира,1.0,65.0,10.0,Alma City,монолитный,2019,2.8,MISSING,пустая
339,2-комнатная квартира,9.0,93.7,16.0,Премьера,монолитный,2012,2.8,совмещенный,частично меблирована
1478,4-комнатная квартира,8.0,162.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,полностью меблирована
852,2-комнатная квартира,3.0,110.0,14.0,Премьера,MISSING,2013,2.8,MISSING,частично меблирована
746,2-комнатная квартира,1.0,60.0,10.0,MISSING,MISSING,2017,-999.0,MISSING,MISSING
92,1-комнатная квартира,12.0,71.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,пустая
270,4-комнатная квартира,1.0,195.0,5.0,MISSING,MISSING,2004,2.8,2 с/у и более,MISSING
1501,3-комнатная квартира,2.0,67.0,9.0,Аль-Фараби,MISSING,2015,-999.0,совмещенный,полностью меблирована
1552,1-комнатная квартира,3.0,54.0,12.0,MISSING,MISSING,2022,-999.0,совмещенный,пустая
202,1-комнатная квартира,7.0,64.2,16.0,Премьера,монолитный,2013,2.8,совмещенный,пустая
703,3-комнатная квартира,5.0,90.0,9.0,Хан-Тенгри,монолитный,2016,-999.0,2 с/у и более,полностью меблирована
1754,1-комнатная квартира,9.0,32.38,10.0,Alma City,монолитный,2022,2.7,MISSING,MISSING
1770,3-комнатная квартира,5.0,72.9,10.0,MISSING,MISSING,2019,1.65,раздельный,частично меблирована
654,1-комнатная квартира,10.0,40.5,10.0,Alma City,монолитный,2019,2.7,совмещенный,MISSING
976,3-комнатная квартира,9.0,91.0,10.0,MISSING,MISSING,2017,-999.0,2 с/у и более,MISSING
888,2-комнатная квартира,1.0,50.0,10.0,Хан-Тенгри,монолитный,2011,2.8,совмещенный,частично меблирована
751,4-комнатная квартира,11.0,161.0,16.0,Премьера,монолитный,2012,-999.0,MISSING,MISSING
1274,3-комнатная квартира,4.0,71.5,5.0,MISSING,MISSING,1995,-999.0,MISSING,частично меблирована
1369,2-комнатная квартира,5.0,59.0,10.0,MISSING,MISSING,2017,-999.0,раздельный,частично меблирована
1462,1-комнатная квартира,6.0,38.0,9.0,MISSING,MISSING,1989,2.8,MISSING,MISSING
1548,1-комнатная квартира,1.0,33.0,9.0,Шугыла-Сити,монолитный,2017,2.8,совмещенный,частично меблирована
403,3-комнатная квартира,1.0,59.0,9.0,MISSING,MISSING,2017,-999.0,MISSING,MISSING
428,2-комнатная квартира,6.0,49.0,6.0,MISSING,MISSING,MISSING,2.8,совмещенный,частично меблирована
759,1-комнатная квартира,13.0,45.0,16.0,Премьера,монолитный,2012,2.8,MISSING,полностью меблирована
1538,3-комнатная квартира,3.0,75.0,9.0,MISSING,MISSING,1989,2.7,2 с/у и более,MISSING
467,1-комнатная квартира,5.0,42.3,6.0,MISSING,MISSING,2013,3.0,совмещенный,частично меблирована
1347,1-комнатная квартира,6.0,45.0,9.0,Шугыла,монолитный,2019,2.8,совмещенный,частично меблирована
443,1-комнатная квартира,3.0,39.0,16.0,Gulder,панельный,2021,2.7,совмещенный,полностью меблирована
163,1-комнатная квартира,7.0,37.8,16.0,Gulder,монолитный,2021,2.7,совмещенный,пустая
206,2-комнатная квартира,5.0,61.8,9.0,MISSING,MISSING,2018,-999.0,раздельный,частично меблирована
437,1-комнатная квартира,10.0,47.0,10.0,Alma City,монолитный,2020,2.7,совмещенный,полностью меблирована
1687,2-комнатная квартира,2.0,56.0,6.0,Alma City,MISSING,2019,2.75,совмещенный,частично меблирована
875,1-комнатная квартира,5.0,72.0,16.0,Премьера,монолитный,MISSING,-999.0,MISSING,MISSING
1545,3-комнатная квартира,-999.0,89.1,-999.0,Alma City,монолитный,2020,3.0,MISSING,MISSING
998,3-комнатная квартира,4.0,76.0,9.0,MISSING,MISSING,2017,-999.0,раздельный,MISSING
774,1-комнатная квартира,10.0,52.33,10.0,Alma City,монолитный,2022,2.8,MISSING,MISSING
1245,3-комнатная квартира,5.0,58.0,5.0,MISSING,MISSING,1986,2.7,совмещенный,MISSING
1018,2-комнатная квартира,13.0,74.0,16.0,Премьера,монолитный,2012,2.8,совмещенный,полностью меблирована
1505,2-комнатная квартира,6.0,57.0,6.0,MISSING,MISSING,2019,2.8,MISSING,MISSING
1679,2-комнатная квартира,4.0,71.0,10.0,MISSING,MISSING,2018,2.8,2 с/у и более,пустая
58,3-комнатная квартира,4.0,132.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,частично меблирована
1169,2-комнатная квартира,9.0,58.9,10.0,MISSING,монолитный,2019,2.75,раздельный,MISSING
1371,2-комнатная квартира,7.0,62.0,10.0,Alma City,монолитный,2020,2.7,совмещенный,MISSING
629,2-комнатная квартира,4.0,52.0,5.0,MISSING,MISSING,1994,-999.0,раздельный,полностью меблирована
1000,1-комнатная квартира,2.0,38.0,16.0,Gulder,панельный,2020,2.73,совмещенный,частично меблирована
819,3-комнатная квартира,-999.0,84.1,-999.0,Dolce Vita Residence,кирпичный,2021,3.0,раздельный,MISSING
82,2-комнатная квартира,13.0,93.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,частично меблирована
495,3-комнатная квартира,2.0,76.0,10.0,Alma City,монолитный,2019,2.8,раздельный,MISSING
253,3-комнатная квартира,2.0,78.0,2.0,MISSING,MISSING,2015,-999.0,раздельный,пустая
167,1-комнатная квартира,8.0,31.38,10.0,Alma City,MISSING,2022,2.8,MISSING,MISSING
357,3-комнатная квартира,7.0,80.9,10.0,Хан-Тенгри,монолитный,2012,2.9,раздельный,частично меблирована
478,3-комнатная квартира,2.0,84.0,4.0,MISSING,MISSING,2022,-999.0,MISSING,MISSING
1883,2-комнатная квартира,11.0,87.8,14.0,Премьера,монолитный,2007,-999.0,совмещенный,MISSING
397,2-комнатная квартира,3.0,63.0,10.0,Хан-Тенгри,монолитный,2014,2.9,раздельный,частично меблирована
671,2-комнатная квартира,2.0,65.0,9.0,Хан-Тенгри,монолитный,2011,2.8,раздельный,полностью меблирована
